email,company_name,sector,county,job_title,positions_available,company_org_number
office@gts.ro,GTS Telecom,IT / Telecomunicații,Municipiul București,CORESPONDENT COMERCIAL,1,4419886
office@heliossa.ro,S.C.HELIOS S.A.,Producție / Logistică,Bihor,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,5,98716
office@hotelagapi.ro,ELCOS COMPANY SRL,RESTAURANTE,Constanța,RECEPTIONER DE HOTEL,1,6580349
office@hotelcumpatu.ro,CUMPĂTU INTERNAŢIONAL EXPRESS S.R.L.,RESTAURANTE,Prahova,BUCATAR,3,27559960
office@hotelmara.ro,COMPLEX MARA SA,Turism / Alimentație,,BUCATAR,2,7769797
office@hotelpacsirta.ro,S.C. AS TOURISM SRL,Turism / Alimentație,Mureș,AJUTOR OSPATAR,2,15396303
office@hotelwestplaza.ro,PLAZA HOTELS SRL,Turism / Alimentație,Municipiul București,CAMERISTA HOTEL,2,28646975
office@housekeeping.ro,HOUSE KEEPING CLEAN SRL,Altele,Maramureș,FEMEIE DE SERVICIU,1,25635319
office@ide-arhitecture.ro,IDE ARHITECTURE & DESIGN,Construcții / Instalații,Constanța,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",1,44599484
office@idealpartner.ro,IDEAL MARKET PARTNER S.R.L.,COMERT,Bistrița-Năsăud,LUCRATOR COMERCIAL,2,49752880
office@idtotal.ro,IDL BUCHAREST S.R.L.,Altele,,STIVUITORIST,30,38028270
office@ikonos.ro,IKONOS SRL,Altele,Vâlcea,COFETAR,2,14309325
office@imasoft.ro,IMASOFT STUDIO SRL,Medicină / Sănătate /Psihoterapie,Galați,REGISTRATOR MEDICAL,2,37949730
office@imnrecrutare.ro,MD AGRICOLA SRL,Agricultură / Zootehnie,,PAZNIC,1,12499762
office@incdtp.ro,INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU TEXTILE SI PIELARIE - INCDTP BUCURESTI,Specialiști / Tehnicieni,Municipiul București,TEHNICIAN CHIMIST,1,9311329
office@indra.com.ro,Sc Indra Import Export Srl,Producție / Logistică,Mureș,MECANIC UTILAJ,1,9049008
office@infinitygsm.ro,S.C. INFINITY GSM S.R.L.,COMERT,Brașov,LUCRATOR COMERCIAL,1,18782333
office@inst-nistor.ro,INST-NISTOR SRL,Construcții / Instalații,Bistrița-Năsăud,EXPERT ACHIZITII PUBLICE,1,566132
office@instalatiiantiincendiu.ro,INSTALATII ANTIINCENDIU,Construcții / Instalații,Ilfov,"INSTALATOR APA, CANAL",2,41579075
office@interguardgroup.com,INTERGUARD GROUP SRL,SERVICII DE PAZA SI PROTECTIE,Municipiul București,AGENT DE SECURITATE,1,15671918
office@investmilenium.ro,INVEST MILENIUM SRL,Altele,Bacău,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,10,14502619
office@iproeb.ro,IPROEB SA,Producție / Logistică,Bistrița-Năsăud,CONFECTIONER TOROANE SI CABLAJE LA CONDUCTORI ELECTRICI,5,566930
office@irongruard.ro,IRON GUARD 2012 SRL,SERVICII DE PAZA SI PROTECTIE,Harghita,AGENT DE SECURITATE,1,30922630
office@ironguard.ro,IRON GUARD 2012 SRL,SERVICII DE PAZA SI PROTECTIE,Arad,AGENT DE SECURITATE,1,30922630
office@justconsultingsrl.com,JUST CONSULTING SRL,COMERT,Vâlcea,GESTIONAR DEPOZIT,1,21840841
office@kindustrial.ro,KARDYNAL INTSERV OFFICE SRL,Construcții / Instalații,Prahova,ELECTRICIAN ÎN CONSTRUCTII,1,31508441
office@komurasanservice.ro,KOMURA  SAN SERVICE  SRL ,Altele,,MECANIC AUTO,1,43968338
office@kreg.ro,KREG CONSTRUCT & CONSULT SRL,Construcții / Instalații,Bistrița-Năsăud,ARHITECT CLADIRI,1,32512157
office@lacassa.ro,LA CASSA PARK DEVELOPMENT SRL,Construcții / Instalații,Dolj,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",2,42889538
office@laculracilor.ro,CRYSTAL LAKE SRL,RESTAURANTE,Constanța,OSPATAR (CHELNER),4,35407636
office@lamad.ro,LAMAD SERVICES SRL,Au pair / Babysitter / Curățenie,Prahova,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,1,21835322
office@laropharm.ro,LAROPHARM SRL,Producție / Logistică,Ilfov,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,1,14099517
office@lgdrecruitment.com,LGD RECRUITMENT PROFESIONAL SRL,Construcții / Instalații,Argeș,SUDOR,30,16135179
office@lignum.ro,OCOLUL SILVIC LIGNUM,Altele,Bacău,MUNCITOR NECALIFICAT ÎN SILVICULTURA,1,18636087
office@loveforfod.ro,THESAUR GOURMET SRL,RESTAURANTE,Municipiul București,PIZZAR,10,34231034
office@lpgcar.ro,LPG CARS MOBILITY S.R.L.,Altele,Ilfov,FEMEIE DE SERVICIU,1,5909010
office@luansa.ro,LUANSA SRL,Inginerie,Constanța,STRUNGAR UNIVERSAL,1,32788005
office@lucmarauto.ro,LUCMAR SRL,Altele,Giurgiu,MAGAZINER,1,4706140
office@macarale-mures.ro,MACARALE MURES SRL,Construcții / Instalații,Mureș,MANIPULANT MARFURI,1,6169085
office@macelariacristescu.ro,GENERAL PURPOSES SRL,Altele,,ÎNGRIJITOR ANIMALE,1,28517415
office@maier-cnctech.com,SC Maier Technology Srl,Producție / Logistică,Alba,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,39338687
office@makabi.ro,S.C.MAKABI SRL,Armată / Pază/ Protecție,Cluj,AGENT DE SECURITATE,1,23591356
office@marsat.com.ro,M.A.R.S.A.T. SA,Construcții / Instalații,Gorj,ELECTRICIAN ECHIPAMENTE ELECTRICE SI ENERGETICE,4,2157460
office@marsat.ro,AGROMEC ROMAN SA,Agricultură / Zootehnie,Neamț,Conducător auto transport rutier de mărfuri,2,2054457
office@marudro.ro,MARUDRO GENERAL SERVICES SRL,Altele,Dâmbovița,LEGATOR MANUAL (ÎN POLIGRAFIE SI ATELIERE SPECIALE),1,24161349
office@maxbetromania.com,MAX BET SRL,Altele,Municipiul București,SUPRAVEGHETOR JOCURI (CAZINO),10,14786022
office@maxirecruit.com,BMW Techworks Romania,IT / Telecomunicații,Cluj,ANALIST,1,49775344
office@megadoor.ro,MEGA CONSTRUCT METAL SRL,Altele,Dâmbovița,LACATUS-MONTATOR AGREGATE ENERGETICE SI DE TRANSPORT,1,13793340
office@metal-art-design.ro,TUMA VEBO SRL,Construcții / Instalații,Călărași,LACATUS CONSTRUCTII METALICE SI NAVALE,1,37228114
office@metalman.ro,METAL MAN SRL,Producție / Logistică,Cluj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",5,31035602
office@metalo.ro,METALO PLAST NICULAE CO SNC,COMERT,Municipiul București,LUCRATOR COMERCIAL,1,28486
office@metrologie3d.ro,DCA DIMENSIONAL CONTROL SRL,Inginerie,Argeș,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,10,23327550
office@microenerg.ro,MICROENERG SRL,Armată / Pază/ Protecție,Bacău,AGENT DE SECURITATE,1,8461794
office@mida.ro,MIDA SRL,SERVICE AUTO,Covasna,SPALATOR VEHICULE,1,6682144
office@moaralandolt.com,MONICOM IMPEX SRL,Producție / Logistică,Cluj,MANIPULANT MARFURI,1,6624364
office@mobilabelladesign.ro,BELLA - DESIGN COM SRL,PRODUCTIE MOBILA,Ilfov,VOPSITOR LEMN,1,16225964
office@modpack.ro,MODPACK SYSTEM SRL,Producție / Logistică,Prahova,TÂMPLAR UNIVERSAL,1,22213182
office@mommyshelp.ro,MMH SERVICII DE CURATENIE S.R.L.,Altele,Municipiul București,ALTI MUNCITORI ÎN SERVICII PENTRU CURATENIE,10,46790714
office@mpparad.ro,MORARPAZĂ ŞI PROTECŢIE SRL,Armată / Pază/ Protecție,Arad,AGENT DE SECURITATE INTERVENȚIE,4,15634243
office@multipland.ro,MULTIPLAND SRL,Construcții / Instalații,Harghita,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),3,6178970
office@muresanfood.ro,MURESAN FOOD INDUSTRY SRL,COMERT,Maramureș,AGENT DE VÂNZARI,1,35659625
office@nataleimpex.ro,NATALE IMPEX SRL,Altele,Bihor,EXPEDITOR INTERNATIONAL,5,4883087
office@navmaro.ro,NAVMARO SRL,Construcții / Instalații,Galați,SUDOR,1,15491518
office@nds-group.ro,NEDEIAS  GROUP SRL,Construcții / Instalații,Bistrița-Năsăud,CONTABIL,2,5290703
office@netcom-activ.ro,NETCOM ACTIV SRL,Construcții / Instalații,Suceava,FRIGORIFERIST (FRIGOTEHNIST),4,13151595
office@neusoft.ro,NEUSOFT EDC SRL,Call center / Suport clienți,Cluj,FUNCTIONAR INFORMATII CLIENTI,1,22412010
office@nordicamoto.ro,OFFROADTECH S.R.L.,COMERT,Harghita,ASISTENT RELATII PUBLICE SI COMUNICARE (STUDII MEDII),1,40741470
office@nordicsrl.ro,NORDIC IMPEX SRL,COMERT,Vâlcea,SOFER DE AUTOTURISME SI CAMIONETE,1,9868533
office@nordvestcamioane.eu,NORD VEST CAMIOANE SRL,Altele,,Conducător auto transport rutier de mărfuri,3,9411409
office@omspmacola.ro,OMSP MACOLA SRL,Altele,Buzău,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",2,16292920
office@opera-hotel.ro,OPERA HOTEL TIMISOARA SRL,Turism / Alimentație,Timiș,BUCATAR,2,1812090
office@orionslobozia.ro,ORION SRL,Construcții / Instalații,Ialomița,LACATUS MECANIC,2,15075044
office@padoprod.ro,PADOPROD SRL,Altele,,MUNCITOR NECALIFICAT ÎN SILVICULTURA,1,16160830
office@panaudit.ro,PANAUDIT SRL,Contabilitate / Financiar,Harghita,CONTABIL,1,14427002
office@pastravariabusteni.ro,ECOTROUT FARM S.R.L.,Agricultură / Zootehnie,Prahova,PISCICULTOR,1,39390367
office@pensiunea-edy.ro,PENSIUNEA EDY OAZA VERDE S.R.L.,RESTAURANTE,Cluj,AJUTOR BUCATAR,2,42773850
office@pensiunea.ro,CLUB FERMA SRL,Altele,,ÎNGRIJITOR SPATII VERZI,1,24554941
office@pensiuneacasateo.ro,CLAUS START SRL,RESTAURANTE,Tulcea,BUCATAR,4,25203876
OFFICE@PFARMA.RO,ELIA DENTAL S.R.L.,Medicină / Sănătate /Psihoterapie,,Receptioner medical,1,46075532
office@piatranaturalamures.ro,PIATRA MURES BY GVB S.R.L.,Altele,Mureș,LUCRATOR COMERCIAL,1,43951301
office@pierprod.ro,PIER PROD SRL,COMERT,,MANIPULANT MARFURI,4,9001697
office@piesata.ro,DIPIESSO COMERT SRL,COMERT,Municipiul București,FEMEIE DE SERVICIU,1,345921
office@plasrom.ro,PLASROM PRODUCTION SRL,Altele,Ilfov,MANIPULANT MARFURI,10,5905230
office@poartatransilvaniei.ro,ASOCIATIA GAL POARTA TRANSILVA,ASISTENTA SOCIALA,Cluj,Analist resurse umane,1,31014065
office@polimed-dacia.ro,POLIMED DACIA SRL,Medicină / Sănătate /Psihoterapie,Brașov,FIZIOKINETOTERAPEUT,1,30956200
office@popaspinul.ro,POPAS PINUL SRL,RESTAURANTE,Bacău,AJUTOR BUCATAR,1,7258326
office@prodbacsecurity.ro,PROTBAC SECURITY SYSTEMS SRL,Altele,Bacău,AGENT DE SECURITATE,3,32815495
office@profceiss.ro,PROFCEISS ELECTRIC S.R.L.,Construcții / Instalații,Ilfov,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,37131030
office@profielements.ro,PROFI ELEMENTS SRL,Construcții / Instalații,Municipiul București,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,4734450
office@promarketing.ro,PRO MARKETING SRL,Marketing,Caraș-Severin,Specialist marketing online,1,12988041
office@prosoftware.ro,PROSOFT INDUSTRY SRL,Construcții / Instalații,,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,29667887
office@prunstal.ro,PRUNSTAL SRL,Altele,Iași,SOFER DE AUTOTURISME SI CAMIONETE,1,34706400
office@qplast.ro,QPLAST INDUSTRIE S.R.L.,Producție / Logistică,,OPERATOR LA PRELUCRAREA MASELOR PLASTICE,2,47243634
office@quadratum.ro,QUADRATUM ARCHITECTURE SRL,Construcții / Instalații,Municipiul București,ARHITECT CLADIRI,2,15086345
office@ramara-ambalaje.ro,RAMARA SMART TEAM SRL,COMERT,Prahova,CARTONAGIST,3,33071105
office@ramis.tech,SC RAMIS TECH SRL,Altele,Brașov,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,4,37232093
office@raureni.ro,ANNABELLA FABRICA DE CONSERVE RAURENI S.A.,Producție / Logistică,Vâlcea,MANIPULANT MARFURI,1,14075542
office@regalhotel.ro,LA CRINUL SRL,Turism / Alimentație,Satu Mare,ÎNGRIJITOR SPATII HOTELIERE,2,2387699
office@regroup.ro,REGROUP CONSTRUCTION & MINING SRL,Construcții / Instalații,Timiș,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,47987456
office@relocsa.ro,RELOC SA,Producție / Logistică,Dolj,ELECTRICIAN MONTATOR DE INSTALATII ELECTRICE LA MIJLOACE DE TRANSPORT,1,2300870
office@renewmob.ro,RENEWMOB S.R.L.,PRODUCTIE MOBILA,Alba,TÂMPLAR UNIVERSAL,1,51525838
office@restaurant-schnitzelhaus.ro,SCHNITZEL HAUS SRL,RESTAURANTE,Prahova,LUCRATOR BUCATARIE (SPALATOR VASE MARI),1,34002073
office@rge.ro,S.C. EN-RG-ETIC S.R.L.,Construcții / Instalații,Mureș,"MUNCITOR NECALIFICAT LA ÎNTRETINEREA DE DRUMURI, SOSELE, PODURI, BARAJE",1,25708569
office@robutex.ro,ALTEX PROD SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Vrancea,CONTABIL,1,8169502
office@rodav.ro,RODAV SRL VASLUI,SERVICE AUTO,Vaslui,CONTABIL,1,2433370
office@rodosmet.ro,RODOS MET SRL,Altele,Sălaj,STRUNGAR UNIVERSAL,1,23573651
office@rojevas.ro,ROJEVAS 2000 SRL,Altele,Galați,OPERATOR TRANSPORT SI DISTRIBUIRE BUTELII DE GPL,1,15853413
office@romdinarom.ro,ROM DINAROM SRL,Altele,Sălaj,MUNCITOR NECALIFICAT ÎN METALURGIE,2,16191160
office@romseh.ro,ROMSEH TOOLS SRL,Producție / Logistică,Vrancea,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,3,14336338
office@romtera.ro,ROMTERA PRODUCT,Altele,,MANIPULANT MARFURI,5,1324898
office@roserv.ro,ROSERV GREEN ENERGY SRL,Producție / Logistică,Bacău,OPERATOR FLOTARE PRODUSE FLUIDE,2,40166950
office@samcom.ro,SAMCOM AS SRL,Producție / Logistică,Botoșani,AMBALATOR MANUAL,6,15347823
office@samideas.ro,SAM IDEAS SRL,Construcții / Instalații,Iași,ASISTENT MANAGER,1,21460206
office@sandana.ro,SANDANA COM SRL,Producție / Logistică,Sălaj,AGENT DE VÂNZARI,1,8352738
office@sandortrans.ro,ŞANDOR TRANS SRL,Altele,Alba,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,19087777
office@sasenterprises.org,GUSTADOR FOOD SRL,RESTAURANTE,Cluj,AJUTOR BUCATAR,1,50893386
office@scdvvblaj.ro,S.C.D.V.V,Altele,Alba,INGINER DE CERCETARE ÎN TEHNOLOGIA PRELUCRARII PRODUSELOR AGRICOLE,1,1767070
office@schulek.ro,Schulek S.R.L.,Producție / Logistică,Cluj,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,1,13538266
office@scorza.ro,SCORZA SRL,Construcții / Instalații,Bacău,LACATUS MECANIC,2,13398928
office@sdkaluminiu.ro,S.C. SDK ALUMINIU S.R.L,COMERT,Cluj,SOFER DE AUTOTURISME SI CAMIONETE,1,31916050
office@securityforce.ro,NORDEST SECURITY FORCE SRL,Armată / Pază/ Protecție,Iași,AGENT DE SECURITATE,4,10823837
office@sertur.com,SERTUR SRL,Altele,,LUCRATOR PENSIUNE TURISTICA,3,15725260
office@servicii-varstnici.ro,ASISOC ARCOS S.R.L.,ASISTENTA SOCIALA,Tulcea,INFIRMIER/INFIRMIERA,3,43803224
office@sianimage.ro,SIAN IMAGE MEDIA SRL,Altele,Constanța,OPERATOR PRODUCTIE RTV,2,24242710
office@siconta.ro,BK KOVACS CONSTRUCT S.R.L.,Construcții / Instalații,Cluj,DULGHER (EXCLUSIV RESTAURATOR),1,47048013
office@silvmed.ro,SILVMED GROUP SRL,COMERT,Municipiul București,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,48471339
office@simpluromania.ro,SIMPLU SRL,Producție / Logistică,Constanța,MANIPULANT MARFURI,3,18203326
office@smartcnc.ro,SC AGRAMDT SRL,Producție / Logistică,Maramureș,PROGRAMATOR FABRICATIE/LANSATOR FABRICATIE,1,32955464
office@smupbacau.ro,SERVICIUL MUNICIPAL DE UTILITATI PUBLICE BACAU,Altele,Bacău,LUCRATOR PENTRU SALUBRIZARE CAI PUBLICE,10,43053475
office@socot.ro,SOCOT SA,Construcții / Instalații,Mureș,LACATUS MECANIC,1,2522493
office@sogema.ro,SOGEMA SRL,Altele,Bihor,MUNCITOR NECALIFICAT ÎN INDUSTRIA CONFECTIILOR,5,5315930
office@soimiigs.ro,SOIMII GRAND SECURITY SRL,SERVICII DE PAZA SI PROTECTIE,Municipiul București,AGENT DE SECURITATE,10,25871085
office@speedit.ro,LIGHT SPEED COMPUTERS,IT / Telecomunicații,Maramureș,ASISTENT MANAGER,1,15314028
office@spitaldorohoi.ro,SPITALUL MUNICIPAL DOROHOI,Medicină / Sănătate /Psihoterapie,Botoșani,BRANCARDIER,1,13727320
office@spmt.ro,SERVICII PUBLICE MUNICIPALE TÂRGOVIŞTE S.R.L.,Altele,Dâmbovița,Conducator auto transport rutier de persoane,2,39450469
office@stendicons.ro,STENDICONS STAR CONS SRL,Altele,Dolj,LUCRATOR OPERATIV PENTRU AUTOCOMPACTOARE,2,31466249
office@stonehouseguard.ro,STONE HOUSE GUARD S.R.L.,Armată / Pază/ Protecție,Timiș,AGENT DE SECURITATE,1,42714498
office@sunfun.ro,SUN FUN DMC,Au pair / Babysitter / Curățenie,Municipiul București,FEMEIE DE SERVICIU,1,5085770
office@supraveghere.ro,ENNI VISION SRL,Altele,Municipiul București,"MONTATOR-REGLOR, DEPANATOR APARATE ELECTRONICE, TELECOMUNICATII, RADIO",3,17012930
office@suzanaribs.ro,SIMO VOYAGE,RESTAURANTE,Municipiul București,BARMAN PREPARATOR,4,19178158
office@swissmarine.ro,SWISS MARINE SRL,Altele,Sibiu,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",8,16192867
office@swisstrade.ro,SC SWISS TRADE SRL,Altele,Hunedoara,SUDOR CU ARC ELECTRIC CU ELECTROD FUZIBIL ÎN MEDIU DE GAZ PROTECTOR,1,13456123
office@szek.ro,FUNDATIA PRO ODORHEI,Altele,Harghita,ÎNGRIJITOR CLADIRI,1,12549917
office@takaritas.ro,HARGHITA CLEAN SRL,Au pair / Babysitter / Curățenie,,ÎNGRIJITOR CLADIRI,1,25479414
office@tapel-sibiu.ro,TAPEL S.R.L.,Producție / Logistică,Sibiu,CONTABIL,1,16315170
office@tayeverest.com,KRAL FOOD SERVICES SRL,Altele,Municipiul București,AJUTOR BUCATAR,5,41753553
office@technosystems.ro,MYRMIDON TECHNOSYSTEMS,Producție / Logistică,Prahova,OPERATOR MONTAJ LINII AUTOMATE,4,29901120
office@tecnoton.ro,TECNOTON CONSTRUCT S.R.L.,Construcții / Instalații,Ilfov,FEMEIE DE SERVICIU,1,44452199
office@tesfin.ro,SC TESFIN RO SRL,Producție / Logistică,Bacău,MANIPULANT MARFURI,1,19003121
office@tibpet.ro,TIBPET SRL,Construcții / Instalații,Mureș,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,3,14340517
office@timate.ro,PRODUCTIE COMERT SI SERVICII TIMATE SRL,Agricultură / Zootehnie,Covasna,MECANIC AGRICOL,2,4788620
office@titanmachinery.ro,TITAN MACHINERY ROMANIA SRL,COMERT,Brașov,MANAGER DE ZONA,1,29352595
office@tmgbuilding.ro,TMG BUILDING SOLUTIONS S.R.L,Construcții / Instalații,Teleorman,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,39655057
office@tohan.ro,SOCIETATEA ”TOHAN” S.A. FILIALĂ A COMPANIEI NAŢIONALE ”ROMARM” S.A.,STAT,Harghita,SERVANT POMPIER,1,13652413
office@trainingcons.ro,TRAININGCONS 2005 SRL,Altele,Iași,MANIPULANT MARFURI,3,17731773
office@transelcom.ro,TRANSELCOM SRL,Construcții / Instalații,Constanța,FEMEIE DE SERVICIU,1,6354414
office@traveljobs.ro,DARMATECH SRL,Construcții / Instalații,Municipiul București,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,2,22204877
office@triago.ro,Triago Srl,Producție / Logistică,Brașov,SUDOR CU ARC ELECTRIC CU ELECTROD NEFUZIBIL ÎN MEDIU DE GAZ PROTECTOR,2,26591202
office@triton.com.ro,TRITON SRL,Retail,Constanța,MANIPULANT MARFURI,10,7424364
office@unifiscal.ro,UNICONSTRUCT SRL,IT / Telecomunicații,Neamț,TEHNICIAN ELECTRONICA,2,7712197
office@universalnutrition.com.ro,NATURAL PLUS COMERT SRL,Altele,Cluj,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,2,5179064
office@upromania.ro,UP ROMÂNIA S.R.L.,Altele,Municipiul București,REFERENT DE SPECIALITATE FINANCIAR-CONTABILITATE,1,14774435
office@ursconstruct.ro,URS CONSTRUCT ALBA SRL,Construcții / Instalații,Alba,SEF ECHIPA SPECIALIZATA,1,29737443
office@valdasgroup.com,VALDAS BUILDING S.R.L.,Construcții / Instalații,Timiș,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,36827131
office@vascar.ro,VASCAR SA,Altele,Vaslui,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,829522
office@vertiqualsafety.com,VERTIQUAL ENGINEERING SRL,Altele,Mureș,CONFECTIONER MANUAL DE PRODUSE DIN SFORI SAU FRÂNGHII,2,25792968
office@vilaleonida.ro,S.C. MID CONSULTING S.R.L.,RESTAURANTE,Prahova,BUCATAR-SEF,1,3146427
office@vimercatiee.eu,VIMERCATI EAST EUROPE SRL,Producție / Logistică,Bacău,INGINER MENTENANTA SI REPARATII,2,22916476
office@vinstal.ro,SC V A ENGINEERING INSTAL SRL,Construcții / Instalații,Municipiul București,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,50,31667307
office@visaromania.ro,CARWASH LEMON,Altele,Municipiul București,SPALATOR VEHICULE,5,48573380
office@vitalmm.ro,VITAL SA,Altele,Maramureș,FUNCTIONAR ADMINISTRATIV,1,9710087
office@voltaelectric.ro,VOLTA ELECTRIC SRL,COMERT,Municipiul București,MENAJERA,1,18037606
office@voltax.ro,VOLTA X SOLAR SYSTEMS S.R.L.,Construcții / Instalații,,INGINER INSTALATII PENTRU CONSTRUCTII,1,15329177
office@wafeduo.ro,WAFE DUO PRODIMPEX S.R.L.,Producție / Logistică,Arad,LACATUS MECANIC DE ÎNTRETINERE SI REPARATII UNIVERSALE,1,3802548
office@westfruta.ro,SC GRAND HOTEL WEST SRL,RESTAURANTE,Bihor,LUCRATOR BUCATARIE (SPALATOR VASE MARI),4,45742557
office@woodexpertcluj.ro,WOODEXPERT SRL,Altele,Cluj,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,24460898
office@worksphere.ro,SC WORKSPHERE SRL,Construcții / Instalații,Municipiul București,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",16,44262011
office@world-acdc.ro,WORLD ACDC INDUSTRY SRL,SERVICE AUTO,Giurgiu,MECANIC AUTO,2,27881719
office@yads.ro,YADS SERV SRL,Altele,Suceava,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,1,19056754
office@zaleco.ro,ZALECO SRL,Producție / Logistică,Bihor,CONFECTIONER-ASAMBLOR ARTICOLE DIN CARTON,4,29159110
office@zip-escort.ro,ZIP ESCORT FIRE SRL,Altele,Constanța,SERVANT POMPIER,2,29935149
office@zipescort.ro,ZIP ESCORT SRL,SERVICII DE PAZA SI PROTECTIE,Constanța,AGENT DE SECURITATE,5,9948144
office@zoneintl.ro,ZONE INTERNATIONAL TRADING SRL,Producție / Logistică,Municipiul București,CONTROLOR CALITATE,1,29098099
oficce@aquaterm-green-energy.ro,AQUATERM GREEN ENERGY SRL,Altele,Botoșani,SUDOR,1,29830860
olimpia.croitor@trutzi.ro,TRUTZI SRL,COMERT,Prahova,MANIPULANT MARFURI,2,17898144
olivia.geamanu@boromir.ro,MOARA CIBIN SA,Producție / Logistică,Sibiu,INGINER ELECTROTEHNIST,1,785205
oneofus@xtensos.com,XTENSOS SOLUTIONS SRL,Altele,Cluj,ADMINISTRATOR BAZE DE DATE,2,37862935
ost-motion@gmx.com,S.C. OST MOTION SRL,Servicii transport / curierat,,Conducător auto transport rutier de mărfuri,5,27699424
otilia.sposob@trutziconstruct.ro,DURABILD PROJECT S.R.L.,Construcții / Instalații,Bacău,FIERAR BETONIST,2,42962728
oviarchitecture@ovigroup.ro,OVI ARCHITECTURE ENGINEERING S,Construcții / Instalații,Municipiul București,ZIDAR ROSAR-TENCUITOR,40,26625208
oviconstruction@ovigroup.ro,OVI CONSTRUCTIONREAL ESTATE,Construcții / Instalații,Ilfov,FIERAR BETONIST,30,26625216
paula.stanga@ewl.ro,EWL OUTSOURCING SOLUTIONS RO. S.R.L.,Altele,,MANIPULANT MARFURI,100,44906015
paula.voloaga@siliconservice.ro,SILICON SERVICE SRL,IT / Telecomunicații,Iași,INGINER DE SISTEM SOFTWARE,1,12552530
paula@ecuator.ro,ECUATOR COFFEE SERVICES S.R.L.,Vânzări,Suceava,AGENT DE VÂNZARI,1,33203451
payroll.bucharest@vistra.com,SANDHAR TECHNOLOGIES RO S.R.L.,Producție / Logistică,Brașov,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",4,43852537
pchetan@aquaserv.ro,COMPANIA AQUASERV SA,Altele,Mureș,OPERATOR HIDRAULIC ÎN ALIMENTARILE CU APA,1,10755074
penny4323@penny.ro,REWE ROMANIA SRL,Retail,Ilfov,VÂNZATOR,1,13348610
pentruvoi@pentruvoi.ro,FUNDATIA PENTRU VOI,Altele,Timiș,CONSILIER/EXPERT/INSPECTOR/REFERENT/ECONOMIST ÎN ECONOMIE GENERALA,1,8577099
personal@adporadea.ro,ADMINISTRAŢIA DOMENIULUI PUBLIC SA,Altele,Bihor,MECANIC UTILAJ,1,7997507
