email,company_name,sector,county,job_title,positions_available,company_org_number
diana.barsa@classfurn.ro,CLASS FURN ROMANIA SRL,PRODUCTIE MOBILA,Bihor,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",5,11080820
diana.bordei@takko.ro,SC TAKKO FASHION INTERNATIONAL SRL,Vânzări,Ilfov,LUCRATOR COMERCIAL,1,21711430
diana.cantar@banatbun.ro,JUMBO COM SRL,PRODUCTIA SI CONSERVAREA CARNII,Caraș-Severin,MANIPULANT MARFURI,9,6695713
diana.dancea@colterm.ro,COLTERM SA IN INSOLVENTA,Producție / Logistică,Timiș,SUDOR,7,16063013
diana.dobra@legeshr.ro,CITY LOCK SECURITY SRL,SERVICII DE PAZA SI PROTECTIE,Timiș,AGENT DE SECURITATE,1,30936016
diana.luca@coficab.com,COFICAB PLOIESTI SRL,Producție / Logistică,Prahova,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,29965557
diana.maidanuc@yaghoo.com,IMOB INVEST SRL,Altele,Giurgiu,LUCRATOR COMERCIAL,1,16536707
diana.pavlovschi@diaplastpitesti.ro,DIAPLAST PRODUCTION SRL,Producție / Logistică,Argeș,OPERATOR MASE PLASTICE,10,18384524
diana.pop@samus-tec.ro,SAMUS TEC S.A.,Construcții / Instalații,Cluj,SCHELAR,1,35350378
diana.raileanu@imaginelive.com,IMAGINELIVE RO SRL,Sport / Artă / Divertisment,,CRUPIER,5,48200569
diana.rob@ergad.eu,ERGAD TECHNOLOGY SRL,Producție / Logistică,Arad,MONTATOR SUBANSAMBLE,8,16420930
diana@casavie.ro,S.C. GREEN XPC SRL,COMERT,Mureș,AGENT DE VÂNZARI,1,38253400
diana@microgrup.ro,MICRO GRUP DISTRIBUTION SRL,Administrativ / Secretariat,Ilfov,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",2,32581440
didinicoara@iclud.com,SC  DOLCE MELISON SRL,Altele,Alba,LUCRATOR BUCATARIE (SPALATOR VASE MARI),1,52534885
directiamunicipallocato@primariaroman.ro,DIRECTIA GENERALA MUNICIPAL LOCATO,Administrativ / Secretariat,Neamț,GROPAR,2,40103820
director.economic@sophia.ro,SOPHIA 2004 SRL,Vânzări,Iași,DIRECTOR VÂNZARI,1,16801404
director@bulevard-prestige.ro,TOP TURISM INTERMED SRL,Turism / Alimentație,Olt,AJUTOR BUCATAR,1,17648890
dispo@derombigal-spedition.de,S.C. DEROMBIGAL SRL,Servicii transport / curierat,Bihor,Conducător auto transport rutier de mărfuri,1,37573066
divizia9.tm@socarpetroleum.ro,SOCAR PETROLEUM S.A.,Retail,Timiș,LUCRATOR GESTIONAR,1,12546600
dmardale@cobaplastics.com,COBA AUTOMOTIVE SRL,Contabilitate / Financiar,Prahova,CONTABIL,1,35284991
documente@lumohr.ro,LUMO WORK SRL,Altele,Sibiu,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",50,47928387
documente@totalsighet.ro,GIURGI ALEX SRL,Altele,Maramureș,VÂNZATOR,1,36951520
documents@coverletter.ro,COVERLETTER,Construcții / Instalații,,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",200,26278176
doina.dogaru@rohrer-grp.com,ROHRER OIL & GAS SERVICES S.R.L.,Construcții / Instalații,Prahova,SONDOR LA FORAJUL MECANIZAT SI REPARATII SONDE,5,42771345
donescu@hendrickson-intl.com,HENDRICKSON ROMANIA SRL,Producție / Logistică,Sibiu,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,8,10405877
dorobanti@kfc.ro,US FOOD NETWORK SA,RESTAURANTE,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),7,6645790
doru@mcmmarketing.ro,M.C.M. MARKETING TEXTILES,RESTAURANTE,Constanța,LUCRATOR BUCATARIE (SPALATOR VASE MARI),10,50426836
drdpb@andnet.ro,COMPANIA NAŢIONALĂ DE ADMINISTRARE A INFRASTRUCTURII RUTIERE S.A.,Altele,Municipiul București,OPERATOR DISPECER SISTEME DE MONITORIZARE SI APARATURA DE CONTROL,3,16054368
dt.a1militari@kfc.ro,US FOOD NETWORK SA,RESTAURANTE,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),6,6645790
e.gorin@ertex.de,Ertex International SRL,Altele,Brașov,"MECANIC INTRETINERE SI REPARATII UTILAJE DIN INDUSTRIA TEXTILA, CONFECTII SI INCALTAMINTE",2,17558258
ebiro@ro.ensanahotels.com,SC BALNEOCLIMATERICA SRL,RESTAURANTE,Mureș,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,1245068
eco@rollotec.ro,ROLLOTEC SRL,Construcții / Instalații,Harghita,LACATUS-MONTATOR,3,10059102
economic@despasolutions.ro,DESPA SRL,Altele,Dâmbovița,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,21493599
economic@oxyhelp.ro,OXYHELP INDUSTRY,Altele,Municipiul București,FEMEIE DE SERVICIU,1,6598397
economist.sannicolau@casaalex.ro,AUTO ALEX SRL,COMERT,Timiș,CASIER,1,1074871
edith.neumaier@kundenbroker.ro,KUNDEN BROKER DE ASIGURARE SRL,Contabilitate / Financiar,Cluj,MANAGER,1,17662100
eduard.smegner@wipro.com,WIPRO TECHNOLOGIES SRL,Call center / Suport clienți,Municipiul București,AGENT DE VÂNZARI,1,18944060
edumitru@uksstamping.com,UKS STAMPING S.R.L.,Producție / Logistică,Argeș,OPERATOR FABRICATIE FLUX,1,44072866
eelisabetaamariei@zahoo.com,ARES 2021 S.R.L.,RESTAURANTE,Galați,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,20,51495516
eg@mhb.ro,MHB CONSMET SRL,Producție / Logistică,Dolj,SUDOR,3,13852560
elcomultiservice95@yhoo.com,ELCO MULTISERVICE SOCIETATE COOPERATIVĂ,Altele,Buzău,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,10,8035446
electrobimcraiova@gaail.com,ELECTROBIM SRL,Construcții / Instalații,Dolj,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,44455845
elena.barbu@yokogawa.com,YOKOGAWA EUROPE B.V. OLANDA SU,Inginerie,Municipiul București,INGINER DE SISTEM ÎN INFORMATICA,1,16434790
elena.botan@etservices.ro,ET SERVICES SRL,Producție / Logistică,Prahova,"OPERATOR CONFECTIONER INDUSTRIAL ÎMBRACAMINTE DIN TESATURI, TRICOTAJE, MATERIALE SINTETICE",5,21720373
elena.buse@vilmar.ro,VILMAR SA,Producție / Logistică,Vâlcea,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,20,2989503
elena.dinca@pirelli.com,SC PIRELLI TYRES ROMANIA SRL,Producție / Logistică,Olt,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,7,17060414
elena.gorea@delicepan.ro,GIVIAN DELICEPAN SRL,Altele,Bistrița-Năsăud,OPERATOR LA FABRICAREA PRODUSELOR FAINOASE,4,30466410
elena.hatos@taparo.ro,TECHTEX S.R.L.,Producție / Logistică,Maramureș,OPERATOR TEXTILE NETESUTE,8,26063142
elena.iamandei@em.ro,ELECTROMONTAJ SA BUCURESTI SUCURSALA BACAU,Construcții / Instalații,Bacău,ELECTRICIAN EXPLOATARE CENTRALE SI STATII ELECTRICE,26,4525753
elena.lapte@zollern.com,ZOLLERN SRL,Producție / Logistică,Arad,INGINER PRODUCTIE,1,16683988
elena.munteanu@cpbsp.ro,GLOBAL FORCE SECURITY,SERVICII DE PAZA SI PROTECTIE,Municipiul București,OPERATOR VÂNZARI PRIN TELEFON,1,28597589
elena.olariu@romfour-tur.ro,ROMFOUR TUR S.R.L.,Servicii transport / curierat,Suceava,Conducator auto transport rutier de persoane,10,16568997
elena.onofrei@holcim.com,SOMACO GRUP PREFABRICATE SRL,Construcții / Instalații,Municipiul București,BETONIST,8,22424341
elena.prisecaru@urb.ro,RULMENTI SA,Contabilitate / Financiar,Vaslui,CONTABIL-SEF,1,2808089
elena.savu@tenneco.com,FEDERAL MOGUL FRICTION PRODUCTS PLOIESTI SRL,Producție / Logistică,Prahova,OPERATOR LA FABRICAREA ALTOR PRODUSE CHIMICE,4,27854340
elena.tothazan@energo-power.ro,ENERGO POWER SRL,Construcții / Instalații,Cluj,ELECTRICIAN ÎN CONSTRUCTII,10,21779923
elena.vlad@cbre.com,CBRE GWS S.R.L.,Administrativ / Secretariat,Municipiul București,RECEPTIONIST,2,3395138
elisabeta.dumitrescu@heineken.com,S.C. HEINEKEN ROMANIA S.A.,Turism / Alimentație,Mureș,TEHNICIAN CHIMIST,1,13240781
elisabeta.manta@abuftea.ro,SC PANIFICA SRL,Altele,Ilfov,AMBALATOR MANUAL,1,18607286
eliza.petre@gtengineering.ro,GT GROUND ENGINEERING CONSTRUCTION SERVICES SRL,Construcții / Instalații,Prahova,OPERATOR LA UTILAJE DE FORJAT DIRIJAT,1,27759232
ella@euphoria.ro,RENTAL STORE SRL,Altele,Cluj,ÎNGRIJITOR CLADIRI,2,32027926
elvira.osvar@tescagroup.com,TESCA ERT ROMANIA,Producție / Logistică,Arad,LUCRATOR SORTATOR DESEURI RECICLABILE,1,24911688
em@aateq.com,AATEQ SRL,Producție / Logistică,Brașov,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,2,21332797
emil@octaser.ro,OCTASER S.R.L.,Altele,Bihor,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,17691067
emrah.guney@murel.com.tr,WOOD FURNITUR SPECIAL S.R.L.,PRODUCTIE MOBILA,Municipiul București,MANAGER PROIECT,1,44986057
energoparoseni@ymail.com,ENERGOCONSTRUCŢIA PAROŞENI S.A.,Construcții / Instalații,Hunedoara,DULGHER (EXCLUSIV RESTAURATOR),4,29243792
esima@metaltechniks.ro,METAL TECHNIKS SRL,Construcții / Instalații,Vâlcea,LACATUS CONSTRUCTII METALICE SI NAVALE,1,1478543
estera.ghila@senneville.ro,SENNEVILLE INTER SRL,Turism / Alimentație,Hunedoara,OPERATOR LA FABRICAREA PRODUSELOR CONGELATE DE PATISERIE SI PANIFICATIE,20,4839286
esterie@novaresteam.com,NOVARES AUTOMOTIVE ROMANIA,Producție / Logistică,Argeș,CONTABIL,1,36385552
eugen.necula@icredit.ro,EASY ASSET MANAGEMENT IFN SA,Altele,Teleorman,AGENT DE VÂNZARI,1,28042464
eugenia.enescu@convenience.ro,CONVENIENCE PROD SRL,PRODUCTIA SI CONSERVAREA CARNII,Ilfov,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,5,16012192
eugenia.lacatusu@eon-asistcomplet.ro,E.ON ASIST COMPLET S.A.,Construcții / Instalații,Bistrița-Năsăud,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,1,32602667
eva.cordo@deutschebahn.com,DEUTSCHE BAHN CARGO ROMANIA SR,Producție / Logistică,Gorj,LACATUS MECANIC,4,13068482
eva.cordos@deutschebahn.com,DEUTSCHE BAHN CARGO ROMANIA SR,Servicii transport / curierat,Municipiul București,SEF TREN,3,13068482
ezbarcea@gruponbi.com,NBI INDUSTRIAL ORADEA S.R.L.,Producție / Logistică,Bihor,MUNCITOR NECALIFICAT ÎN METALURGIE,2,17792495
facos@facos.ro,FACOS SA,COMERT,Suceava,VÂNZATOR,5,714123
facturare@guardiasecurity.ro,GUARDIA SECURITY SYSTEM SRL,SERVICII DE PAZA SI PROTECTIE,Bihor,AGENT DE VÂNZARI,2,30306401
facturi@hsbfood.com,S.C. HEALTHY SMART BEVERAGE S.,Altele,Municipiul București,FEMEIE DE SERVICIU,1,35146190
ferestre@profalgroup.ro,PROFAL INDUSTRY SRL,Altele,Timiș,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",4,15848603
ferma.albestipaleologu@vanbet.ro,SEREDIN AVI S.R.L.,Agricultură / Zootehnie,Prahova,ÎNGRIJITOR ANIMALE,1,34771999
fermabucesti@vanbet.ro,VANBET SRL,Agricultură / Zootehnie,Galați,SORTATOR PRODUSE,5,13728104
finance.ro@intereast.ro,SC INTEREAST ROMANIA SRL,Altele,Vrancea,MANIPULANT MARFURI,1,11238505
financiar@anabustrans.ro,ANABUS TRANS SRL,Servicii transport / curierat,Bihor,Conducător auto transport rutier de mărfuri,8,24979853
financiar@bman.ro,S.C. PROD VATEX S.R.L.,COMERT,Vaslui,LUCRATOR COMERCIAL,1,37119109
financiar@britta.ro,BRITTA TRADING,Sport / Artă / Divertisment,Municipiul București,PLASATOR,12,14756986
financiar@carabusconstruct.ro,CĂRĂBUŞ GRUP CONSTRUCT SRL,Construcții / Instalații,Iași,FIERAR BETONIST,10,21698551
financiar@cbrselect.ro,CBR SELECT AUTOCLASS SRL,SERVICE AUTO,Municipiul București,TINICHIGIU CAROSIER,1,47044089
financiar@comrepsa.ro,COMREP SA,Construcții / Instalații,Prahova,FIERAR BETONIST,5,1345008
financiar@cuptorulmoldovencei.ro,S.C. RETRO-FOOD S.R.L.,Producție / Logistică,Iași,VÂNZATOR,4,30180132
financiar@dito-group.ro,DITO SOLUTIONS S.R.L.,Construcții / Instalații,Bihor,"MUNCITOR NECALIFICAT LA ÎNTRETINEREA DE DRUMURI, SOSELE, PODURI, BARAJE",10,41756460
financiar@electrostandard.ro,ELECTRO STANDARD S.R.L.,Altele,Bacău,LACATUS MECANIC,1,16044127
financiar@enacheservice.ro,ENACHE BEST SERVICE S.R.L.,SERVICE AUTO,Prahova,MONTATOR SUBANSAMBLE,5,31958063
financiar@euro-truck.ro,EURO TRUCK LOGISTIC SRL,Servicii transport / curierat,Sibiu,Conducător auto transport rutier de mărfuri,1,29245173
financiar@helloholidays.ro,HELLO HOLIDAYS SRL,Turism / Alimentație,Municipiul București,ÎNSOTITOR GRUP TURISTIC,1,29347254
financiar@l-auto.ro,SC L AUTO SRL,COMERT,Gorj,FRIGORIFERIST (FRIGOTEHNIST),2,20986602
financiar@laborexromania.ro,LABOREX SRL,Producție / Logistică,Prahova,ASISTENT COMERCIAL,1,5122017
financiar@lgtrans.ro,LG TRANS SRL,Servicii transport / curierat,Cluj,Conducător auto transport rutier de mărfuri,4,14871250
financiar@montessoribucuresti.ro,SCOALA PRIMARA MONTESSORI MSB,Educație / Training / Coaching,Municipiul București,ÎNGRIJITOR DE COPII,2,41985987
financiar@msinterproiect.ro,S.C. MS INTERPROIECT ENGINEERI,Construcții / Instalații,Municipiul București,SUDOR,60,29376870
financiar@nextlevelgarage.ro,NEXT LEVEL GARAGE S.R.L.,SERVICE AUTO,Dolj,TINICHIGIU CAROSIER,1,42747940
financiar@rominsta.ro,ROMINSTA,Construcții / Instalații,Mureș,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,3,8391486
financiar@simat.ro,SIM-MAT CONSTRUZIONI SRL,Altele,,FEMEIE DE SERVICIU,1,19707127
fineta.untesu@perfectb.ro,ELECTROMONTAJ SA BUCURESTI SUCURSALA BACAU,Construcții / Instalații,,ELECTRICIAN EXPLOATARE CENTRALE SI STATII ELECTRICE,26,4525753
finetauntesu@gamil.com,SMART MOVES SRL,Servicii transport / curierat,Municipiul București,CURIER,15,48973114
fkorkmaz@ankitech.com,ANKI TEKNOLOGY S.R.L.,Construcții / Instalații,Municipiul București,FORMATOR TEVI PRIN SUDARE,50,41707310
flavia.moldovan@brandpaper.ro,BRANDPAPER COMPANY S.R.L.,COMERT,Vâlcea,MANIPULANT MARFURI,6,34337320
floare.coser@pginvest.ro,GEMI CENTER SRL,Turism / Alimentație,Arad,BUCATAR,1,15038259
florela@prefab.ro,PREFAB SA,Construcții / Instalații,Călărași,MASINIST PENTRU PREFABRICATE DIN BETON SI BETON ARMAT,1,1916198
florentina.parfenie@dumarconstruct.ro,DUMAR CONSTRUCT PREFABRICATE S.R.L.,Construcții / Instalații,Ilfov,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",5,6904682
flori.puciki@uzuc.ro,UZUC SA,Producție / Logistică,Prahova,SUDOR,1,1343554
florian.popescu@depozitulderoti.ro,DEPOZITUL DE ROŢI SRL,SERVICE AUTO,Municipiul București,VULCANIZATOR DE PRODUSE INDUSTRIALE DIN CAUCIUC,2,34933390
floriana.georgescu@kooltool.eu,KOOL TOOL SRL,Altele,Dolj,CONFECTIONER-ASAMBLOR ARTICOLE DIN CARTON,10,17806329
florica.anton@global-solutions.ro,GLOBAL SOLUTIONS SRL,Altele,Timiș,LACATUS MECANIC,2,15973169
florica.stan@evercontmit.ro,ELISIEVICI ELENA IRINA- EXPERT CONTABIL,Contabilitate / Financiar,Municipiul București,CONTABIL,1,50833503
florica@manifatturacm.com,SC MANIFATTURACERAOLOMORONI EASTERN EUROPE SRL,Producție / Logistică,Bihor,CUSATOR PIESE DIN PIELE SI ÎNLOCUITORI,5,37364299
florin.cranga@ro.mcd.com,PREMIER RESTAURANTS ROMANIA SRL,RESTAURANTE,Sibiu,LUCRATOR COMERCIAL,15,6205722
florin.mutu@astronergy.com,CHINT NEW ENERGY SRL,Management,Municipiul București,MANAGER PROIECT,2,48434144
florin.popovici@losan.ro,LOSAN DEPOT SRL,COMERT,Ilfov,MANIPULANT MARFURI,2,32139008
florin.tataru@dexauto.ro,AUTODEX ATELIER SRL,SERVICE AUTO,Constanța,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",2,50297030
florin@cpiwirecloth.com,SC STR CONSULTANCE SRL,Altele,,MONTATOR SUBANSAMBLE,1,36673504
florina-krisch@hschristensen.ro,HENRIK SKOV CHRISTENSEN TRANSPORT GROUP SRL,Servicii transport / curierat,Cluj,Conducător auto transport rutier de mărfuri,3,38636596
florina.campian@antolin.com,GRUPO ANTOLIN SIBIU SRL,Producție / Logistică,,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,41,22946116
florina.ciocea@saptespice.ro,SAPTE SPICE SA,Producție / Logistică,Brașov,OPERATOR SILOZ (SILOZAR),1,2537907
florina.hanga@faistlightmetals.com,FAIST MEKATRONIC SRL,Producție / Logistică,Bihor,OPERATOR LA ROBOTI INDUSTRIALI,15,17506160
florina.nerghes@sogefigroup.com,SOGEFI SUSPENSIONS EASTERN EUROPE,Producție / Logistică,Bihor,COORDONATOR ÎN MATERIE DE SECURITATE SI SANATATE ÎN MUNCA (STUDII SUPERIOARE),2,39839629
florina@vitalberry.ro,VITAL BERRY MARKETING EXPORT,COMERT,Hunedoara,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,14,27058209
florina_musat@ymail.com,FLORINA MUSAT DESIGN S.R.L.,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Olt,MUNCITOR NECALIFICAT ÎN INDUSTRIA CONFECTIILOR,2,40183624
florinjucan@ymail.com,ARIA PROTECT SECURITY SRL,SERVICII DE PAZA SI PROTECTIE,Cluj,AGENT DE SECURITATE,1,26101874
flow@exacco.ro,HEALTH & BEAUTY LOGISTICS S.R.L.,Altele,Ilfov,MANIPULANT MARFURI,2,33964797
forms@cemacon.ro,SC CEMACON SA,Construcții / Instalații,Bihor,OPERATOR LA ROBOTI INDUSTRIALI,4,677858
frontdesk@dotmark.ro,DOT MARK,Altele,Municipiul București,OPERATOR VÂNZARI PRIN TELEFON,2,48870895
fs1270601mgmt@petrom.com,VETROMK SRL,Altele,Gorj,LUCRATOR GESTIONAR,2,21814036
g.dasiana@asohp.com,ASO CROMSTEEL S.A.,Producție / Logistică,Dâmbovița,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,2,11843301
g.hobu@hawema.ro,HAWEMA TRAINING,Producție / Logistică,Brașov,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,1,52205050
g.talmaciu@masterfoam.ro,MASTERFOAM SRL,Contabilitate / Financiar,Bistrița-Năsăud,CONSILIER/EXPERT/INSPECTOR/REFERENT/ECONOMIST ÎN ECONOMIE GENERALA,1,26207450
g.ursa@casagrandegroup.com,EEC-EUROPEAN ENGINEERING & CONSULTING SRL,Inginerie,Bistrița-Năsăud,INGINER MECANIC,1,14977090
gabi.virag@fhaus.ro,F HAUS SRL,Altele,Satu Mare,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",10,648569
gabriel.editoiu@canamgroupinc.com,SC TECHNYX EURO SERVICES SRL,Specialiști / Tehnicieni,Brașov,PROIECTANT INGINER CONSTRUCTII,1,17229212
gabriel.tudorache@ro.mcd.com,PREMIER RESTAURANTS ROMANIA SRL,RESTAURANTE,Buzău,LUCRATOR COMERCIAL,21,6205722
gabriel.vasiu@swo.ro,SOLID WASTE OPERATION,Altele,Ilfov,LUCRATOR SORTATOR DESEURI RECICLABILE,20,39587181
gabriela.bajan@naiad.ro,NAIAD WATER SOLUTIONS S.R.L.,Inginerie,Municipiul București,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,2,23303569
gabriela.iliescu@distributieoltenia.ro,DISTRIBUȚIE ENERGIE OLTENIA S.A.,Specialiști / Tehnicieni,Teleorman,ELECTRICIAN EXPLOATARE CENTRALE SI STATII ELECTRICE,1,14491102
gabriela.plaiasu@sinvex.ro,SINVEX MULTISERVICE SRL,Construcții / Instalații,Prahova,ELECTRICIAN ÎN CONSTRUCTII,1,1344002
gabriela.poclid@dspbt.ro,DIRECTIA SERVICII PUBLICE,Construcții / Instalații,,ZIDAR SAMOTOR,1,42516040
gabriela.predescu@hill-house.ro,ALDAS COM SRL,Altele,Dâmbovița,OSPATAR (CHELNER),3,18460737
gabriela.satmari@agrirofresh.ro,AGRIRO SRL,Producție / Logistică,Bihor,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,5,14384459
gabriela@metalicplas.ro,MG TEC INDUSTRY S.R.L.,Altele,Cluj,OPERATOR LA ROBOTI INDUSTRIALI,2,39469500
gabrieladaniela.budurnoiu@cummins.com,CUMMINS GENERATOR TECHNOLOGIES ROMANIA SA,Altele,Dolj,BOBINATOR MASINI ELECTRICE ROTATIVE,3,12459849
gabrielao@medisonpharma.com,MEDISON PHARMA SRL,Management,Municipiul București,REFERENT RESURSE UMANE,2,18858865
galati@pentagonromania.ro,PENTAGON SRL,Vânzări,Galați,FUNCTIONAR ECONOMIC,1,1637770
gberbec@totalsoft.ro,S.C. ALD AUTOMOTIVE S.R.L.,Legislativ / Juridic / Funcții Publice,Municipiul București,OFITER CONFORMITATE,1,17043227
gcatalinoiu@lanco.eu,LANCO SRL,Producție / Logistică,Sibiu,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,17541400
gcucereanu@hellenic-cables.com,ICME ECAB SA,Producție / Logistică,Municipiul București,INGINER PRODUCTIE,1,11703669
george.bondoc@manpower.ro,MANPOWER HR SRL,Producție / Logistică,Timiș,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,50,33121785
george.calinescu@peikko.com,PEIKKO ROMANIA SRL,Altele,Giurgiu,LACATUS MECANIC,9,38440041
george.neacsu@dropiawines.ro,DOMENIILE DROPIA S.R.L.,Agricultură / Zootehnie,Brăila,ASISTENT MANAGER,1,26608223
georgea.abrdan@gst-global.com,GST SAFETY TEXTILES RO SRL,Altele,Mureș,REGLOR-MONTATOR,10,32039122
georgeghiuro@domimat.ro,DOMIMAT SRL,Inginerie,Bihor,PROIECTANT INGINER MECANIC,2,43704794
georgeta.stoian@visioconstruction.com,VISIO CONSTRUCTION WORKS SRL,Construcții / Instalații,Municipiul București,"INGINER CONSTRUCTII CIVILE, INDUSTRIALE SI AGRICOLE",1,32408734
georgiana.bondor@bader-leather.com,BADER ROMANIA S.R.L.,Producție / Logistică,Arad,"OPERATOR CONFECTIONER INDUSTRIAL ÎMBRACAMINTE DIN TESATURI, TRICOTAJE, MATERIALE SINTETICE",7,16853918
georgiana.florea@vtm.ro,VITEMA S.A.,Altele,Sibiu,OPERATOR CHIMIST LA PRODUSELE FARMACEUTICE SI CHIMICE PURE,5,15849900
georgiana.pintea@nestlersgroup.com,BLUE INFRASEC SRL,Altele,,ELECTRICIAN ÎN CONSTRUCTII,1,27219780
georgiana.ungureanu@hesburger.ro,UP BURGER,RESTAURANTE,Ilfov,LUCRATOR BUCATARIE (SPALATOR VASE MARI),6,48542359
georgiucristi@yahoo.ie,BEEAR CARS WASH SRL,Altele,,SPALATOR VEHICULE,2,52180524
geotransfgd@ymail.com,GEO TRANS SRL,Servicii transport / curierat,Teleorman,Conducător auto transport rutier de mărfuri,1,14847782
gianina.marinescu@startrading.ro,STAR TRADING IMPEX SRL,Construcții / Instalații,Argeș,FIERAR BETONIST,3,4122612
giannina.serban@textilegelco.com,TEXTILE GEL & CO ROM SA,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Tulcea,CONFECTIONER-ASAMBLOR ARTICOLE DIN TEXTILE,2,4994247
gina.anghel@aldahra.com,OUAI INSULA MARE A BRAILEI,Agricultură / Zootehnie,Brăila,SUDOR,1,23234809
gina.dasa@proexpert.com.ro,GIFAN STRONG SRL,Servicii transport / curierat,Constanța,FEMEIE DE SERVICIU,2,8239330
glgroza@tenaris.com,SILCOTUB SA,Inginerie,Sălaj,INGINER AUTOMATIST,1,15117182
gm@ramadaconstanta.ro,AQUA GEOTERMA RESOURCE SRL,Turism / Alimentație,Constanța,LUCRATOR BUCATARIE (SPALATOR VASE MARI),1,26249561
gmihordea@elgeka-ferfelis.ro,ELGEKA FERFELIS ROMANIA SA,Producție / Logistică,Municipiul București,FUNCTIONAR ADMINISTRATIV,1,4071993
goga.claudia@haida.cn,HAIDA RUBBER & PLASTIC ROMANIA S.R.L.,Producție / Logistică,Arad,INGINER PRODUCTIE,1,49117535
gogolinca.gogolinca@ritmic-com.ro,RITMIC COM S.R.L.,Altele,,LUCRATOR UTILAJE SPECIALIZATE PENTRU SALUBRIZARE,3,5505985
grigore.lucut@unicarm.ro,UNICARM SUPERMARKET S.R.L.,COMERT,Satu Mare,SEF DEPARTAMENT MARFURI ALIMENTARE/NEALIMENTARE,1,46322543
grup.resurseumane@gmailc.om,DEMECO SRL,Producție / Logistică,Ilfov,STIVUITORIST,2,16514342
gyongyi.gyorgy@keszgroup.com,SC KESZ CONSTRUCTII ROMANIA SRL,Construcții / Instalații,Cluj,REFERENT RESURSE UMANE,1,35753257
hadlori@kolibri.ro,KOLIBRI SRL,COMERT,,MANIPULANT MARFURI,1,2974197
hala-facturare@kredianis.ro,KREDIANIS SRL,COMERT,Vaslui,GESTIONAR DEPOZIT,1,28464540
halasz.daniela@dscorporation.ro,DEVA STEEL CORPORATION S.R.L.,Producție / Logistică,Hunedoara,LACATUS MECANIC,5,35819580
hanea.bianca@andu.com.ro,SPORTSWEAR SHAPES SRL,Altele,Sibiu,"CROITOR-CONFECTIONER ÎMBRACAMINTE, DUPA COMANDA",1,40344704
hanelore.terna-harand@egger.com,EGGER ROMANIA SRL,Producție / Logistică,Suceava,TEHNICIAN PLANIFICARE/URMARIRE SINTEZE,1,16136689
hara.arad@haracatering.com,HARA SERVCOM SRL,Turism / Alimentație,Arad,LUCRATOR COMERCIAL,1,16523006
haraga.daniela@asconti.ro,S.C. DREFIG LST S.R.L.,Construcții / Instalații,Vaslui,DULGHER (EXCLUSIV RESTAURATOR),10,36354963
