email,name,country,city,phone,category,source
delisushi@outlook.com,DELI SUSHI 2 AS,Norway,OSLO,,Drift av restauranter,norway_emails
deliucostel75@yahoo.ro,CASA MIORITA,Romania,Mun. Sacele,,CAMERE DE INCHIRIAT,horeca_ro
deliverplast@yahoo.com,CASA ANDREI,Romania,"Com. Marisel, Sat Marisel",,CAMERE DE INCHIRIAT,horeca_ro
delivery4allsrl@gmail.com,"",Romania,"",+40732858717,,lucian_horeca
delize.rent@gmail.com,DELIZE VEGA LAKESIDE,Romania,"Mun. Constanta, Loc. Mamaia",,APARTAMENTE DE INCHIRIAT,horeca_ro
delsolconfort@yahoo.com,DELSOOL,Romania,Mun. Constanta,,CAMERE DE INCHIRIAT,horeca_ro
delta2021.razvan@gmail.com,IUBIRE DE DELTA,Romania,"Com. Murighiol, Sat Murighiol",,CAMERE DE INCHIRIAT,horeca_ro
deltaconstruct94@yahoo.ro,ALMAR LUXURY RESIDENCE 1,Romania,Oras Navodari,,,horeca_ro
deltainvest@yahoo.com,CASA CARTIANU,Romania,"Com. Turcinesti, Sat Cartiu",,PENSIUNE AGROTURISTICA,horeca_ro
delta_mayanka@gmail.com,DELTA MAYANKA,Romania,"Com. Somova, Sat Mineri",,PENSIUNE AGROTURISTICA,horeca_ro
demanashop@gmail.com,RELAXVELD,Romania,Mun. Curtea de Arges,,,horeca_ro
demesbarna248@gmail.com,TRANSILVANIA,Romania,,,,horeca_ro
demesbarna248@yahoo.com,WELLION,Romania,,,,horeca_ro
demeteradel@freemail.hu,LEDA,Romania,"Com. Sancraiu, Sat Sancraiu",,PENSIUNE AGROTURISTICA,horeca_ro
demeter_mariana@yahoo.com,BEACH BLISS,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
demiansmaranda@yahoo.com,DEMIANI HOUSE,Romania,Mun. Sibiu,,CAMERE DE INCHIRIAT,horeca_ro
demir1@outlook.dk,CREMA ApS,Denmark,Taastrup,+4520163446,"Cafeér, værtshuse, diskoteker mv.",denmark_emails
demirez@kolbotngrill.no,Kolbotn Grill As,NO,Kolbotn,,,companies
demis.dallo@gmail.com,SAN DALLO,Norway,ÅL,472 62 261,Catering for arrangementer,norway_emails
demjen.tamas@yahoo.com,ELISABETH,Romania,"Com. Sarmasag, Sat Lompirt",,PENSIUNE TURISTICA,horeca_ro
demuthelena@yahoo.com,CASA MALVINA,Romania,Oras Busteni,,CAMERE DE INCHIRIAT,horeca_ro
denavasrl@gmail.com,CASA LAIS,Romania,Mun. Brasov,,CAMERE DE INCHIRIAT,horeca_ro
dengelconcerts@aol.com,STEAUA,Romania,"Oras Eforie, Loc. Eforie Nord",,CAMERE DE INCHIRIAT,horeca_ro
dengoodfood@gmail.com,DEN GOOD FOOD SRL,Romania,Giurgiu > MUNICIPIUL GIURGIU > GIURGIU,+40799748022,RESTAURANTE,horeca_ro
denherdereetcafee@gmail.com,HERDER BV,Romania,,+32080067891011,HORECA,horeca_ro
deni.dragnea@gmail.com,VALEA PRAHOVEI,Romania,Oras Comarnic,,,horeca_ro
denikwood17@gmail.com,DARIA 3,Romania,"Com. Rucar, Sat Rucar",,CAMERE DE INCHIRIAT,horeca_ro
denisa.aloman@yahoo.com,DENISA LANGOS SRL,Romania,Alba > MUNICIPIUL SEBES > PETRESTI,+40753337563,Turism / Alimentatie,horeca_ro
denisa.ardeleanu@ro.mcd.com,PREMIER RESTAURANTS ROMANIA SRL,,,+40725154381,,companies
denisa.chitu9815@gmail.com,CASA MUNTEANA,Romania,"Com. Bran, Sat Sohodol",,APARTAMENTE DE INCHIRIAT,horeca_ro
denisa.cionca@skygroup.ro,DOMENIUL CAPRIOARA,Romania,"Com. Savarsin, Sat Caprioara",,PENSIUNE TURISTICA,horeca_ro
denisa.constantin@dontaco.ro,Don Taco,Romania,Bucuresti,213169452,,horeca_ro
denisa_gavan@yahoo.com,GEDAR,Romania,"Com. Costinesti, Sat Costinesti",,CAMERE DE INCHIRIAT,horeca_ro
denisalexa85@yahoo.com,ALEXA,Romania,Mun. Bacau,,CAMERE DE INCHIRIAT,horeca_ro
denisamirescu16@gmail.com,MIRESCU I. DENISIA INTREPRINDERE INDIVIDUALA,Romania,Prahova > ADUNATI > OCINA DE SUS,+40724520625,Turism / Alimentatie,horeca_ro
denisa.mocca@yahoo.com,INTERCAMBIO SRL,Romania,,"",,romania_emails
denisapopovici05@gmail.com,DENIANNA,Romania,"Oras Gura Humorului, Loc. Voronet",,CAMERE DE INCHIRIAT,horeca_ro
denisarus11@yahoo.com,CASUTA VANATORULUI,Romania,"Com. Cornesti, Sat Tioltiur",,BUNGALOURI,horeca_ro
denisastefan1209@gmail.com,CENTRAL GRAND,Romania,Mun. Timisoara,,APARTAMENTE DE INCHIRIAT,horeca_ro
denisatodoran@gtmail.com,CASA TRADITIONALA,Romania,"Com. Suciu de Sus, Sat Suciu de Jos",,CAMERE DE INCHIRIAT,horeca_ro
denisavasilicapeter@yahoo.com,FERMA CIOBRIS,Romania,"Com. Ciumeghiu, Sat Boiu",,PENSIUNE AGROTURISTICA,horeca_ro
denis.corpataux@me.com,Pho Vietnam Restaurant Asiatique,,,+41264221748,,companies
denis.cvas@yahoo.com,Bianca Navodari,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
denis@gurman.no,Gurman As,Romania,,+4746397253,HORECA,horeca_ro
denisia78@yahoo.frfamiliacovrig,DENISIA,Romania,"Com. Vadu Izei, Sat Vadu Izei",,PENSIUNE TURISTICA,horeca_ro
denispetrutpopa@gmail.com,SC PFL IMPACT SRL,Romania,Galati > TULUCESTI > TULUCESTI,0749136933,,lucian_horeca
denisscom93@yahoo.com,DENISS,Romania,"Mun. Mangalia, Loc. Saturn",,CAMERE DE INCHIRIAT,horeca_ro
denistararache@gmail.com,CAIMAC COFFEE DELI S.R.L.,Romania,,"",,romania_emails
denis.tenea@gmail.com,FOREST WHISPER,Romania,"Mun. Bucuresti, Sector 1",,,horeca_ro
denisvieriu925@gmail.com,THE GRAND ESTATE,Romania,"Com. Floresti, Sat Floresti",,APARTAMENTE DE INCHIRIAT,horeca_ro
denisvoronkov1997@gmail.com,GLF BIKUBE VORONKOV,Norway,NARVIK,+4792556025,Catering for arrangementer,norway_emails
denitataran@yahoo.com,SILVER STAR,Romania,Oras Tasnad,,HOTEL,horeca_ro
denitud_mihtud@yahoo.com,CAPRIOARA,Romania,"Com. Talea, Sat Plaiu",,PENSIUNE TURISTICA,horeca_ro
deniz.interglobal@gmail.com,"",Romania,"",+40749922928,,lucian_horeca
dennis@aalbaek-badehotel.dk,AALBAEK BADEHOTEL A/S,DK,,+4588169626,,companies
dennis@dpersson.se,PERSSON FAST FOOD DYRØY,Norway,DYRVIK,484 29 622,Drift av restauranter,norway_emails
denradnegotium@yahoo.com,POIANA CERBILOR,Romania,"Com. Nucsoara, Sat Slatina",,PENSIUNE AGROTURISTICA,horeca_ro
densdaip@gmail.com,"",Romania,"",+40755704088,,lucian_horeca
deqnafoteva@abv.bg,Къща за гости Хелена Созопол,Bulgaria,Созопол,0899 114 844,hoteli,bg_business_catalog
derby@grindelwald.ch,Derby Hotel & Restaurant,,,+41338545461,,companies
derbystar2024@gmail.com,DERBY STAR SRL,Romania,Municipiul Bucuresti > MUNICIPIUL BUCURESTI > BUCURESTI SECTORUL 1,+40731333414,RESTAURANTE,horeca_ro
d.eric.constanta@gmail.com,STUDIO D'ERIC,Romania,Mun. Constanta,,CAMERE DE INCHIRIAT,horeca_ro
deric.turism@gmail.com,d'ERIC,Romania,,,,horeca_ro
desa26a@yahoo.com,CASA ANA,Romania,Mun. Cluj-Napoca,,CAMERE DE INCHIRIAT,horeca_ro
desagacumerinde@gmail.com,"",Romania,"",+40723994987,,lucian_horeca
desanca_rosu@yahoo.com,BOXEN GRILL STOPP SRL,Romania,Timis > MUNICIPIUL TIMISOARA > TIMISOARA,+40744383025,RESTAURANTE,horeca_ro
desck@pensiunea-piatragraitoare.ro,PIATRA GRAITOARE,Romania,,,,horeca_ro
design_art@abv.bg,Студио Дизайн Арт,Bulgaria,Стара Загора,042/ 63 04 43,obzavezhdane-za-hoteli,bg_business_catalog
designchicbyms@yahoo.com,CATTALEYA EVENTS HALL,Romania,Oras Targu Neamt,,CAMERE DE INCHIRIAT,horeca_ro
desiree.aapl@gmail.com,SOULSHINE COZY NEST,Romania,Mun. Iasi,,CAMERE DE INCHIRIAT,horeca_ro
desiremakeupartist@gmail.com,STARFISH BLAXY,Romania,"Com. 23 August, Sat 23 August",,CAMERE DE INCHIRIAT,horeca_ro
desire.skool@gmail.com,SILVER SKY HOUSE,Romania,Mun. Timisoara,,APARTAMENTE DE INCHIRIAT,horeca_ro
desislava.pn@abv.bg,Ресторант Парос,Bulgaria,Владо Тричков,0898 42 42 93,restoranti,bg_business_catalog
despescu.claudia@gmail.com,CASA VIO,Romania,"Oras Nehoiu, Sat Lunca Priporului",,CAMERE DE INCHIRIAT,horeca_ro
despinavutas@gmail.com,DOMUM SALA PALATULUI,Romania,"Mun. Bucuresti, Sector 1",,APARTAMENTE DE INCHIRIAT,horeca_ro
despot.lisa@gmail.com,SEA VIEW APARTMENTS,Romania,"Mun. Mangalia, Loc. Neptun",,APARTAMENTE DE INCHIRIAT,horeca_ro
despotslav@abv.bg,Хотел механа Деспот Слав,Bulgaria,Мелник,07437/ 22 48,semejni-hoteli,bg_business_catalog
desta@londonpub.no,London Pub/Club,NO,Oslo,+47 922 09 141,,companies
detelina_hotel@abv.bg,Хотел Детелина,Bulgaria,Варна,052/ 35 66 08,hoteli-tri-zvezdi,bg_business_catalog
dewan.rahman@ssp.dk,SSP Denmark ApS,Denmark,1570 København V,+4529536740,"Cafeér, værtshuse, diskoteker mv.",denmark_emails
dezmembraridarmanestisv@gmail.com,DZM GROUP S.R.L.,Romania,"",+40745353600,,lucian_horeca
dfef.solstrand@gmail.com,SOLSTRAND CAMPING SA,Norway,LINDESNES,38 25 64 37,Drift av campingplasser,norway_emails
dfmirela@yahoo.com,MIRELA,Romania,"Com. Sanmartin, Sat Cordau",,APARTAMENTE DE INCHIRIAT,horeca_ro
dgk@hotelosterport.dk,Go Hotel Osterport,DK,,+4529631107,,companies
dgordgiana@dir.bg,Джорджиана ООД,Bulgaria,Трявна,0895 777 551,obzavezhdane-za-hoteli,bg_business_catalog
dgtshihor@mts.ro,BAZA SPORTIVA SUNCUIUS,Romania,"Com. Suncuius, Sat Suncuius",,HOSTEL,horeca_ro
d.halip@yahoo.com,ANA ILINCA,Romania,"Com. Cornu Luncii, Sat Braiesti",,PENSIUNE AGROTURISTICA,horeca_ro
dhara1311@gmail.com,DABBAWALA'S DHARA ASHWINKUMAR SHAH,Norway,OSLO,912 56 975,Catering for arrangementer,norway_emails
dhc.wideningparticipation@nhs.net,Public Health Locality Lead,,,+447786748154,,companies
dhillon_simo@hotmail.com,KAWA DRAMMEN INVEST AS,Norway,DRAMMEN,948 02 835,Drift av restauranter,norway_emails
diaconescu.danielasb@gmail.com,CENTRAL RETRO APARTMENT,Romania,Mun. Sibiu,,,horeca_ro
diaconescu.danstefan@yahoo.com,LA MARCEL,Romania,"Com. Arcani, Sat Arcani",,PENSIUNE TURISTICA,horeca_ro
diaconescurichardo@gmail.com,ALPINE BLISS SINAIA,Romania,Oras Sinaia,,CAMERE DE INCHIRIAT,horeca_ro
diacon_petrica@yahoo.com,MAGIC STUDIO,Romania,Oras Navodari,,,horeca_ro
diaconu.alexandra21@gmail.com,PEARL STUDIO,Romania,Oras Navodari,,CAMERE DE INCHIRIAT,horeca_ro
diaconu_gabrieladrian@yahoo.com,BANEASA LAKE APARTMENT,Romania,"Mun. Bucuresti, Sector 1",,APARTAMENTE DE INCHIRIAT,horeca_ro
diaconumihai@hotmail.com,STUDIO 1,Romania,"Mun. Bucuresti, Sector 3",,APARTAMENTE DE INCHIRIAT,horeca_ro
diaconu.nicolae@carrefour.ro,CASA ALEX&ANDREI,Romania,"Com. Tulnici, Sat Lepsa",,CAMERE DE INCHIRIAT,horeca_ro
dia_galis@yahoo.com,MARIA,Romania,Mun. Oradea,,APARTAMENTE DE INCHIRIAT,horeca_ro
dia_jude@yahoo.com,DACIANA,Romania,Mun. Timisoara,,,horeca_ro
dialin36@yahoo.com,DIA LIN,Romania,Oras Borsa,,CAMERE DE INCHIRIAT,horeca_ro
dialog_a@abv.bg,Диалог А,Bulgaria,София,0887 904 917,obzavezhdane-za-hoteli,bg_business_catalog
diamant1000@abv.bg,Семеен Хотел Йоана,Bulgaria,Китен,0889 333 392,semejni-hoteli,bg_business_catalog
dia_mariomates@yahoo.com,CASA CONFORT,Romania,"Com. Calatele, Sat Calatele",,CAMERE DE INCHIRIAT,horeca_ro
diamihali@yahoo.it,EDY,Romania,Oras Borsa,,CAMERE DE INCHIRIAT,horeca_ro
diamondhotelmd@gmail.com,"",Romania,Chișinău,+37369952598,,lucian_horeca
diana.adampur@gmail.com,BIRKELUND CAMPING AS,Norway,HOVET,471 44 714,Drift av campingplasser,norway_emails
dianaangheloiu@yahoo.com,DACIA 16,Romania,"Mun. Bucuresti, Sector 1",,CAMERE DE INCHIRIAT,horeca_ro
diana@ariestravel.ro,ARIE S COLLECTION LUXURY SUITES,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
diana.barbu@italromsofa.net,ITALROM LEATHER SRL IN INSOLVE,Romania,,40722118686,,horeca_ro
diana.barsa@classfurn.ro,CLASS FURN ROMANIA SRL,Romania,,40259345712,,horeca_ro
diana.burzo_10@yahoo.com,LORIN,Romania,"Com. Uriu, Sat Cristestii Ciceului",,PENSIUNE AGROTURISTICA,horeca_ro
dianaburzo_10@yahoo.com,COMPLEX LORENA,Romania,"Com. Uriu, Sat Cristestii Ciceului",,CAMPING,horeca_ro
diana_caciula@yahoo.com,OMNIA,Romania,Mun. Husi,,APARTAMENTE DE INCHIRIAT,horeca_ro
dianacrina.nica@yahoo.com,QUALIS 7TH HEAVEN,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
dianadiaconu90@yahoo.com,BUENO COMP SRL,Romania,,0740319760,,romania_emails
diana@ecotravel.com.ro,SC NEGRU VODA TURISM INVEST SR,Romania,"Arges > MUNICIPIUL CAMPULUNG > CAMPULUNG, A9",+40722337227,Turism / Alimentatie,horeca_ro
dianaelena.ioana@gmail.com,IOANA,Romania,Oras Calimanesti,,CAMERE DE INCHIRIAT,horeca_ro
dianaflorescu78@yahoo.com,OLD COTTAGE,Romania,"Com. Bran, Sat Simon",,PENSIUNE TURISTICA,horeca_ro
diana.gabrileta@yahoo.ro,CASA ARYANA,Romania,Oras Zarnesti,,CAMERE DE INCHIRIAT,horeca_ro
dianagalea04@yahoo.com,DIANA,Romania,"Com. Turnu Rosu, Sat Turnu Rosu",,PENSIUNE TURISTICA,horeca_ro
diana.ghitta@yahoo.com,SC DOLCE VITA A&D SRL,Romania,"",+40731303627,,lucian_horeca
diana.haiducean@yahoo.com,CASA HAIDUCEAN,Romania,"Com. Budesti, Sat Sarbi",,CAMERE DE INCHIRIAT,horeca_ro
diana.hencz@senneville.ro,SENNEVILLE INTER SRL,Romania,Hunedoara > ORAS CALAN > CALAN,+40786169838,Turism / Alimentatie,horeca_ro
dianahotel@dianahotel.ro,DIANA MDI INTERNATIONAL SRL,Romania,Bistrita-Nasaud > MUNICIPIUL BISTRITA > BISTRITA,+40740794313,RESTAURANTE,horeca_ro
diana.iavorschi@gmail.com,CASA COMILOR,Romania,"Com. Sisesti, Sat Surdesti",,PENSIUNE AGROTURISTICA,horeca_ro
dianailie07@gmail.com,SASCHIZ 130,Romania,"Com. Saschiz, Sat Saschiz",,CAMERE DE INCHIRIAT,horeca_ro
dianaionela90@gmail.com,NARCISA,Romania,"Com. Salasu de Sus, Sat Malaiesti",,PENSIUNE AGROTURISTICA,horeca_ro
dianaiordache16@gmail.com,COZY OPEN SPACE HOME NEAR OLD CITY CENTER,Romania,Mun. Timisoara,,APARTAMENTE DE INCHIRIAT,horeca_ro
diana.laceanu@gmail.com,RADEL HOUSE,Romania,"Com. Costinesti, Sat Schitu",,CAMERE DE INCHIRIAT,horeca_ro
diana_lascau@yahoo.com,ART S LUXURY BOUTIQUE,Romania,Mun. Oradea,,HOTEL,horeca_ro
diana@maggiesranch.ro,MAGGIE S RANCH LODGE,Romania,Oras Rasnov,,CAMERE DE INCHIRIAT,horeca_ro
diana.malau@gmail.com,PBHS,Romania,"Com. Stalpeni, Sat Dealu Frumos",,,horeca_ro
dianamales@gmail.com,DIANA,Romania,"Com. Prejmer, Sat Prejmer",,PENSIUNE AGROTURISTICA,horeca_ro
diana_manoleli@yahoo.com,HAIHUI,Romania,Oras Busteni,,CAMERE DE INCHIRIAT,horeca_ro
diana.maria10010@gmail.com,DOWNTOWN,Romania,Mun. Brasov,,HOSTEL,horeca_ro
dianamaria10010@gmail.com,BRASOV CENTRAL STUDIO,Romania,Mun. Brasov,,,horeca_ro
dianamaria10010@gmails.com,STUDIO BRASOV,Romania,Mun. Brasov,,CAMERE DE INCHIRIAT,horeca_ro
diana@microgrup.ro,CIAO GRUP DISTRIBUTION SRL,Romania,,"",,romania_emails
diana-milos@yahoo.com,DAVID I,Romania,"Com. Rucar, Sat Rucar",,VILA TURISTICA,horeca_ro
diana.m.marina@gmail.com,NORDIC RESIDENCE,Romania,Oras Sinaia,,CAMERE DE INCHIRIAT,horeca_ro
dianamoaca@yahoo.com,NATURE NOOK,Romania,"Com. Eselnita, Sat Eselnita",,CAMERE DE INCHIRIAT,horeca_ro
diana.moisan91@gmail.com,C&S RETREAT,Romania,Oras Gura Humorului,,APARTAMENTE DE INCHIRIAT,horeca_ro
dianamotoc78@gmail.com,BLAJE,Romania,"Oras Breaza, Loc. Breaza de Jos",,CAMERE DE INCHIRIAT,horeca_ro
dianamvoicu@gmail.com,DMD MONDAY,Romania,Bucuresti,,APARTAMENTE DE INCHIRIAT,horeca_ro
diananica161@gmail.com,STUDIO,Romania,Oras Sinaia,,CAMERE DE INCHIRIAT,horeca_ro
diana_pvsp@yahoo.com,BEACH SIDE HEAVEN,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
diana.radu21@gmailcom,ENESSA BISTRO S.R.L.,,Timiș > MUNICIPIUL TIMISOARA > TIMISOARA,0733749507,,companies
diana_ramona_sandu@yahoo.com,LANCER APARTMENT,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
diana.rodica87@yahoo.com,NICHO RESIDENCE 3 BUILDING STEFAN RESORT,Romania,Oras Navodari,,,horeca_ro
dianasarbu33@yahoo.com,BELLA HOME 1,Romania,Mun. Lugoj,,,horeca_ro
diana.simon@daflog.ro,SC DAFLOG SRL,Romania,Sibiu > MUNICIPIUL MEDIAS > MEDIAS,+40730099300,RESTAURANTE,horeca_ro
dianaski.srl@gmail.com,DIANA SKI,Romania,Oras Borsa,,CAMERE DE INCHIRIAT,horeca_ro
diana@spiridon.com,LET'S MAKE MEMORIES TOGETHER!,Romania,"Mun. Bucuresti, Sector 3",,APARTAMENTE DE INCHIRIAT,horeca_ro
diana.stefanescu@yahoo.com,SEASONS ATNOSPHERE STUDIO,Romania,Mun. Brasov,,CAMERE DE INCHIRIAT,horeca_ro
dianaszasz@yahoo.com,FERIANA RESIDENCE,Romania,Mun. Miercurea Ciuc,,APARTAMENTE DE INCHIRIAT,horeca_ro
diana.tarala@yahoo.com,LA BUNICI,Romania,Mun. Orsova,,CAMERE DE INCHIRIAT,horeca_ro
diana_tarus@yahoo.com,CERMAR APARTMENT,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
diana.vasilescu@smartinvestinc.ro,CASUTA NEA NICA IOANII,Romania,Com. Domnesti,,CAMERE DE INCHIRIAT,horeca_ro
dianaveghes@yahoo.com,CASA IARINA,Romania,"Com. Sambata de Sus, Sat Sambata de Sus",,,horeca_ro
dianazgaroi@gmail.com,DILARY STUDIO BLAXY RESORT,Romania,Com. 23 August,,CAMERE DE INCHIRIAT,horeca_ro
diane.sheasby@nhs.net,Ibstock & Barlestone Surgeries  (C82012),Romania,,441530263467,,horeca_ro
diaxandras@gmail.com,DIAXANDRAS SRL,Romania,,0723228730,,romania_emails
didadinu.av@gmail.com,LSIX BUCHAREST,Romania,"Mun. Bucuresti, Sector 2",,CAMERE DE INCHIRIAT,horeca_ro
didde@flammen.com,Restaurant Flammen,Denmark,3400 Hillerød,+4520960222,restaurants,denmark_emails
didinadarabanu@gmail.com,CASA EMMELIS,Romania,"Oras Eforie, Loc. Eforie Nord",,CAMERE DE INCHIRIAT,horeca_ro
diditadianaandreea@gmail.com,SLOW LIVING COTTAGE,Romania,"Com. Borosneu Mare, Sat Dobolii de Sus",,APARTAMENTE DE INCHIRIAT,horeca_ro
diditelion2015@gmail.com,BASS BEST FOOD S.R.L.,Romania,Municipiul Bucuresti > MUNICIPIUL BUCURESTI > BUCURESTI SECTORUL 2,+40760274488,RESTAURANTE,horeca_ro
didonab_sendreni@yahoo.com,DIDONA B,Romania,"Com. Sendreni, Sat Sendreni",,MOTEL,horeca_ro
didriks-kjersti@hotmail.com,DIDRIKS KAFE & GAVER AS,Norway,NORDFJORDEID,57 86 10 02,Drift av restauranter,norway_emails
didyystef@yahoo.com,CASA NICOLADIS,Romania,Oras Zarnesti,,APARTAMENTE DE INCHIRIAT,horeca_ro
diea.koshish@thon.no,Thon Gruppen,Romania,,,HORECA,horeca_ro
diemphuc72@hotmail.com,OSAKA SUSHI DRAMMEN AS,Norway,DRAMMEN,32 82 08 05,Catering for arrangementer,norway_emails
dietcatering@mail.bg,Healthy and Diet Catering,BG,София,0898 949 848,,companies
dietcopt@yahoo.com,SC.DIETCOPT.SRL,Romania,Tulcea > MUNICIPIUL TULCEA,0755555455,,lucian_horeca
dieterkappes@gmx.de,MDAPARTMENT,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
dietikon@molino.ch,Pizzeria Ristorante Molino,,,+41447401418,,companies
dietikon@pastaepizza.ch,Valentina Pasta e Pizza Dietikon,,,+41447410164,,companies
digianfrancorestaurant@gmail.com,DI GIANFRANCO RESTAURANT SRL,RO,,+40745668632,,companies
digital.docs710@gmail.com,SC LAZ GLOBAL EXPRESS SRL,Romania,"",+40785111112,,lucian_horeca
digregoriosion@gmail.com,DIGREGORIO RESTAURANT PIZZERIA,,,+41272033796,,companies
diimsof@abv.bg,Диимсоф - Тони ЕООД,Bulgaria,Варна,052 611 303,hotelski-konsumativi,bg_business_catalog
diksan75@abv.bg,Бистро Компас,Bulgaria,Бургас,056/849 677,bistro-kafene,bg_business_catalog
dilara.isabell@yahoo.com,LARA BOUTIQUE,Romania,"Oras Eforie, Loc. Eforie Nord",,CAMERE DE INCHIRIAT,horeca_ro
diltsvet@abv.bg,Хотел Дилцвет,Bulgaria,Самоков,0887 299 287,hoteli-dve-zvezdi,bg_business_catalog
dimachiemarius@yahoo.it,CASA SIMONE,Romania,"Com. Costinesti, Sat Schitu",,CAMERE DE INCHIRIAT,horeca_ro
dimacristian83@gmail.com,NICOLAS,Romania,Oras Sinaia,,PENSIUNE TURISTICA,horeca_ro
dimaelena234@gmail.com,CASA LA CONAC,Romania,Oras Targu Ocna,,CAMERE DE INCHIRIAT,horeca_ro
dimanceapaul@yahoo.com,ST. VLAS APARTMENTS MAMAIA,Romania,"Mun. Constanta, Loc. Mamaia",,APARTAMENTE DE INCHIRIAT,horeca_ro
dimbucristi@gmail.com,CASA DARIA,Romania,Mun. Vatra-Dornei,,APARTAMENTE DE INCHIRIAT,horeca_ro
dimilmb@abv.bg,ДОМИЛ - МИЛЧО БАРЪМОВ ЕТ,Bulgaria,,,,bg_horeca_campaign
dimitar.piperkov@abv.bg,Хотел Димоли,Bulgaria,Елин Пелин,0877 806 080,semejni-hoteli,bg_business_catalog
dimitarstoev@abv.bg,Комплектстрой ЕООД,Bulgaria,Бургас,056/ 81 41 39,hoteli-chetiri-zvezdi,bg_business_catalog
dimitriosliviu@yahoo.com,CASA DIMITRIOS,Romania,"","",,lucian_horeca
dimitriosliviu@yahoo.compensiuneadrimitrios,CASA DIMITRIOS,Romania,,,,horeca_ro
dimitrov_73@abv.bg,Готика Студио Дизайн,Bulgaria,Пловдив,0879 111 110,obzavezhdane-za-hoteli,bg_business_catalog
dimulescuionut10@gmail.com,NICE MARKET SRL,Romania,Giurgiu > MUNICIPIUL GIURGIU > GIURGIU,0733431903,,lucian_horeca
dina.bobina@eeas.europa.eu,EU DELEGATION TO THE REPUBLIC OF MOLDOVA,MD,,+37369377858,,companies
dinacozan@yahoo.com,HARMONY APARTAMENT,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
dinamarya1968@gmail.com,CASA MARYA,Romania,"Com. Baia de Fier, Sat Baia de Fier",,CAMERE DE INCHIRIAT,horeca_ro
dinamerd@yahoo.com,ARGOS,Romania,"Com. Jurilovca, Sat Visina",,,horeca_ro
dinamicamir22@gmail.com,DINAMIC CONSTRUCT AMIR S.R.L.,Romania,"",+40736430875,,lucian_horeca
dincaeugeniu@yahoo.com,LA STRANDUL FARA FUND OCNELE MARI,Romania,Oras Ocnele Mari,,,horeca_ro
dincaiulia0967@gmail.com,CASA COSTINESTI BY GENCO,Romania,"Com. Costinesti, Sat Schitu",,CAMERE DE INCHIRIAT,horeca_ro
diner22.as@gmail.com,DINER 22 AS,Norway,MYSEN,414 14 237,Drift av restauranter,norway_emails
dinescu2@gmail.com,PLAY INN APARTMNET,Romania,"Mun. Bucuresti, Sector 2",,APARTAMENTE DE INCHIRIAT,horeca_ro
dinner-sushi@hotmail.com,Dinner Sushi ApS,Denmark,Frederiksberg C,+4567215506,Restauranter,denmark_emails
dinoel_leo@abv.bg,Къща за гости Топалови,Bulgaria,Несебър,0888 261 712,hoteli-na-more,bg_business_catalog
dinrediutans2@gmail.com,HARMONY LOFT,Romania,"Mun. Bucuresti, Sector 3",,,horeca_ro
dinu.cristea@gmail.com,PRISPA CASEI,Romania,"Com. Floresti, Sat Floresti",,PENSIUNE AGROTURISTICA,horeca_ro
dinu.dan1985@gmail.com,STUDIO NORD,Romania,"Mun. Bucuresti, Sector 2",,APARTAMENTE DE INCHIRIAT,horeca_ro
dinugeorge1957@gmail.com,CASA DINU,Romania,"Com. Costinesti, Sat Schitu",,CAMERE DE INCHIRIAT,horeca_ro
dinugeorgiana1981@gmail.com,TWO ROOMS PARC IOR,Romania,"Mun. Bucuresti, Sector 3",,APARTAMENTE DE INCHIRIAT,horeca_ro
dinuionel73@gmail.com,LA CONAC 13 CEASURI BUNE,Romania,"Com. Bran, Sat Bran",,CAMERE DE INCHIRIAT,horeca_ro
dinupancu@yahoo.com,CASA PANCU,Romania,"Com. Ceahlau, Sat Ceahlau",,CAMERE DE INCHIRIAT,horeca_ro
dinu.sana@yahoo.com,SANA,Romania,"Com. Osorhei, Sat Osorhei",,PENSIUNE AGROTURISTICA,horeca_ro
dinutoderita@yahoo.com,COZY FLAT,Romania,Mun. Iasi,,APARTAMENTE DE INCHIRIAT,horeca_ro
dinu.zabrauteanu@gmail.com,CASA DRUMETILOR,Romania,"Com. Leresti, Sat Leresti",,CAMERE DE INCHIRIAT,horeca_ro
dionisie.vizitiu@yahoo.com,COUNTRY SIDE,Romania,"Com. Vladeni, Sat Vladeni",,PENSIUNE AGROTURISTICA,horeca_ro
dionisosking@yahoo.com,Dionisos,Romania,Iasi,753010101,,horeca_ro
diordache@gmail.com,BUSTENI MOUNTAINS SUITES,Romania,Oras Busteni,,APARTAMENTE DE INCHIRIAT,horeca_ro
