company,cui,county,city,address,phone,email,website,category,subcategory,source
CASA SISIF,,,"Com. Fundata, Sat Fundata",,,ciprian.rambu@gmial.com,,horeca,,HORECA_RO.csv
CASA SISSY,,,Mun. Targu Secuiesc,,,ibolya35@yahoo.com,,horeca,,HORECA_RO.csv
CASA SLANIC,,,Oras Slanic,,,cadarelena@yahoo.com,,horeca,,HORECA_RO.csv
CASA SMARALD,,,"Com. Costinesti, Sat Schitu",,,condrutmirela@gmail.com,,horeca,,HORECA_RO.csv
CASA SMARANDA,,,Oras Baile Tusnad,,,opreanicolae@yahoo.com,,horeca,,HORECA_RO.csv
CASA SMARANDOIU,,,Mun. Ramnicu Valcea,,,smarandoiuvasile@yahoo.com,,horeca,,HORECA_RO.csv
CASA SMIDA ACTIV,,,"Com. Belis, Sat Smida",,,smida.activ@smidapark.ro,,horeca,,HORECA_RO.csv
CASA SMILE,,,Mun. Lupeni,,,tofalvialexandra@gmail.com,,horeca,,HORECA_RO.csv
CASA SOARELE RASARE,,,"Com. Breasta, Sat Breasta",,,ioanaionescu28@gmail.com,,horeca,,HORECA_RO.csv
CASA SOARELUI,,,"Com. Salasu de Sus, Sat Nucsoara",,,cabanasoarelui@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOARELUI,,,Com. Eselnita,,,nuicaraducu@gmail.com,,horeca,,HORECA_RO.csv
CASA SOARELUI,,,"Com. Simian, Sat Erghevita",,,gogonetu.gabriela@yahoo.ro,,horeca,,HORECA_RO.csv
CASA SOARELUI,,,Oras Sinaia,,,contact@casasoarelui.ro,,horeca,,HORECA_RO.csv
CASA SOARELUI,,,"Com. Dambovicioara, Sat Podu Dambovitei",,,tamasicarmen@gmail.com,,horeca,,HORECA_RO.csv
CASA SOARELUI,,,"Com. Costinesti, Sat Costinesti",,,casasoarelui2010@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOARELUI,,,"Com. Limanu, Sat 2 Mai",,,flysor@yahoo.co.uk,,horeca,,HORECA_RO.csv
CASA SOARELUI 1,,,,,,pensiunea_soarelui@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOARELUI MURIGHIOL,,,"Com. Murighiol, Sat Murighiol",,,carmen.toader75@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOARELUI RIMETEA,,,"Com. Rimetea, Sat Rimetea",,,lakatos.botond@gmail.com,,horeca,,HORECA_RO.csv
CASA SOFI,,,Oras Breaza,,,drnaturprodukte07@gmail.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,"Mun. Targu Jiu, Loc. Iezureni",,,dancristiandaniel@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,"Com. Mahmudia, Sat Mahmudia",,,balanstefan74@gmail.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,"Com. Vatra Moldovitei, Sat Ciumarna",,,iliesisorin2@gmail.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,"Com. Vama, Sat Vama",,,vasilegavra@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,"Com. Dorna Candrenilor, Sat Dorna Candrenilor",,,bazzz_smartap@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,Oras Avrig,,,liligrancea11@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,"Com. Baltatesti, Sat Baltatesti",,,anamaria.gherman@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,"Mun. Bucuresti, Sector 2",,,contact@casasofia.ro,,horeca,,HORECA_RO.csv
CASA SOFIA,,,Oras Borsa,,,alyvero89@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,Oras Hateg,,,marialigia72@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,Mun. Petrosani,,,casasofia2014@gmail.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,,,,agropensiune.luiza@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,,,,pensiuneasofiagh@gmail.com,,horeca,,HORECA_RO.csv
CASA SOFIA,,,Oras Zarnesti,,,cristina@vilabran.ro,,horeca,,HORECA_RO.csv
CASA SOFIA IOANA,,,"Com. Moieciu, Sat Cheia",,,tisca_cristina@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOFIA VICOVEANCA,,,"Com. Horodnic de Sus, Sat Horodnic de Sus",,,olareanaurel2@gmail.com,,horeca,,HORECA_RO.csv
CASA SOFICU,,,Mun. Iasi,,,casasoficu@gmail.com,,horeca,,HORECA_RO.csv
CASA SOL,,,Mun. Turda,,,felycasasol@gmail.com,,horeca,,HORECA_RO.csv
CASA SOLEIL,,,Oras Bolintin-Vale,,,mssoleil70@yahoo.com,,horeca,,HORECA_RO.csv
CASA SOMESEANA,,,"Com. Galgau, Sat Galgau",,,contact@casasomeseana.ro,,horeca,,HORECA_RO.csv
CASA SOMMER,,,"Mun. Sebes, Loc. Petresti",,,arionpetresti@yahoo.com,,horeca,,HORECA_RO.csv
CASA SONIA,,,"Com. Bacia, Sat Bacia",,,gardean.sonia@gmail.com,,horeca,,HORECA_RO.csv
CASA SONIA,,,Mun. Targu Jiu,,,office@casasonia.ro,,horeca,,HORECA_RO.csv
CASA SONIA,,,"Com. Corbu, Sat Vadu",,,rubens_8607@yahoo.com,,horeca,,HORECA_RO.csv
CASA SONIA SIGHISOARA,,,Mun. Sighisoara,,,mony_bogar@yahoo.com,,horeca,,HORECA_RO.csv
CASA SONNE,,,Oras Busteni,,,ciocanelraluca@gmail.com,,horeca,,HORECA_RO.csv
CASA SONYA,,,Oras Aninoasa,,,sonya__jian@yahoo.com,,horeca,,HORECA_RO.csv
CASA SORAL,,,,,,restaurant.soral@yahoo.com,,horeca,,HORECA_RO.csv
CASA SORRISO,,,Mun. Turda,,,salintursrld@yahoo.com,,horeca,,HORECA_RO.csv
CASA SPANDO,,,"Com. Marisel, Sat Marisel",,,casa.spando@gmail.com,,horeca,,HORECA_RO.csv
CASA SPERANTA,,,"Com. Pietroasa, Sat Poieni",,,sperantaberariu@yahoo.com,,horeca,,HORECA_RO.csv
CASA S PIATA ALBA IULIA,,,"Mun. Bucuresti, Sector 3",,,savoiu2004@yahoo.com,,horeca,,HORECA_RO.csv
CASA SPIRITUL DELTEI,,,"Com. Sfantu Gheorghe, Sat Sfantu Gheorghe",,,paula_capota@yahoo.com,,horeca,,HORECA_RO.csv
CASA STAN,,,"Com. Stoina, Sat Toiaga",,,ion.stan@edu.ucv.ro,,horeca,,HORECA_RO.csv
CASA STAN,,,"Com. Capusu Mare, Sat Dangau Mare",,,ange.stan@yahoo.ro,,horeca,,HORECA_RO.csv
CASA STAN,,,"Com. Arieseni, Sat Dealu Bajului",,,cabana.elena@yahoo.com,,horeca,,HORECA_RO.csv
CASA STANCENI,,,"Com. Panaci, Sat Dragoiasa",,,danielaciucu512@gmail.com,,horeca,,HORECA_RO.csv
CASA STANCIU,,,Mun. Sacele,,,mark_szerena@yahoo.com,,horeca,,HORECA_RO.csv
CASA STANCIU,,,"Mun. Bucuresti, Sector 2",,,danaoffice72@yahoo.com,,horeca,,HORECA_RO.csv
CASA STANCIU,,,Oras Cugir,,,stanciuvasi@yahoo.com,,horeca,,HORECA_RO.csv
CASA STAVROS,,,"Com. Limanu, Sat 2 Mai",,,contact@casastavros.ro,,horeca,,HORECA_RO.csv
CASA STEFAN,,,"Com. Sanmartin, Sat Sanmartin",,,office@vilastefan.ro,,horeca,,HORECA_RO.csv
CASA STEFAN,,,"Com. Urechesti, Sat Urechesti",,,stefanstanel20@yahoo.com,,horeca,,HORECA_RO.csv
CASA STEFAN,,,Oras Gura Humorului,,,floareanetea@yahoo.com,,horeca,,HORECA_RO.csv
CASA STEFAN,,,Mun. Drobeta-Turnu Severin,,,silvicastanciugel@gmail.com,,horeca,,HORECA_RO.csv
CASA STEFANDRA,,,Oras Breaza,,,vila.stefandra@gmail.com,,horeca,,HORECA_RO.csv
CASA STEFANEL,,,"Com. Sadova, Sat Sadova",,,remus_stef@yahoo.com,,horeca,,HORECA_RO.csv
CASA STEFANIA,,,"Com. Brebu, Sat Brebu Manastirei",,,claudiu70200@yahoo.com,,horeca,,HORECA_RO.csv
CASA STEFANIA,,,Oras Sovata,,,silvassimona1@gmail.com,,horeca,,HORECA_RO.csv
CASA STEFANIA,,,"Com. Ghimes-Faget, Sat Tarhausi",,,solotfelicia@yahoo.com,,horeca,,HORECA_RO.csv
CASA STEFANITA,,,"Com. Runcu, Sat Runcu",,,dumitrunicolae98@gmail.com,,horeca,,HORECA_RO.csv
CASA STEFANU,,,Oras Novaci,,,babumariusbogdan@gmail.com,,horeca,,HORECA_RO.csv
CASA STEFANUT,,,"Com. Moieciu, Sat Moieciu de Sus",,,puscaru.florentina@yahoo.com,,horeca,,HORECA_RO.csv
CASA STEFI SI ALECSIA,,,"Com. Polovragi, Sat Polovragi",,,preoteasaandreeacorina123456@gmail.com,,horeca,,HORECA_RO.csv
CASA STEFU,,,Oras Rasnov,,,andreeabotean@gmail.com,,horeca,,HORECA_RO.csv
CASA STEJARU,,,Oras Baile Govora,,,01marmara@gmail.com,,horeca,,HORECA_RO.csv
CASA STEJARUL LUI ANDREI,,,"Com. Izvoarele, Sat Izvoarele",,,adrianmainea@yahoo.com,,horeca,,HORECA_RO.csv
CASA STEJARULUI,,,"Com. Dorna-Arini, Sat Cozanesti",,,danlungu35@yahoo.com,,horeca,,HORECA_RO.csv
CASA STELA,,,"Com. Iedera, Sat Iedera de Sus",,,stela-n@yahoo.com,,horeca,,HORECA_RO.csv
CASA STELA,,,"Com. Pojorata, Sat Pojorata",,,gabicoca79@gmail.com,,horeca,,HORECA_RO.csv
CASA STELI,,,"Com. Sanmartin, Sat Haieu",,,hentstelian083@gmail.com,,horeca,,HORECA_RO.csv
CASA STELLA,,,"Com. Eselnita, Sat Eselnita",,,stella_5610@yahoo.com,,horeca,,HORECA_RO.csv
CASA STELLA,,,Mun. Cluj-Napoca,,,ines.crabbe@sessio.eu,,horeca,,HORECA_RO.csv
CASA STELLA MARIS,,,Oras Techirghiol,,,luminita.balagiu1@gmail.com,,horeca,,HORECA_RO.csv
CASA STELUTA,,,"Com. Cartisoara, Sat Cartisoara",,,silvicatoma28@gmail.com,,horeca,,HORECA_RO.csv
CASA STELUTELE MARII,,,"Com. Costinesti, Sat Schitu",,,ursulcuby@yahoo.com,,horeca,,HORECA_RO.csv
CASA STELY,,,Oras Rasnov,,,procasteluta@yahoo.com,,horeca,,HORECA_RO.csv
CASA STIMATU JUNIOR,,,"Com. Barcanesti, Sat Barcanesti",,,stimatu@yahoo.com,,horeca,,HORECA_RO.csv
CASA STINA,,,Mun. Toplita,,,vasile.stina@yahoo.com,,horeca,,HORECA_RO.csv
CASA STIRBEI,,,"Com. Oituz, Sat Ferestrau-Oituz",,,office@casastirbei.ro,,horeca,,HORECA_RO.csv
CASA STIRBU,,,Oras Borsa,,,miticadanci@yahoo.com,,horeca,,HORECA_RO.csv
CASA STOIA,,,Oras Ocna Sibiului,,,villastoia@yahoo.com,,horeca,,HORECA_RO.csv
CASA STOICA,,,Mun. Vulcan,,,angela.stoica.s@gmail.com,,horeca,,HORECA_RO.csv
CASA STOIKA,,,Mun. Slatina,,,casastoika@gmail.com,,horeca,,HORECA_RO.csv
CASA STORY,,,"Com. Baia de Fier, Sat Baia de Fier",,,duinea.f@yahoo.com,,horeca,,HORECA_RO.csv
CASA STRABUNICULUI,,,"Com. Cacica, Sat Cacica",,,contact@casastrabunicului.ro,,horeca,,HORECA_RO.csv
CASA STRABUNICULUI,,,"Oras Saliste, Sat Amnas",,,iolanda.stefanescu@outlook.com,,horeca,,HORECA_RO.csv
CASA STRABUNILOR,,,"Com. Rasca, Sat Rasca",,,aura.stefanache@gmail.com,,horeca,,HORECA_RO.csv
CASA STRUGUREL,,,Oras Predeal,,,zaharia_tocitu@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUB MAGRIN,,,"Com. Armenis, Sat Sat Batran",,,monicamiculescu@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUCEAVA,,,Mun. Constanta,,,lavcom_1991@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUFLETULUI 1,,,"Com. Avram Iancu, Sat Calugaresti",,,pogan.marinela@gmail.com,,horeca,,HORECA_RO.csv
CASA SUNNY DAYS,,,"Com. Costinesti, Sat Schitu",,,caliniccosmin@gmail.com,,horeca,,HORECA_RO.csv
CASA SUNSHINE,,,"Com. Limanu, Sat Vama Veche",,,comilex@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUSANI,,,"Com. Oncesti, Sat Oncesti",,,anutzadragus@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUS IN DEAL,,,"Com. Corbeni, Sat Oestii Ungureni",,,gkadilak@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUSURUL APEI,,,"Com. Baisoara, Sat Moara de Padure",,,ramona.eleches@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUVENIRURILOR,,,"Com. Garda de Sus, Sat Ghetari",,,dcr_daniela@yahoo.com,,horeca,,HORECA_RO.csv
CASA SUZANA,,,Com. Dubova,,,contact@casuteledubova.com,,horeca,,HORECA_RO.csv
CASA SUZY & ROXY,,,"Com. Arpasu de Jos, Sat Arpasu de Jos",,,office@suzy-roxy.com,,horeca,,HORECA_RO.csv
CASA SVINICEANA,,,"Com. Svinita, Sat Svinita",,,florin@svinita.ro,,horeca,,HORECA_RO.csv
CASA SZABO HAZ,,,Oras Sovata,,,levi_jani@yahoo.com,,horeca,,HORECA_RO.csv
CASA TA,,,"Oras Frasin, Loc. Frasin",,,danavolanschi@yahoo.com,,horeca,,HORECA_RO.csv
CASA TABACARU,,,"Com. Moieciu, Sat Pestera",,,tabacarunicoleta@yahoo.com,,horeca,,HORECA_RO.csv
CASA TADI,,,Oras Avrig,,,tractaritadi2@gmail.com,,horeca,,HORECA_RO.csv
CASA TA DIN BUCURESTI,,,"Mun. Bucuresti, Sector 4",,,ionescucecilia1974@yahoo.com,,horeca,,HORECA_RO.csv
CASA TA LA MALUL MARII,,,Oras Navodari,,,r.gh.andone@gmail.com,,horeca,,HORECA_RO.csv
CASA TAMI,,,"Com. Garcina, Sat Garcina",,,tatianaafrasinei@yahoo.com,,horeca,,HORECA_RO.csv
CASA TAMI COSTINESTI,,,Com. Costinesti,,,vilatami@yahoo.com,,horeca,,HORECA_RO.csv
CASA TAND,,,"Com. Rozavlea, Sat Rozavlea",,,tandmaria66@gmail.com,,horeca,,HORECA_RO.csv
CASA TANTI PATRITA,,,"Com. Cerasu, Sat Slon",,,andconstantin@yahoo.com,,horeca,,HORECA_RO.csv
CASA TANYA,,,"Com. Limanu, Sat 2 Mai",,,elenavartolomei42@gmail.com,,horeca,,HORECA_RO.csv
CASA TARA,,,"Com. Moieciu, Sat Moieciu de Sus",,,laura.iosif85@gmail.com,,horeca,,HORECA_RO.csv
CASA TARANEASCA,,,"Com. Costinesti, Sat Costinesti",,,aureliadraghici01@gmail.com,,horeca,,HORECA_RO.csv
CASA TARANEASCA,,,"Com. Armenis, Sat Sat Batran",,,elenageaninailie@gmail.com,,horeca,,HORECA_RO.csv
CASA TARANEASCA,,,"Com. Cetate, Sat Petris",,,olteangavrilii@gmail.com,,horeca,,HORECA_RO.csv
CASA TARANEASCA ZSUZSANNA,,,"Com. Praid, Sat Praid",,,agostonzsuzsanna@freemail.hu,,horeca,,HORECA_RO.csv
CASA TARINA,,,"Com. Costinesti, Sat Schitu",,,tarinabogdan@hotmail.com,,horeca,,HORECA_RO.csv
CASA TARINA,,,"Com. Costinesti, Sat Schitu",,,tarinaoana@yahoo.com,,horeca,,HORECA_RO.csv
CASA TASHA,,,"Com. Murighiol, Sat Dunavatu de Jos",,,office@abuit.ro,,horeca,,HORECA_RO.csv
CASA TASLOVAN,,,"Com. Sarmas, Sat Fundoaia",,,taslovannicoleta@yahoo.com,,horeca,,HORECA_RO.csv
CASA TATIANA,,,"Com. Agigea, Sat Agigea",,,office@vila-tatiana.ro,,horeca,,HORECA_RO.csv
CASA TEI,,,Mun. Targu Jiu,,,cremene.alex@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEISAN,,,"Oras Eforie, Loc. Eforie Nord",,,nteisan@yahoo.com,,horeca,,HORECA_RO.csv
CASA TELEGA,,,"Com. Telega, Sat Telega",,,oprea.stefancristian@gmail.com,,horeca,,HORECA_RO.csv
CASA  TEO,,,,,,pensiuneasarasofia@gmail.com,,horeca,,HORECA_RO.csv
CASA TEO,,,Oras Plopeni,,,casateo89@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEO,,,Oras Ocna Sibiului,,,nikolas2ro@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEO,,,"Com. Saru Dornei, Sat Neagra Sarului",,,dornavani@gmail.com,,horeca,,HORECA_RO.csv
CASA TEO,,,Oras Ocnele Mari,,,dancalcioiu@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEO,,,,,,office@pensiuneacasateo.ro,,horeca,,HORECA_RO.csv
CASA TEO ANDREI,,,"Com. Moieciu, Sat Cheia",,,rautaclaudiu@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEODOR,,,"Com. Valea Mare, Sat Margineni",,,teodor@casateodor.ro,,horeca,,HORECA_RO.csv
CASA TEODORA,,,"Oras Calimanesti, Loc. Caciulata",,,paulrafa2002@gmail.com,,horeca,,HORECA_RO.csv
CASA TEODORA,,,"Com. Albac, Sat Fata",,,simona.chiritescu@gmail.com,,horeca,,HORECA_RO.csv
CASA TEODORA,,,"Com. Intregalde, Sat Intregalde",,,marinelaflorea05@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEODORA,,,"Com. Sanmartin, Sat Baile Felix",,,nicoleta.teuca@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEODORA,,,Mun. Hunedoara,,,smarandalauratoma@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEODORA,,,"Com. Budesti, Sat Budesti",,,toporananuta@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEODORA,,,Oras Sinaia,,,marianegoita@gmail.com,,horeca,,HORECA_RO.csv
CASA TEODORA,,,"Com. Rasinari, Sat Rasinari",,,teodorastefanuta@gmail.com,,horeca,,HORECA_RO.csv
CASA TEONIA,,,"Oras Tasnad, Sat Blaja",,,g_teonia@yahoo.com,,horeca,,HORECA_RO.csv
CASA TERRA,,,"Mun. Bucuresti, Sector 3",,,sorinsandu38@gmail.com,,horeca,,HORECA_RO.csv
CASA TESORO,,,,,,pensiuneatesoro@gmail.com,,horeca,,HORECA_RO.csv
CASA TETA,,,"Com. Porumbacu de Jos, Sat Porumbacu de Jos",,,alexdanpopa@yahoo.com,,horeca,,HORECA_RO.csv
CASA TEX BUSTENI,,,Oras Busteni,,,gabitudor@yahoo.com,,horeca,,HORECA_RO.csv
CASA THEA,,,"Com. Ciclova Romana, Sat Socolari",,,marinabojiin@gmail.com,,horeca,,HORECA_RO.csv
CASA THEO,,,Mun. Mangalia,,,teodorescudaniela1966@yahoo.com,,horeca,,HORECA_RO.csv
CASA THERAPI,,,"Com. Limanu, Sat 2 Mai",,,cristina_dorobat@yahoo.com,,horeca,,HORECA_RO.csv
CASA THERME,,,"Com. Corbeanca, Sat Tamasi",,,georgealin.bucuroiu@yahoo.com,,horeca,,HORECA_RO.csv
CASA THOMAS,,,Mun. Cluj-Napoca,,,paula21lol@yahoo.com,,horeca,,HORECA_RO.csv
CASA THYMUS,,,"Com. Soveja, Sat Dragosloveni",,,borangiu@coss.ro,,horeca,,HORECA_RO.csv
CASA TIBERIU,,,"Oras Eforie, Loc. Eforie Sud",,,paula_eforiesud@yahoo.com,,horeca,,HORECA_RO.csv
CASA TIBI,,,Oras Sinaia,,,casatibisinaia@gmail.com,,horeca,,HORECA_RO.csv
CASA TICAN,,,"Com. Bran, Sat Bran",,,mirceatican@yahoo.com,,horeca,,HORECA_RO.csv
CASA TICINO,,,Oras Predeal,,,casaticino70@yahoo.com,,horeca,,HORECA_RO.csv
CASA TICU,,,Oras Azuga,,,viorel_ticu@yahoo.com,,horeca,,HORECA_RO.csv
CASA TIG 2,,,"Com. Buntesti, Sat Poienii de Sus",,,tigdiana.m@gmail.com,,horeca,,HORECA_RO.csv
CASA TIKY,,,,,,cazarecasatiky@gmail.com,,horeca,,HORECA_RO.csv
CASA TIMEEA,,,"Com. Hinova, Sat Hinova",,,danielapacioga@gmail.com,,horeca,,HORECA_RO.csv
CASA TIMEVA,,,Oras Azuga,,,alina.ciresanu@gmail.com,,horeca,,HORECA_RO.csv
CASA TIMIS,,,Oras Borsa,,,gogea.raluca@yahoo.com,,horeca,,HORECA_RO.csv
CASA TIMIS,,,"Com. Bucov, Sat Chitorani",,,contact@casatimis.ro,,horeca,,HORECA_RO.csv
CASA TIMISANA SRL,,,Timis > MUNICIPIUL TIMISOARA > TIMISOARA,,+40765565971,pensiuneaelisei@gmail.com,,horeca,,HORECA_RO.csv
CASA TIMPLARULUI,,,"Com. Pietroasa, Sat Giulesti",,,cristemarioara@gmail.com,,horeca,,HORECA_RO.csv
CASA TIN,,,"Com. Costinesti, Sat Costinesti",,,omer.selim@yahoo.com,,horeca,,HORECA_RO.csv
CASA TINCU,,,"Com. Ocna Sugatag, Sat Sat-Sugatag",,,v.tincu@yahoo.com,,horeca,,HORECA_RO.csv
CASA TINERETULUI,,,Oras Tasnad,,,oprealaura27@yahoo.ro,,horeca,,HORECA_RO.csv
CASA TIPLE,,,Mun. Sighetu Marmatiei,,,casavechesighet@yahoo.com,,horeca,,HORECA_RO.csv
CASA TIROL,,,Mun. Blaj,,,office@casatirolblaj.ro,,horeca,,HORECA_RO.csv
CASA TISARU,,,"Com. Tulnici, Sat Lepsa",,,rezervari@casa-tisaru.ro,,horeca,,HORECA_RO.csv
CASA TISELITA,,,"Com. Rozavlea, Sat Rozavlea",,,casatiselita@yahoo.com,,horeca,,HORECA_RO.csv
CASA TIZ,,,"Com. Comandau, Sat Comandau",,,farkastnd@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOFI,,,"Com. Praid, Sat Praid",,,office@jockertofi.ro,,horeca,,HORECA_RO.csv
CASA TOMA,,,"Com. Copalnic-Manastur, Sat Copalnic-Manastur",,,toma_dn@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOMESCU,,,"Com. Albestii de Arges, Sat Albestii Pamanteni",,,roberttomy@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOMIS,,,Mun. Constanta,,,petresculidia@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOMIS,,,"Oras Eforie, Loc. Eforie Nord",,,turiconexplore@gmail.com,,horeca,,HORECA_RO.csv
CASA TOMIS NORD,,,Mun. Vatra-Dornei,,,florindoriandeaconu@gmail.com,,horeca,,HORECA_RO.csv
CASA TOMOIAGA,,,"Com. Viseu de Jos, Sat Viseu de Jos",,,gheorghetomoiaga71@gmail.com,,horeca,,HORECA_RO.csv
CASA TOMOIAGA,,,Oras Viseu de Sus,,,lenutatmg12@gmail.com,,horeca,,HORECA_RO.csv
CASA TOMPA,,,Mun. Sighetu Marmatiei,,,tutu2681@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOMSA,,,"Com. Rozavlea, Sat Rozavlea",,,office.casatomsa@gmail.com,,horeca,,HORECA_RO.csv
CASA TOMSON,,,"Com. Paleu, Sat Paleu",,,balla.agnes29@gmail.com,,horeca,,HORECA_RO.csv
CASA TOPAZ,,,"Oras Navodari, Loc. Mamaia-Sat",,,simonaa_nec@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOPAZ,,,Oras Sulina,,,corneliu_tudose2007@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOPAZZ,,,Mun. Targu Jiu,,,vila_eden@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOPLITA,,,Mun. Toplita,,,autocasathr@gmail.com,,horeca,,HORECA_RO.csv
CASA TOPLITA LA BUNICI,,,Mun. Toplita,,,blg_madalina@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOR,,,,,,pensiuneacasator@gmail.com,,horeca,,HORECA_RO.csv
CASA TORNADO,,,Oras Sinaia,,,vilatornado@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOSCANA,,,"Com. Snagov, Sat Snagov",,,recepti@gradinavlahiia.ro,,horeca,,HORECA_RO.csv
CASA TOTH DIN TIPTERAI,,,Oras Viseu de Sus,,,toth_1976@yahoo.com,,horeca,,HORECA_RO.csv
CASA TOTO,,,"Com. Turnu Rosu, Sat Sebesu de Jos",,,dan.totan@gmail.com,,horeca,,HORECA_RO.csv
CASA TRACHE,,,Oras Calimanesti,,,copildeplus2000@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRADITIILOR,,,,,,cazare@casatraditiilor.ro,,horeca,,HORECA_RO.csv
CASA TRADITIONALA,,,"Com. Suciu de Sus, Sat Suciu de Jos",,,denisatodoran@gtmail.com,,horeca,,HORECA_RO.csv
CASA TRADITIONALA BILBOR,,,"Com. Bilbor, Sat Bilbor",,,stan_mircea17@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRADITIONALA BORLEAT,,,"Com. Vadu Izei, Sat Vadu Izei",,,borlean.alexandra@gmail.com,,horeca,,HORECA_RO.csv
CASA TRADITIONALA KLAUS DOFTANA,,,"Com. Valea Doftanei, Sat Traisteni",,,klausneagu@gmail.com,,horeca,,HORECA_RO.csv
CASA TRAIAN,,,Oras Sinaia,,,anca.p.sinaia@gmail.com,,horeca,,HORECA_RO.csv
CASA TRAIAN,,,"Com. Garda de Sus, Sat Garda de Sus",,,cosminberghean@gmail.com,,horeca,,HORECA_RO.csv
CASA TRAIANA,,,,,,pensiunecasatraiana@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRAISTAU,,,"Com. Ieud, Sat Ieud",,,traistau.bogdan@gmail.com,,horeca,,HORECA_RO.csv
CASA TRANDAFIR,,,"Oras Eforie, Loc. Eforie Nord",,,just_5by@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRANDAFIRILOR,,,Mun. Tulcea,,,bebegta@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRANSALPINA,,,"Com. Sugag, Sat Sugag",,,mariajinariu72@gmail.com,,horeca,,HORECA_RO.csv
CASA TRANSILVANIA,,,Mun. Oradea,,,mirela_roatis@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRANSILVANIA,,,Mun. Brasov,,,mela.flor@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRANSILVANIA,,,"Com. Rau de Mori, Sat Rau de Mori",,,mihaelapetronela@icloud.com,,horeca,,HORECA_RO.csv
CASA TREI BRAZI,,,Oras Nucet,,,saseugen@yahoo.com,,horeca,,HORECA_RO.csv
CASA TREI BRAZI,,,"Com. Pojorata, Sat Pojorata",,,raiagetita@yahoo.com,,horeca,,HORECA_RO.csv
CASA TREI BRAZI,,,"Com. Bratca, Sat Bratca",,,lalumihai@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRIFOI,,,"Com. Rau Sadului, Sat Rau Sadului",,,radutiu_sorin@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRUSCA,,,Oras Ocnele Mari,,,truscamaria@yahoo.com,,horeca,,HORECA_RO.csv
CASA TRUTA,,,Mun. Toplita,,,cristiandaniel@gmail.com,,horeca,,HORECA_RO.csv
CASA TUCAN CEAHLAU,,,"Com. Ceahlau, Sat Ceahlau",,,casatucanceahlau@gmail.com,,horeca,,HORECA_RO.csv
CASA TUCAN TOPLITA,,,Mun. Toplita,,,tucanmillenium@gmail.com,,horeca,,HORECA_RO.csv
CASA TUDOR,,,Mun. Cluj-Napoca,,,sctunik@yahoo.com,,horeca,,HORECA_RO.csv
