hotel,hotelLabel,countryLabel,coord,website
http://www.wikidata.org/entity/Q26383919,Langstone Hotel,United Kingdom,Point(-0.983259 50.847061),
http://www.wikidata.org/entity/Q26384023,The Greenway Hotel,United Kingdom,Point(-2.117787 51.858928),
http://www.wikidata.org/entity/Q26384040,Cleeveway Hotel,United Kingdom,Point(-2.063624 51.950065),
http://www.wikidata.org/entity/Q26384253,Anchor Hotel,United Kingdom,Point(-1.474347 50.921868),
http://www.wikidata.org/entity/Q26384352,Royal Albert Hotel,United Kingdom,Point(-1.391404 50.898495),
http://www.wikidata.org/entity/Q26384361,The Bedford Hotel,United Kingdom,Point(-1.406107 50.912218),
http://www.wikidata.org/entity/Q26384831,The Carnarvon Arms Public House,United Kingdom,Point(-1.344386 51.334155),http://www.carnarvonarms.com/
http://www.wikidata.org/entity/Q26385354,The Old Three Cups Hotel,United Kingdom,Point(-1.495718 51.114288),
http://www.wikidata.org/entity/Q26385797,The Globe Hotel,United Kingdom,Point(-1.479596 51.207435),
http://www.wikidata.org/entity/Q26385817,Station Hotel,United Kingdom,Point(-1.482811 51.205653),
http://www.wikidata.org/entity/Q26385819,White Hart Hotel,United Kingdom,Point(-1.480053 51.206595),
http://www.wikidata.org/entity/Q26385913,The Red Lion Hotel,United Kingdom,Point(-0.934135 51.003816),https://www.jdwetherspoon.com/pubs/all-pubs/england/hampshire/the-red-lion-petersfield
http://www.wikidata.org/entity/Q26386469,Alton House Hotel,United Kingdom,Point(-0.969977 51.151782),
http://www.wikidata.org/entity/Q26386629,The Red Lion Hotel,United Kingdom,Point(-1.174148 50.852117),
http://www.wikidata.org/entity/Q26387004,Waterside Private Hotel,United Kingdom,Point(1.334816 51.38368),
http://www.wikidata.org/entity/Q26387030,Forest Heath Hotel,United Kingdom,Point(-1.607802 50.784793),
http://www.wikidata.org/entity/Q26387052,The Crown Hotel,United Kingdom,Point(-1.577559 50.872708),
http://www.wikidata.org/entity/Q26387301,The Crown Hotel,United Kingdom,Point(-1.790831 50.846133),
http://www.wikidata.org/entity/Q26387527,Swan Hotel,United Kingdom,Point(-1.161889 51.090316),http://www.swanhotelalresford.com/
http://www.wikidata.org/entity/Q26387534,Bell Hotel,United Kingdom,Point(-1.162299 51.090517),http://www.bellalresford.com/
http://www.wikidata.org/entity/Q26387722,Wykeham Arms,United Kingdom,Point(-1.314872 51.058745),
http://www.wikidata.org/entity/Q26387730,Westgate Hotel,United Kingdom,Point(-1.319819 51.063717),
http://www.wikidata.org/entity/Q26387836,The George Hotel,United Kingdom,Point(-1.080632 50.931369),
http://www.wikidata.org/entity/Q26387923,The King's Head Hotel,United Kingdom,Point(-1.188097 50.899988),
http://www.wikidata.org/entity/Q26387982,The Crown Hotel,United Kingdom,Point(-1.213048 50.953188),
http://www.wikidata.org/entity/Q26388140,The King's Head,United Kingdom,Point(-1.390543 51.025567),
http://www.wikidata.org/entity/Q26388270,Talbot Hotel,United Kingdom,Point(-2.148283 52.268604),
http://www.wikidata.org/entity/Q26388350,Melton Grange Hotel,United Kingdom,Point(1.316872 52.098408),
http://www.wikidata.org/entity/Q26388356,The Cumberland Hotel,United Kingdom,Point(-2.48597 52.615514),
http://www.wikidata.org/entity/Q26388420,Lloyd And Platts Hotel,United Kingdom,Point(-2.281102 53.442386),
http://www.wikidata.org/entity/Q26388874,Castle Hotel,United Kingdom,Point(-1.776477 53.342984),https://www.vintageinn.co.uk/restaurants/midlands/thecastlecastleton#/
http://www.wikidata.org/entity/Q26388946,Lamorna Hotel,United Kingdom,Point(-3.471904 50.579606),
http://www.wikidata.org/entity/Q26389090,Wood Hall Hotel,United Kingdom,Point(1.730684 52.603317),
http://www.wikidata.org/entity/Q26389164,The White Hart Hotel,United Kingdom,Point(-0.646695 51.148642),
http://www.wikidata.org/entity/Q26548346,Kings Head Hotel,United Kingdom,Point(0.676957 51.731396),
http://www.wikidata.org/entity/Q26548453,The Moat Hotel,United Kingdom,Point(-1.087322 53.954139),
http://www.wikidata.org/entity/Q26548541,Newington Hotel,United Kingdom,Point(-1.098712 53.949605),
http://www.wikidata.org/entity/Q26548653,The Bar Hotel,United Kingdom,Point(-1.090618 53.955895),
http://www.wikidata.org/entity/Q26548693,Seaforth Arms Hotel,United Kingdom,Point(-3.007309 53.465582),
http://www.wikidata.org/entity/Q26548788,Freshneys Hotel,United Kingdom,Point(-1.081598 53.961258),
http://www.wikidata.org/entity/Q26548913,Holgate Hill Hotel,United Kingdom,Point(-1.10178 53.95432),
http://www.wikidata.org/entity/Q26548952,Bootham Bar Hotel,United Kingdom,Point(-1.084818 53.962704),
http://www.wikidata.org/entity/Q26548955,Victoria Hotel,United Kingdom,Point(-3.026632 53.471655),
http://www.wikidata.org/entity/Q26548991,International Hotel,United Kingdom,Point(-3.014895 53.462794),
http://www.wikidata.org/entity/Q26549093,The Adelphi Hotel  The Railway King,United Kingdom,Point(-1.086889 53.957514),
http://www.wikidata.org/entity/Q26549126,The Lighthorseman Hotel,United Kingdom,Point(-1.075523 53.950175),
http://www.wikidata.org/entity/Q26549176,Sea Horse Hotel,United Kingdom,Point(-1.075834 53.953332),http://samuelsmithshotels.co.uk/sea-horse-hotel-york/
http://www.wikidata.org/entity/Q26549240,Grove Hotel and Grove Parade,United Kingdom,Point(-1.912911 53.259186),
http://www.wikidata.org/entity/Q26549249,Winster Place,United Kingdom,Point(-1.912162 53.259167),
http://www.wikidata.org/entity/Q26549305,Palace Hotel,United Kingdom,Point(-1.915396 53.260985),https://www.britanniahotels.com/hotels/palace-hotel-buxton
http://www.wikidata.org/entity/Q26549392,The Bell Hotel,United Kingdom,Point(-0.396827 54.282894),
http://www.wikidata.org/entity/Q26549429,The Castle And Ball Hotel,United Kingdom,Point(-1.732144 51.420294),
http://www.wikidata.org/entity/Q26549670,The Villa Esplanade Hotel,United Kingdom,Point(-0.399413 54.275621),
http://www.wikidata.org/entity/Q26549696,County Hotel,United Kingdom,Point(1.078808 51.279516),
http://www.wikidata.org/entity/Q26549937,George Hotel,United Kingdom,Point(-0.398231 54.282751),
http://www.wikidata.org/entity/Q26549986,Gibson's Hotel,United Kingdom,Point(-0.401773 54.287678),
http://www.wikidata.org/entity/Q26550021,Albion Hotel,United Kingdom,Point(-1.791665 51.065759),
http://www.wikidata.org/entity/Q26550094,61–63 Westgate,United Kingdom,Point(-1.501341 53.68202),
http://www.wikidata.org/entity/Q26550338,The Burton Stone Inn,United Kingdom,Point(-1.09297 53.96712),
http://www.wikidata.org/entity/Q26550338,The Burton Stone Inn,United Kingdom,Point(-1.092981 53.967233),
http://www.wikidata.org/entity/Q26550395,The Savoy Hotel,United Kingdom,Point(-1.915133 53.257623),
http://www.wikidata.org/entity/Q26550504,Westminster Hotel (Number 21) and Eton House (Number 22),United Kingdom,Point(-1.918512 53.25439),
http://www.wikidata.org/entity/Q26550533,Grosvenor House Hotel,United Kingdom,Point(-1.915538 53.257489),http://www.grosvenorbuxton.co.uk/
http://www.wikidata.org/entity/Q26550538,Sandringham Hotel,United Kingdom,Point(-1.917715 53.255477),
http://www.wikidata.org/entity/Q26550540,Hartington Hotel,United Kingdom,Point(-1.918076 53.254938),
http://www.wikidata.org/entity/Q26550541,Roseleigh Hotel (Number 19) and Sherwood (Number 20),United Kingdom,Point(-1.918256 53.25474),
http://www.wikidata.org/entity/Q26550632,Windmill Hotel,United Kingdom,Point(-1.091675 53.955473),
http://www.wikidata.org/entity/Q26550835,Esplanade Hotel,United Kingdom,Point(-0.399377 54.277741),
http://www.wikidata.org/entity/Q26550876,Cathedral Hotel,United Kingdom,Point(-1.793649 51.068883),
http://www.wikidata.org/entity/Q26550989,The Blue Boy Railway Hotel,United Kingdom,Point(-0.793433 51.212312),
http://www.wikidata.org/entity/Q26551374,The Falstaff Hotel,United Kingdom,Point(1.075083 51.281971),http://www.thefalstaffincanterbury.com
http://www.wikidata.org/entity/Q26551457,Mason's Arms Inn,United Kingdom,Point(-2.69916 50.93982),http://www.masonsarmsodcombe.co.uk/
http://www.wikidata.org/entity/Q26551537,Seven Stars Hotel,United Kingdom,Point(1.080391 51.280049),
http://www.wikidata.org/entity/Q26551611,White Swan Hotel,United Kingdom,Point(-0.777229 54.245892),
http://www.wikidata.org/entity/Q26551702,White Swan Hotel,United Kingdom,Point(-0.753037 54.304674),
http://www.wikidata.org/entity/Q26551712,Forest And Vale Hotel,United Kingdom,Point(-0.775592 54.244119),
http://www.wikidata.org/entity/Q26551966,Golden Lion Hotel,United Kingdom,Point(-1.737779 54.4027),
http://www.wikidata.org/entity/Q26552117,Mulberry Tree Hotel,United Kingdom,Point(-2.5812 53.370951),
http://www.wikidata.org/entity/Q26552307,Pembroke Arms Hotel,United Kingdom,Point(-1.992073 51.056205),https://thegreatergoodpub.co.uk/
http://www.wikidata.org/entity/Q26552419,Black Horse Hotel,United Kingdom,Point(1.40301 51.223546),
http://www.wikidata.org/entity/Q26552767,Old Hall Hotel,United Kingdom,Point(-2.728012 53.295205),https://www.oldhallhotelfrodsham.co.uk/
http://www.wikidata.org/entity/Q26553307,Greencliff  The Old Hope Anchor Private Hotel  The Outlook,United Kingdom,Point(0.732109 50.949167),
http://www.wikidata.org/entity/Q26553904,Marine Hotel,United Kingdom,Point(-1.187732 54.660727),
http://www.wikidata.org/entity/Q26553916,Seaton Hall Hotel And Adjoining Wing To Right,United Kingdom,Point(-1.189167 54.662597),
http://www.wikidata.org/entity/Q26553937,Seaton Hotel And West Extension,United Kingdom,Point(-1.187341 54.65855),
http://www.wikidata.org/entity/Q26553974,Brick House Hotel,United Kingdom,Point(0.299741 51.576094),
http://www.wikidata.org/entity/Q26553974,Brick House Hotel,United Kingdom,Point(0.29977 51.5761),
http://www.wikidata.org/entity/Q26554627,Lion Hotel,United Kingdom,Point(-3.550092746 51.040427577),
http://www.wikidata.org/entity/Q26554627,Lion Hotel,United Kingdom,Point(-3.550053 51.040437),
http://www.wikidata.org/entity/Q26554647,High Tor Hotel,United Kingdom,Point(-1.560285 53.129731),
http://www.wikidata.org/entity/Q26554649,Whitworth Hotel,United Kingdom,Point(-1.590091 53.16218),
http://www.wikidata.org/entity/Q26554666,The Blue Pigeons,United Kingdom,Point(1.346955 51.256476),
http://www.wikidata.org/entity/Q26554701,Bridge Farm Hotel,United Kingdom,Point(-1.435516 53.760691),
http://www.wikidata.org/entity/Q26555326,The Bull Hotel,United Kingdom,Point(0.311561 51.30842),http://www.thebullhotel.com/
http://www.wikidata.org/entity/Q26555418,The Devonshire Arms Hotel,United Kingdom,Point(-2.758299 51.025625),http://www.thedevonshirearms.com
http://www.wikidata.org/entity/Q26555697,The George Hotel,United Kingdom,Point(-0.888069 52.765034),
http://www.wikidata.org/entity/Q26556841,Woodlynch Hotel,United Kingdom,Point(-1.191169 50.598793),
http://www.wikidata.org/entity/Q26556945,The Lamb Inn,United Kingdom,Point(-1.639421 51.80823),
http://www.wikidata.org/entity/Q26557075,Hillside Hotel,United Kingdom,Point(-1.202131 50.598113),
http://www.wikidata.org/entity/Q26557191,The King Charles Hotel,United Kingdom,Point(-1.204565 50.596187),
http://www.wikidata.org/entity/Q26557416,Central Hotel,United Kingdom,Point(-2.330558 52.112187),
http://www.wikidata.org/entity/Q26557417,Aldwyn Tower Hotel,United Kingdom,Point(-2.331633 52.111393),
http://www.wikidata.org/entity/Q26557507,White Hart Hotel,United Kingdom,Point(1.502179 52.343935),
http://www.wikidata.org/entity/Q26557508,The Angel Hotel,United Kingdom,Point(1.502725 52.343141),
http://www.wikidata.org/entity/Q26557563,Seagate Hotel,United Kingdom,Point(-4.191169 51.054345),
http://www.wikidata.org/entity/Q26557778,The King's Head Hotel,United Kingdom,Point(-1.988604 50.712834),
http://www.wikidata.org/entity/Q26557892,The Fountain Hotel,United Kingdom,Point(-1.297625 50.762595),
http://www.wikidata.org/entity/Q26558162,The Green Lion Hotel,United Kingdom,Point(0.610404 51.362742),
http://www.wikidata.org/entity/Q26558309,The Little George Hotel,United Kingdom,Point(-2.117542 51.463674),
http://www.wikidata.org/entity/Q26558412,The Bear Hotel,United Kingdom,Point(-2.113942 51.457537),
http://www.wikidata.org/entity/Q26558428,Oxford Hotel,United Kingdom,Point(-2.11569 51.465834),
http://www.wikidata.org/entity/Q26558529,"White Hart Hotel, Saxmundham",United Kingdom,Point(1.492378 52.214375),
http://www.wikidata.org/entity/Q26558534,Bell Hotel,United Kingdom,Point(1.49226 52.21488),
http://www.wikidata.org/entity/Q26559144,Former Green Dragon Hotel Including Wall And Pier To Right,United Kingdom,Point(-0.079003 51.796312),
http://www.wikidata.org/entity/Q26559162,White Horse Inn,United Kingdom,Point(-0.106547 51.791714),https://www.whitehorsehertingfordbury.co.uk/
http://www.wikidata.org/entity/Q26559249,Harbour Lodge Hotel And Attached Wall To The Left,United Kingdom,Point(-3.499916 50.546809),
http://www.wikidata.org/entity/Q26559273,Woodlands Hotel,United Kingdom,Point(-3.495438 50.551957),
http://www.wikidata.org/entity/Q26559317,Bay Cottage Hotel,United Kingdom,Point(-3.502363 50.539421),
http://www.wikidata.org/entity/Q26559322,The Ness House Hotel And Attached Courtyard Wall,United Kingdom,Point(-3.49917 50.537956),
http://www.wikidata.org/entity/Q26559518,The Kings Arms Hotel,United Kingdom,Point(-2.097996 51.58286),
http://www.wikidata.org/entity/Q26559678,Gradys Hotel,United Kingdom,Point(0.693736 52.646612),
http://www.wikidata.org/entity/Q26559759,Grange Hotel,United Kingdom,Point(-2.902435 54.197578),
http://www.wikidata.org/entity/Q26559768,Strattons Hotel,United Kingdom,Point(0.687177 52.649342),
http://www.wikidata.org/entity/Q26559773,Abbot Hall,United Kingdom,Point(-2.927876 54.172066),
http://www.wikidata.org/entity/Q26559795,Uplands Hotel,United Kingdom,Point(1.598819 52.154801),
http://www.wikidata.org/entity/Q26559812,White Lion Hotel,United Kingdom,Point(1.602755 52.155364),
http://www.wikidata.org/entity/Q26560010,Craven Arms Hotel,United Kingdom,Point(-2.835999 52.439665),
http://www.wikidata.org/entity/Q26560067,The Penmore Manor Hotel,United Kingdom,Point(-5.089267 50.148345),
http://www.wikidata.org/entity/Q26560078,Marine Hotel With Shipwrights And Chain Locker,United Kingdom,Point(-5.065958 50.152732),
http://www.wikidata.org/entity/Q26560090,Prince Of Wales Hotel,United Kingdom,Point(-5.071337 50.156269),
http://www.wikidata.org/entity/Q26560101,The Former Royal Hotel,United Kingdom,Point(-5.068881 50.155084),
http://www.wikidata.org/entity/Q26560155,Kings Head Hotel,United Kingdom,Point(-5.067965 50.153246),
http://www.wikidata.org/entity/Q26560188,Dolphin Hotel,United Kingdom,Point(-5.066172 50.152574),
http://www.wikidata.org/entity/Q26560220,Sefton House Hotel,United Kingdom,Point(-3.096969 54.194615),
http://www.wikidata.org/entity/Q26532221,Old Salisbury Hotel,United Kingdom,Point(-1.161264 50.732642),
http://www.wikidata.org/entity/Q26532394,Wellington Hotel,United Kingdom,Point(-4.69293 50.689185),
http://www.wikidata.org/entity/Q26532904,Cann Lodge Hotel,United Kingdom,Point(-2.190456 51.004201),
http://www.wikidata.org/entity/Q26532923,Royal Chase Hotel,United Kingdom,Point(-2.184565 51.00296),
http://www.wikidata.org/entity/Q26532976,The Saint Edward Hotel,United Kingdom,Point(-2.19167 51.004783),
http://www.wikidata.org/entity/Q26533239,Railway Hotel,United Kingdom,Point(0.890105 51.312303),
http://www.wikidata.org/entity/Q26533440,Town Hall  Town Hall Hotel,United Kingdom,Point(-1.737444 54.402713),
http://www.wikidata.org/entity/Q26533450,King's Head Hotel,United Kingdom,Point(-1.859454 54.869329),
http://www.wikidata.org/entity/Q26533718,Imperial Hotel,United Kingdom,Point(-1.700053 54.869328),
http://www.wikidata.org/entity/Q26533754,Unicorn Hotel,United Kingdom,Point(-1.739519 54.40396),
http://www.wikidata.org/entity/Q26534095,Belsfield Hotel,United Kingdom,Point(-2.921132 54.361832),
http://www.wikidata.org/entity/Q26534095,Belsfield Hotel,United Kingdom,Point(-2.920551 54.361732),
http://www.wikidata.org/entity/Q26534587,George And Dragon Hotel,United Kingdom,Point(-2.21326 53.395079),
http://www.wikidata.org/entity/Q26534790,The Angel Hotel,United Kingdom,Point(-0.37749 52.768592),
http://www.wikidata.org/entity/Q26535422,The Sun Hotel,United Kingdom,Point(1.080735 51.279459),
http://www.wikidata.org/entity/Q26535529,The Queen's Head Hotel,United Kingdom,Point(1.07838 51.277457),
http://www.wikidata.org/entity/Q26535611,Red Lion Hotel,United Kingdom,Point(-1.793138 51.068252),
http://www.wikidata.org/entity/Q26535754,The Crown Hotel,United Kingdom,Point(-1.728573 51.421132),
http://www.wikidata.org/entity/Q26535845,The Royal Fountain Hotel,United Kingdom,Point(0.748456 51.441245),
http://www.wikidata.org/entity/Q26535935,The Leicester Arms Hotel,United Kingdom,Point(0.182986 51.1727),http://www.theleicesterarmshotel.com/
http://www.wikidata.org/entity/Q26536130,Golden Hind,United Kingdom,Point(1.190387 52.035785),
http://www.wikidata.org/entity/Q26536161,Lamb Inn,United Kingdom,Point(-3.664822 50.810017),
http://www.wikidata.org/entity/Q26536687,The George And Dragon Hotel,United Kingdom,Point(0.071267 51.267388),
http://www.wikidata.org/entity/Q26536690,The King's Arms Hotel,United Kingdom,Point(0.071203 51.266922),
http://www.wikidata.org/entity/Q26537026,Queens Arms Hotel,United Kingdom,Point(-1.838452 52.952403),
http://www.wikidata.org/entity/Q26537315,Railway Hotel,United Kingdom,Point(-1.440296 54.333697),
http://www.wikidata.org/entity/Q26537464,The Old Red Lion Hotel,United Kingdom,Point(-2.242424 53.788872),
http://www.wikidata.org/entity/Q26537525,The Orange Tree,United Kingdom,Point(-2.211424 52.996668),
http://www.wikidata.org/entity/Q26537532,Rosehill House Hotel,United Kingdom,Point(-2.253042 53.780087),
http://www.wikidata.org/entity/Q26537718,Dove Nest,United Kingdom,Point(-2.95076 54.41466),
http://www.wikidata.org/entity/Q26537726,Red Lion Hotel (Old Portion Only),United Kingdom,Point(-3.025197 54.458836),
http://www.wikidata.org/entity/Q26537852,The Anchor Hotel,United Kingdom,Point(1.024412 51.805572),
http://www.wikidata.org/entity/Q26537942,Fox Ghyll,United Kingdom,Point(-2.983156 54.437427),
http://www.wikidata.org/entity/Q26537947,Glen Rothay Hotel,United Kingdom,Point(-2.983308 54.446961),
http://www.wikidata.org/entity/Q26537985,The Fleece Hotel (Part),United Kingdom,Point(-2.246888 51.865801),
http://www.wikidata.org/entity/Q26538141,Spalite Hotel,United Kingdom,Point(-2.250673 51.860419),
