CUI,COD_INMATRICULARE,DATA_INMATRICULARE,EUID,FIRMA,STARE_FIRMA,FORMA_JURIDICA,TIP_SOCIETATE,TIP_SEDIU,TARA,JUDET,LOCALITATE,STRADA,NR,BLOC,SCARA,ETAJ,APARTAMENT,SECTOR,CONTINUARE_ADRESA,CONTACT_FIRMA,BILANTDEPUS_2018,SUBTIP_BILANT_2018,CAEN_BILANT_2018,CIFRA_AFACERI_2018,PROFIT_NET_2018,PIERDERE_NETA_2018,NR_MEDIU_SALARIATI_2018
27772479,C33/6/2010,2010-12-03,ROONRC.C33/6/2010,COOPERATIVA AGRICOLĂ BUCOVINA NORD,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Suceava,Dumbrăveni,,2191,,,,,0.0,,Telefon mobil: 0722610011; ,DA,Soc.cu bilant prescurtat(scurt),146.0,6426168.0,0.0,3745.0,1.0
27979653,C07/1/2011,2011-02-02,ROONRC.C07/1/2011,CIOBĂNAŞUL MOLDOVEAN COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Stăuceni,,,,,,,0.0,,Telefon: 0743/699874; ,NU,,,,,,
27997749,C33/4/2011,2011-02-07,ROONRC.C33/4/2011,COOPERATIVA AGRICOLĂ MIORIŢA - BUCOVINA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Ostra,,391 A,,,,,0.0,,Telefon mobil: 0741997608; ,DA,Soc. com. sistem simplificat 4 formulare,145.0,,37296.0,0.0,
27997714,C33/1/2011,2011-02-07,ROONRC.C33/1/2011,COOPERATIVA AGRICOLĂ BOTOŞANU,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Ostra,,76,,,,,0.0,,Telefon: 0748563934; ,NU,,,,,,
27997722,C33/2/2011,2011-02-07,ROONRC.C33/2/2011,COOPERATIVA AGRICOLĂ POIANA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Ostra,,60,,,,,0.0,,Telefon: 0755187594; ,NU,,,,,,
27997730,C33/3/2011,2011-02-07,ROONRC.C33/3/2011,COOPERATIVA AGRICOLĂ PLAIUL FLOCII,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Ostra,,337,,,,,0.0,,Telefon: 0748434304; ,NU,,,,,,
27997757,C33/5/2011,2011-02-07,ROONRC.C33/5/2011,COOPERATIVA AGRICOLĂ A CRESCĂTORILOR DE ANIMALE OSTRA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Ostra,,384 A,,,,,0.0,,Telefon mobil: 0757799679; ,NU,,,,,,
28018350,C07/2/2011,2011-02-10,ROONRC.C07/2/2011,AGROCOP COPĂLĂU COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Copalau,,,,,,,0.0,,Telefon: 0745/649571; ,DA,Soc. com. sistem simplificat 4 formulare,150.0,,0.0,0.0,
28025765,C13/1/2011,2011-02-11,ROONRC.C13/1/2011,STOIAN LAND COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Constanţa,Constanţa,,,,,,,0.0,"A143/28/2+A143/29/1+A143/29/4+A143/30/1, SPAŢIU ADMINISTRATIV CORP A",Telefon: 0744351135; ,DA,Soc.cu bilant prescurtat(scurt),4631.0,26320733.0,1964190.0,0.0,16.0
28024557,C26/1/2011,2011-02-14,ROONRC.C26/1/2011,COOPERATIVA AGRICOLA STEJARUL COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Mureş,Laslău Mic,,65 B,,,,,0.0,,,DA,Soc. com. sistem simplificat 4 formulare,150.0,,33811.0,0.0,1.0
28046229,C08/1/2011,2011-02-17,ROONRC.C08/1/2011,VEGELACT COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Braşov,Ucea de Jos,,,,,,,0.0,"fost C.A.P, f.n.",Telefon: 00743833991; ,DA,Soc. com. sistem simplificat 4 formulare,141.0,8382763.0,9664.0,0.0,1.0
28082990,C07/3/2011,2011-02-23,ROONRC.C07/3/2011,ODAIA VECHE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Zlătunoaia,,,,,,,0.0,,Telefon: 0744/392875; ,NU,,,,,,
28090160,C34/1/2011,2011-02-24,ROONRC.C34/1/2011,URLUIU - CĂLMĂŢUI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Teleorman,Furculeşti,,,,,,,0.0,,,NU,,,,,,
28116928,C03/1/2011,2011-03-02,ROONRC.C03/1/2011,FERMIERUL CORBENI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Argeş,Oeştii Ungureni,,33,,,,,0.0,,Telefon: 0740038494; ,DA,Soc. com. sistem simplificat 4 formulare,162.0,0.0,0.0,44527.0,0.0
28148318,C30/1/2011,2011-03-08,ROONRC.C30/1/2011,AGROLAND SUPUR COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Satu Mare,Satu Mare,Str. ALECU RUSSO,33,,,,,0.0,,,DA,Soc. com. sistem simplificat 4 formulare,150.0,220810.0,764.0,0.0,1.0
28171868,C07/4/2011,2011-03-11,ROONRC.C07/4/2011,CARAMIO COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Miorcani,,,,,,,0.0,,Telefon: 0768/092539; ,DA,Soc. com. sistem simplificat 4 formulare,4621.0,,0.0,0.0,3.0
28169639,C30/2/2011,2011-03-11,ROONRC.C30/2/2011,COOP AGROPROD BATARCI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Satu Mare,Batarci,Str. Principală,123,,,,,,,,NU,,,,,,
28170986,C33/6/2011,2011-03-11,ROONRC.C33/6/2011,COOPERATIVA AGRICOLĂ CORNU STULPICANI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Stulpicani,,405,,,,,0.0,,Telefon: 0757/142901; ,NU,,,,,,
28206443,C16/3/2011,2011-03-18,ROONRC.C16/3/2011,MAGDISTAR COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Ciocăneşti,Str. LINIA MARE,12,,,,,0.0,,Telefon: 0761970844; ,NU,,,,,,
28218227,C07/5/2011,2011-03-21,ROONRC.C07/5/2011,DUMENICOOP COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Dumeni,,797,,,,,0.0,,Telefon: 0762/200516; Telefon: 0763/632572; Adresa de e-mail: sanduştefan33@yahoo.com; ,NU,,,,,,
28240518,C51/1/2011,2011-03-24,ROONRC.C51/1/2011,COOPERATIVA CRESCATORILOR DE ANIMALE BORCEA DE JOS COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Călăraşi,Borcea,,,,,,,0.0,,Telefon: 0728276925; ,NU,,,,,,
28265148,C09/2/2011,2011-03-29,ROONRC.C09/2/2011,UNIREA SUTESTI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Brăila,Mihail Kogălniceanu,Str. IZLAZULUI,1A,,,,,,,Telefon: 0745010737; ,DA,Soc.cu bilant prescurtat(scurt),4621.0,11150383.0,224607.0,0.0,1.0
28264568,C12/1/2011,2011-03-29,ROONRC.C12/1/2011,SOMES ARIES COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Cluj,Apahida,Str. LIBERTĂŢII,335,,,,,,,Telefon: 0744476674; ,DA,Soc.cu bilant prescurtat(scurt),4633.0,32409170.0,925173.0,0.0,15.0
28274995,C19/1/2011,2011-03-30,ROONRC.C19/1/2011,TARNAVA MARE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Harghita,Cristuru Secuiesc,Str. ORBAN BALAZS,5,,,,,0.0,,Telefon mobil: 0745327963; ,DA,Soc.cu bilant prescurtat(scurt),1051.0,14349862.0,0.0,459253.0,69.0
28291597,C07/6/2011,2011-04-01,ROONRC.C07/6/2011,TÂNĂRA GENERAŢIE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Pomârla,,130,,,,,0.0,,Telefon: 0768/431160; ,NU,,,,,,
28329527,C31/1/2011,2011-04-11,ROONRC.C31/1/2011,PRIMĂVARA SURDUC COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Sălaj,Surduc,,5,,,,,0.0,,Telefon: 0765138477; ,NU,,,,,,
28336125,C12/3/2011,2011-04-12,ROONRC.C12/3/2011,VLADEASA AGROTURISM COOPERATIVĂ AGRICOLĂ  ROGOJEL SUCURSALA RACHITELE,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Cluj,Răchitele,,57,,,,,0.0,,Telefon: 0788023426; ,NU,,,,,,
28403798,C19/2/2011,2011-04-28,ROONRC.C19/2/2011,PRELUCRAREA ŞI VALORIFICAREA LAPTELUI TROTUŞ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Harghita,Lunca de Jos,,610,,,,,0.0,,Telefon: 0266371513; Fax: 0266371513; Telefon mobil: 0726514699; Telefon mobil: 0725516248; Adresa de e-mail: gyimesmilch@gmail.com; ,DA,Soc. com. sistem simplificat 4 formulare,1051.0,1679889.0,186190.0,0.0,7.0
28407161,C19/3/2011,2011-04-29,ROONRC.C19/3/2011,CSENGO COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Harghita,Frumoasa,Str. MIHAILENI,7,,,,,0.0,,Telefon: 0266325282; Telefon mobil: 0744990413; Telefon mobil: 0741651242; ,DA,Soc. com. sistem simplificat 4 formulare,1051.0,4022502.0,27856.0,0.0,8.0
28414371,C16/4/2011,2011-05-02,ROONRC.C16/4/2011,AGRO CASTRANOVA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Dolj,Puţuri,Str. LUŢANILOR,30,,,,,0.0,,Telefon: 0760285295; ,DA,Soc. com. sistem simplificat 4 formulare,161.0,23655.0,246.0,0.0,2.0
28473297,C02/1/2011,2011-05-12,ROONRC.C02/1/2011,SERENIA AGRO COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Arad,Şiria,Str. ÎNAINTE,1474,,,,,0.0,,,NU,,,,,,
28469130,C37/1/2011,2011-05-12,ROONRC.C37/1/2011,BELŞUG ŞI PROSPERITATE COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Vaslui,Hupca,,24,,,,,0.0,,,NU,,,,,,
28504679,C11/1/2011,2011-05-18,ROONRC.C11/1/2011,ARCIDAVA CĂRĂŞANA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Caraş-Severin,Vărădia,,85,,,,,0.0,,Telefon: 0767791282; Telefon: 0722354874; ,NU,,,,,,
28521637,C11/2/2011,2011-05-20,ROONRC.C11/2/2011,GLIMBOTRAC COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Caraş-Severin,Glimboca,,177A,,,,,0.0,,,DA,Soc. com. sistem simplificat 4 formulare,150.0,100276.0,0.0,279198.0,2.0
28582928,C06/3/2011,2011-06-02,ROONRC.C06/3/2011,COOPERATIVA AGRICOLA DE GRADUL II TRANSILVANIA NORD-VEST,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bistriţa-Năsăud,Bistriţa,Str. LT. CĂLIN,1,,F,,74,0.0,,Telefon: 0732/970917; ,NU,,,,,,
28669421,C05/1/2011,2011-06-22,ROONRC.C05/1/2011,MINDVID AGROCOOP COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bihor,Tulca,,231,,,,,0.0,"în incinta Căminului Cultural Tulca, camera nr.1",Telefon: 0740935399; ,DA,Soc. com. sistem simplificat 4 formulare,150.0,,0.0,188.0,
28691895,C20/2/2011,2011-06-24,ROONRC.C20/2/2011,COOPERATIVA AGRICOLĂ BERIU COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Hunedoara,Beriu,,126M,,,,,0.0,,,NU,,,,,,
28783573,C12/4/2011,2011-07-05,ROONRC.C12/4/2011,COSUL TARANESC COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Cluj,Cluj-Napoca,Str. ILIE MĂCELARU,30A,,,,,0.0,,Telefon: 0757727111; ,DA,Soc. com. sistem simplificat 4 formulare,4711.0,,0.0,0.0,
28784323,C30/3/2011,2011-07-05,ROONRC.C30/3/2011,BUZGĂU TĂŞNAD COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Satu Mare,Tăşnad,Str. ÎNFRĂŢIRII,147,,,,,0.0,,Telefon: 0261825850; ,DA,Soc.cu bilant prescurtat(scurt),4621.0,2370100.0,0.0,1214.0,1.0
28872409,C37/2/2011,2011-07-15,ROONRC.C37/2/2011,FRĂŢIA GOSPODARILOR COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vaslui,Corbu,,,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,4631.0,,0.0,554.0,
28916246,C27/2/2011,2011-07-26,ROONRC.C27/2/2011,AGRODAVA NEMŢEANĂ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Neamţ,Piatra Neamţ,Str. FERMELOR,9,F1,A,P,,0.0,,Telefon: 0748117887; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,330.0,
28929424,C37/3/2011,2011-07-28,ROONRC.C37/3/2011,CULTIVATORII DE LEGUME VASLUIENI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vaslui,Vaslui,Str. ŞTEFAN CEL MARE,,409,B,,8,0.0,,,NU,,,,,,
29016960,J38/441/2011,2011-08-22,ROONRC.J38/441/2011,ALBINA HOREZEANĂ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Horezu,Str. INDEPENDENŢEI,,O4,F,3,13,0.0,,Telefon: 0722478670; ,NU,,,,,,
29018340,C19/4/2011,2011-08-23,ROONRC.C19/4/2011,LOVETE LAZ COOPERATIVA AGRICOLA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Harghita,Lueta,,965,,,,,0.0,,Telefon mobil: 0726227100; Telefon: 0266220728; ,DA,Soc. com. sistem simplificat 4 formulare,150.0,,0.0,0.0,
29047443,C01/1/2011,2011-08-30,ROONRC.C01/1/2011,"COOPERATIVA AGRICOLĂ ""APICOLA OBREJA""",funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Alba,Ghirbom,,412,,,,,0.0,,Telefon: 0744631154; ,DA,Soc. com. sistem simplificat 4 formulare,1089.0,10360.0,0.0,1359.0,
29050066,J38/454/2011,2011-08-30,ROONRC.J38/454/2011,HONAT FRUCT COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Horezu,Str. TUDOR VLADIMIRESCU,150,,,,,0.0,,Telefon: 0736491288; ,NU,,,,,,
29068730,C22/10/2011,2011-09-05,ROONRC.C22/10/2011,COOPERATIVA AGRICOLĂ DE GRADUL I SPICUL BOURENI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Iaşi,Boureni,,21,,,,,0.0,,Telefon: 0744958135; ,NU,,,,,,
29096012,C05/2/2011,2011-09-13,ROONRC.C05/2/2011,ADOVAL COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bihor,Valea lui Mihai,Str. WESSELÉNYI MIKLÓS,97,,,,,,,Telefon: 0744420418; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,178915.0,137752.0,0.0,
29101607,C51/2/2011,2011-09-14,ROONRC.C51/2/2011,COOPERATIVA LEGUMICOLA LUICA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Călăraşi,Luica,,54,,,,,0.0,,Telefon: 0724428965; ,NU,,,,,,
29103411,C52/1/2011,2011-09-14,ROONRC.C52/1/2011,PRUNDU PREST COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Giurgiu,Prundu,,22/1,,,,,0.0,camera 3 mansarda din Complex Sarbatori Festive,Telefon: 0766460314; ,DA,Soc. com. sistem simplificat 4 formulare,4611.0,,0.0,912.0,
29126911,J38/488/2011,2011-09-20,ROONRC.J38/488/2011,MECANIZARE UTIL COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Mogeşti,,,,,,,0.0,,Telefon: 0748975461; ,DA,Soc. com. sistem simplificat 4 formulare,116.0,,5820.0,0.0,0.0
29146609,C19/5/2011,2011-09-26,ROONRC.C19/5/2011,OBSTEA SARMASULUI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Harghita,Fundoaia,,798/A,,,,,0.0,,Telefon mobil: 0745606082; Telefon mobil: 0742065340; ,DA,Soc.cu bilant prescurtat(scurt),161.0,3655775.0,0.0,288858.0,43.0
29149478,C33/7/2011,2011-09-26,ROONRC.C33/7/2011,COOPERATIVA AGRICOLĂ HODOROABĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Părhăuţi,,352,,,,,0.0,,Telefon: 0751831233; ,DA,Soc. com. sistem simplificat 4 formulare,150.0,,0.0,0.0,
29158964,C14/2/2011,2011-09-28,ROONRC.C14/2/2011,PORCINE COVASNA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Covasna,Calnic,,3/A,,,,,0.0,,Telefon: 0751036022; ,NU,,,,,,
29217890,C10/2/2011,2011-10-12,ROONRC.C10/2/2011,AGRO TEST DUROC COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Buzău,Movila Oii,,61,,,,,0.0,CAMERA 1,,DA,Soc. com. sistem simplificat 4 formulare,146.0,,2763.0,0.0,
29242754,C30/4/2011,2011-10-19,ROONRC.C30/4/2011,MELINECTAR COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Satu Mare,Satu Mare,Str. DARA,89,,,,,0.0,,,NU,,,,,,
29307233,C30/5/2011,2011-11-04,ROONRC.C30/5/2011,TURŢ-BIXAD COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Satu Mare,Trip,,23,,,,,0.0,,Telefon: 0744547580; ,DA,Soc. com. sistem simplificat 4 formulare,1039.0,,0.0,0.0,
29321530,C08/2/2011,2011-11-09,ROONRC.C08/2/2011,DEMETRA CEREALS COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Braşov,Hărman,Str. MIHAI VITEAZU,327,,,,,0.0,,Telefon: 0754/501797; ,DA,Soc. com. sistem simplificat 4 formulare,1091.0,,0.0,1602.0,
29360407,C30/6/2011,2011-11-18,ROONRC.C30/6/2011,AGROTINERII COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Satu Mare,Satu Mare,Str. CORNELIU COPOSU,2,,,7,58A,,,Telefon: 0756060835; Fax: 0261710077; Telefon: 0261710077; ,DA,Soc. com. sistem simplificat 4 formulare,4611.0,,0.0,1411.0,
29383133,C05/4/2011,2011-11-24,ROONRC.C05/4/2011,AGRO ZOO VERDE COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bihor,Husasău de Tinca,,1/A,,,,,0.0,,Telefon: 0723448201; ,NU,,,,,,
29390505,C40/2/2011,2011-11-28,ROONRC.C40/2/2011,COOPERATIVA AGRICOLĂ DKRO POULTRY FARMING,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bucureşti,Bucureşti Sectorul 2,Str. VASILE LASCĂR,62,,,,,2.0,"SUBSOL, ÎNCĂPEREA NR.13",Telefon: 0722446339; ,NU,,,,,,
29407798,J38/611/2011,2011-11-30,ROONRC.J38/611/2011,ALBIAPI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Berbeşti,Str. TUDOR VLADIMIRESCU,,A33,A,,9,0.0,,Telefon: 0751014210; ,DA,Soc. com. sistem simplificat 4 formulare,149.0,,,,0.0
29410157,C06/5/2011,2011-12-02,ROONRC.C06/5/2011,VALEA SIEULUI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bistriţa-Năsăud,Domneşti,,132,,,,,0.0,,,DA,Soc.cu bilant prescurtat(scurt),150.0,0.0,0.0,0.0,
29431362,J38/621/2011,2011-12-08,ROONRC.J38/621/2011,FERMIERII VÎLCENI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Izvoru Rece,,,,,,,,,Telefon: 0761080501; ,DA,Soc. com. sistem simplificat 4 formulare,149.0,,0.0,0.0,
29435658,C29/1/2011,2011-12-09,ROONRC.C29/1/2011,BEE FRIENDS API COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Prahova,Ploieşti,Str. RAPSODIEI,8,141,A,4,18,,,Adresa de e-mail: rstoica75@yahoo.com; ,DA,Soc. com. sistem simplificat 4 formulare,149.0,6331.0,0.0,5184.0,1.0
29438000,C39/1/2011,2011-12-09,ROONRC.C39/1/2011,STUPINA VRÂNCEANĂ COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vrancea,Petreşti,Str. CUZA VODĂ,124,,,,,0.0,,Telefon: 0745335852; ,NU,,,,,,
29450119,C08/5/2011,2011-12-14,ROONRC.C08/5/2011,REGALINA GOLD COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Braşov,Râşnov,Str. CÂMPULUI,1,,,,,0.0,biroul 1,Telefon: 0742283823; ,DA,Soc. com. sistem simplificat 4 formulare,4611.0,,0.0,9184.0,
29455558,C08/6/2011,2011-12-15,ROONRC.C08/6/2011,OVO GALINA COMPANY COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Braşov,Vulcan,,,,,,,,"DJ 112A, nr.1, Corp Administrativ, birou 2.",Telefon: 0726713723; ,DA,Soc. com. sistem simplificat 4 formulare,4611.0,,0.0,0.0,
29461819,C05/5/2011,2011-12-16,ROONRC.C05/5/2011,LUCEAFĂRU MARE COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bihor,Săcueni,Str. DEALUL MARE,8,,,,,0.0,,Telefon: 0259352590; ,NU,,,,,,
29498346,C32/2/2011,2011-12-28,ROONRC.C32/2/2011,A LU IOSÂCOMAN COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Sibiu,Fofeldea,Str. MORII,43,,,,,0.0,,Telefon: 0722616645; Telefon: 0742011163; ,DA,Soc. com. sistem simplificat 4 formulare,4729.0,,0.0,0.0,
29512190,C30/1/2012,2012-01-05,ROONRC.C30/1/2012,"COOPERATIVA CULTIVATORILOR DE CEREALE,LEGUMICULTORILOR ŞI CRESCĂTORILOR DE ANIMALE DIN LOCALITATEA DRĂGUŞENI COOPERATIVĂ AGRICOLĂ",funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Satu Mare,Drăguşeni,Str. PĂŞUNII,323/B,,,,,0.0,,Telefon: 0740045433; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,3104.0,0.0,3485.0,
29514107,C22/1/2012,2012-01-06,ROONRC.C22/1/2012,COOPERATIVĂ AGRICOLĂ DE GRADUL I PRODUCT MOLDAVII,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Iaşi,Iaşi,Str. MOLDOVEI,20,,,,,0.0,,Telefon: 0758872380; Adresa de e-mail: VALENTINFETCU@GMAIL.COM; ,NU,,,,,,
29523903,C37/1/2012,2012-01-10,ROONRC.C37/1/2012,DORAGROTEX COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Vaslui,Simila,,226,,,,,0.0,,,NU,,,,,,
29529442,C30/2/2012,2012-01-11,ROONRC.C30/2/2012,PRODUCTIVA NORD VEST COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Satu Mare,Satu Mare,Str. DOINA,9,,,,,0.0,,Telefon: 0746144114; ,NU,,,,,,
29542239,C32/1/2012,2012-01-13,ROONRC.C32/1/2012,OVO PRODUCT COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Sibiu,Sibiu,Str. VERZĂRIEI,33A,,,,1,0.0,,,DA,Soc.cu bilant prescurtat(scurt),4633.0,8940693.0,244955.0,0.0,20.0
29552526,C38/1/2012,2012-01-17,ROONRC.C38/1/2012,AGRO BERISLĂVEŞTI-CODREA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Stoeneşti,Str. PRINCIPALĂ,20,,,,,0.0,,Telefon: 0727884464; ,DA,Soc.cu bilant prescurtat(scurt),145.0,250.0,210.0,0.0,
