email,contact_name,company,country,city,sector,source
post@renovasjonen.no; ordre@renovasjonen.no; nedgravd@renovasjonen.no,,RENOVASJONEN IKS,NO,STAVANGER,NORWAY_OIL,no_contacts_hr_email
post@rtcoffshore.no,,RTC CONSULTANCY AS,NO,SKIEN,NORWAY_OIL,no_contacts_hr_email
post@saferoad.no,,SAFEROAD TRAFFIC AS,NO,VINGROM,NORWAY_OIL,no_contacts_hr_email
post@skaaret.no,,SKAARET LANDSKAP AS,NO,ASKER,NORWAY_OIL,no_contacts_hr_email
post@spenncon.no; kjell.ove.nesheim@spenncon.no; faktura@spenncon.no,,SPENNCON AS,NO,HØNEFOSS,NORWAY_OIL,no_contacts_hr_email
post@statkraft.com; benteheleneskildheim.nes@statkraft.com; hegemariejonassen.verpe@statkraft.com,,STATKRAFT AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
post@stolav.no,,ST. OLAVS HOSPITAL HF,NO,TRONDHEIM,NORWAY_OIL,no_contacts_hr_email
post@sus.no,,HELSE STAVANGER HF,NO,STAVANGER,NORWAY_OIL,no_contacts_hr_email
post@sweco.no,,SWECO NORGE AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
post@sykehusinnkjop.no,,SYKEHUSINNKJØP HF,NO,VADSØ,NORWAY_OIL,no_contacts_hr_email
post@sykehuspartner.no,,SYKEHUSPARTNER HF,NO,DRAMMEN,NORWAY_OIL,no_contacts_hr_email
post@temp-team.no,,TEMP TEAM AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
post@trippelbs.no,,TRIPPEL BEDRIFTSSERVICE AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
post@tunnelsikring.no; firmapost@bmoelektro.no,,BMO ENTREPRENØR AS,NO,SKOLLENBORG,NORWAY_OIL,no_contacts_hr_email
post@unibuss.no,,UNIBUSS AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
post@unn.no; ansatteservice@unn.no,,UNIVERSITETSSYKEHUSET NORD-NORGE HF,NO,TROMSØ,NORWAY_OIL,no_contacts_hr_email
post@vk.no,,VAKTMESTERKOMPANIET AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
post@workshop.no; nikolai.grundt.ileby@workshop.no,,WORKSHOP BEMANNING & KOMPETANSE AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
privacy@flyingtiger.com; onlinesupport@flyingtiger.com; reception@flyingtiger.com,,TGR NORGE AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
psherman@wallaby.com; info@ulstein.com,,ULSTEIN VERFT AS,NO,ULSTEINVIK,NORWAY_OIL,no_contacts_hr_email
radgivning@kreftforeningen.no; booksamtalemedkreftforeningensrdgivningstjenesten@kreftforening.onmicrosoft.com; post@kreftforeningen.no,,KREFTFORENINGEN,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
rekruttering@aberia.no,,ABERIA UNG AS,NO,MOSS,NORWAY_OIL,no_contacts_hr_email
rekruttering@helgevold.com,,HELGEVOLD AS,NO,SANDEID,NORWAY_OIL,no_contacts_hr_email
richard@villaskaar.no; isabell.olsen@villaskaar.no; veronica@villaskaar.no,,VILLA SKAAR JEVNAKER AS,NO,JEVNAKER,NORWAY_OIL,no_contacts_hr_email
sales@jotron.com,,JOTRON AS,NO,LARVIK,NORWAY_OIL,no_contacts_hr_email
salg@norefjellskiogspa.no; gjenglemt@norefjellskiogspa.no; spa@norefjellskiogspa.no,,NOREFJELL SKI & SPA AS,NO,NORESUND,NORWAY_OIL,no_contacts_hr_email
security@akerbp.com,,AKER BP ASA,NO,LYSAKER,NORWAY_OIL,no_contacts_hr_email
sekretariat@camphill.no,,CAMPHILL LANDSBYSTIFTELSE I NORGE,NO,HOMMELVIK,NORWAY_OIL,no_contacts_hr_email
service@entra.no,,ENTRA ASA,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
service@newyorker.de,,NEW YORKER NORWAY AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
servicesenter@norsk-kylling.no,,NORSK KYLLING AS,NO,ORKANGER,NORWAY_OIL,no_contacts_hr_email
spareparts@jetsgroup.com; post@jetsgroup.com,,JETS VACUUM AS,NO,HAREID,NORWAY_OIL,no_contacts_hr_email
sponsor@novasea.no; logistikk@novasea.no; post@novasea.no,,NOVA SEA AS,NO,LOVUND,NORWAY_OIL,no_contacts_hr_email
stale@lassenteret.no,,LÅSSENTERET AS,NO,SØREIDGREND,NORWAY_OIL,no_contacts_hr_email
stay@thethief.com,,THE THIEF HOTEL AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
stoa@barnashus.no; lambertseter@barnashus.no; tiller@barnashus.no,,BARNAS HUS NORGE AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
supplier@gardasikring.no; faktura@gardasikring.no; post@gardasikring.no,,GARDA SIKRING AS,NO,HAGAN,NORWAY_OIL,no_contacts_hr_email
support@jobbkretser.no,,JOBBKRETSER AS,NO,GODVIK,NORWAY_OIL,no_contacts_hr_email
support@nuu.no; jobb.smb@schibsted.com; post@ostbo.no,,ØSTBØ AS,NO,BODØ,NORWAY_OIL,no_contacts_hr_email
support@stormberg.com; stormberg-lagunen@stormberg.no; bedrift@stormberg.com,,STORMBERG AS,NO,KRISTIANSAND S,NORWAY_OIL,no_contacts_hr_email
support@totality.no,,TOTALITY FACILITY SERVICES AS,NO,HVALSTAD,NORWAY_OIL,no_contacts_hr_email
svanhild.blakstad@agaia.no; petter.vistnes@agaia.no; marthe.sandved@agaia.no,,AGAIA AS,NO,DRAMMEN,NORWAY_OIL,no_contacts_hr_email
synnove@livingclean.no; ingrid@livingclean.no; labinot@livingclean.no,,LIVING CLEAN RENHOLD AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
technical.raw@bewi.com; order.raw@bewi.com; info@isobouw.nl,,BEWI PACKAGING NORWAY AS,NO,HAMARVIK,NORWAY_OIL,no_contacts_hr_email
tess@tess.no; ingerlise.caspersen@tess.no,,TESS VEST AS,NO,KOKSTAD,NORWAY_OIL,no_contacts_hr_email
test@eksempel.no; kundeservice@xxl.no; vapen@xxl.no,,XXL SPORT & VILLMARK AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
thr@brgruppen.no,,BRG ENTREPRENØR AS,NO,KRISTIANSAND S,NORWAY_OIL,no_contacts_hr_email
tilbords.tveita@tilbords.no; tilbords.herbarium@tilbords.no; tilbords.gulskogen@tilbords.no,,TILBORDS AS,NO,SANDNES,NORWAY_OIL,no_contacts_hr_email
tommy@overhallabetongbygg.no; maciej@overhallabetongbygg.no; arnt@overhallabetongbygg.no,,OVERHALLA BETONGBYGG AS,NO,OVERHALLA,NORWAY_OIL,no_contacts_hr_email
turbuss@mb24.no; buss@mb24.no,,MINIBUSS24-7 AS,NO,ROLVSØY,NORWAY_OIL,no_contacts_hr_email
u003ebusiness@invoicery.com; info@frilansfinans.no,,FRILANS FINANS NORGE AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
u003elogistikkbygg@veidekke.no; distrvestfold@veidekke.no; bbt@basum.no,,VEIDEKKE INDUSTRI AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
u003epost.oslo.electro@granitor.no; u003einfo@granitor.se,,POWERTECH AS,NO,DRAMMEN,NORWAY_OIL,no_contacts_hr_email
u00a0firmapost@statnett.no; firmapost@statnett.no,,STATNETT SF,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
user@domain.com,,ÅPENT BAKERI DRIFT AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
user@domain.com; media@solvtrans.no; post@solvtrans.no,,SØLVTRANS REDERI AS,NO,ÅLESUND,NORWAY_OIL,no_contacts_hr_email
user@domain.com; post@cosl.no,,COSL OFFSHORE MANAGEMENT AS,NO,SANDNES,NORWAY_OIL,no_contacts_hr_email
user@domain.com; sentralbord@mestergruppen.no,,MALORAMA AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
vestfold@rentalgroup.no; innlandet@rentalgroup.com; baerum@rentalgroup.com,,RENTAL GROUP NORWAY AS,NO,VIKERSUND,NORWAY_OIL,no_contacts_hr_email
vikar@vacant.no,,VACANT HELSE AS,NO,OSLO,NORWAY_OIL,no_contacts_hr_email
vs.post@archerwell.com; orjan.froyland@archerwell.com; martin.bogen@archerwell.com,,ARCHER VERTIKAL AS,NO,VOLDA,NORWAY_OIL,no_contacts_hr_email
glend@kj-assistanse.no,,KJØLEASSISTANSE AS,NO,LYSAKER,NORWAY_OIL,norway_campaign_oil
dahlsr@online.no,,KJELL DAHLSRUD VVS-SENTER AS,NO,PORSGRUNN,NORWAY_OIL,norway_campaign_oil
post@globalrig.no,,NORAM DRILLING AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
hcfossen@hotmail.com,,FOSSEN ELEKTRO AS,NO,SPYDEBERG,NORWAY_OIL,norway_campaign_oil
ronning@nannestad-bygdeservice.no,,NANNESTAD BYGDESERVICE SA,NO,MAURA,NORWAY_OIL,norway_campaign_oil
marvin.castle@cmmathiesen.no,,C M MATHIESEN & CO AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
hakon.svendsen@yahoo.no,,OSLOFJORDEN BÅTVERKSTED/ SVENDSEN,NO,SLEMMESTAD,NORWAY_OIL,norway_campaign_oil
jarek10164@wp.pl,,JAREK'S VEDLIKEHOLD Jaroslaw Jan Antkowiak,NO,PARADIS,NORWAY_OIL,norway_campaign_oil
mtkac@atlas.sk,,MICHAL TKAC,NO,OLDEN,NORWAY_OIL,norway_campaign_oil
valeraservice@hotmail.com,,VALERA SERVICE NORWAY KRILOVS,NO,ASKER,NORWAY_OIL,norway_campaign_oil
tamlien@online.no,,AMLIEN ELEKTRO AS,NO,TROLLÅSEN,NORWAY_OIL,norway_campaign_oil
kenneth_kjaer@hotmail.com,,TØMRER KENNETH KJÆR,NO,STATHELLE,NORWAY_OIL,norway_campaign_oil
k.seljelid@hotmail.com,,KÅRE SELJELID,NO,HAMAR,NORWAY_OIL,norway_campaign_oil
geir@dinpost.no,,GJP GRAVE OG MASKIN AS,NO,JARFJORD,NORWAY_OIL,norway_campaign_oil
arnesmestad@msn.com,,ARNE SMESTAD,NO,FÅBERG,NORWAY_OIL,norway_campaign_oil
post@rorservicetynset.no,,RØRSERVICE TYNSET AS,NO,TYNSET,NORWAY_OIL,norway_campaign_oil
mustafov@live.no,,MUSTAFOV HÅNDVERK & TRANSPORT,NO,FJELLHAMAR,NORWAY_OIL,norway_campaign_oil
ber-laa@online.no,,LYDKONSULENT BERNT LAACHE,NO,LUNDE,NORWAY_OIL,norway_campaign_oil
rune@hundhammer.no,,HUNDHAMMER TEKNIKK AS,NO,ØLEN,NORWAY_OIL,norway_campaign_oil
post@helgelandsveis.no,,HELGELAND SVEIS AS,NO,SØMNA,NORWAY_OIL,norway_campaign_oil
post@ellingseter.no,,ELLINGSETER SOLUTIONS,NO,MOLDE,NORWAY_OIL,norway_campaign_oil
oeyvindsandberg@gmail.com,,SANDBERG SNEKKERTJENESTER,NO,GRAN,NORWAY_OIL,norway_campaign_oil
einar@mainpartner.com,,ENGINEERED ARRESTING SYSTEMS CORPORATION NUF,NO,OSLO,NORWAY_OIL,norway_campaign_oil
9coelektro@gmail.com,,9COELEKTRO AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
morten.lobben@stenqvist.com,,PAPIER-METTLER KG,NO,DE-54497 MORBACH,NORWAY_OIL,norway_campaign_oil
youssef-kanon@hotmail.com,,DIN SERVICE- OG SIKKERHETSPARTNER AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
rettbygge@gmail.com,,RETT BYGG JANSEN,NO,OSLO,NORWAY_OIL,norway_campaign_oil
sven.curak@gmail.com,,MALER SVEN SVEN CURAK,NO,NERLANDSØY,NORWAY_OIL,norway_campaign_oil
ronnarne@online.no,,RONNY ARNESEN GRAVING OG TRANSPORT,NO,RYGGE,NORWAY_OIL,norway_campaign_oil
kjeld.myrslo@gmail.com,,TJELD SEASERVICE KJELD KRIDTOFFER MYRSLO ANDERSEN,NO,TRONDHEIM,NORWAY_OIL,norway_campaign_oil
iasunde@online.no,,SUNDE VARME & KJØLETEKNIKK V/IVAR ANDRE SUNDE,NO,FOTLANDSVÅG,NORWAY_OIL,norway_campaign_oil
rolnygaa@yahoo.no,,NYGÅRDS PARKETTSLIPERI,NO,OSLO,NORWAY_OIL,norway_campaign_oil
andriusnorgaila@gmail.com,,ANDRIUS SOLUTIONS NORGAILA,NO,SANDEFJORD,NORWAY_OIL,norway_campaign_oil
thor@nordvent. no,,NORDVENT AS,NO,KIRKENES,NORWAY_OIL,norway_campaign_oil
oslo@kvestor.no,,KYLA & VARMESUPPORT FS AB,NO,KONGSVINGER,NORWAY_OIL,norway_campaign_oil
post@barsocialeating.no,,R.E.N. GROUP AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
tokvru@gmail.com,,RUUD BYGGTJENESTER,NO,MAGNOR,NORWAY_OIL,norway_campaign_oil
post@lothe.com,,SIGMUND LOTHE AS,NO,SOLA,NORWAY_OIL,norway_campaign_oil
camedanventilasjon@gmail.com,,CAMEDAN DAMIAN ANDRZEJ KULIG,NO,ERDAL,NORWAY_OIL,norway_campaign_oil
arve@arena.ac,,VASSNES GRAVERING,NO,KOLBEINSVIK,NORWAY_OIL,norway_campaign_oil
sigbjorn@vatsanlegg.no,,VATS ANLEGG AS,NO,NEDRE VATS,NORWAY_OIL,norway_campaign_oil
svearn@online.no,,ELMAST MASTAD,NO,HEIMDAL,NORWAY_OIL,norway_campaign_oil
kundeservice@haimaling.com,,HAI MALING OG VEDLIKEHOLD AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
firmapost@west-team.no,,GFV HOLDING AS,NO,GODVIK,NORWAY_OIL,norway_campaign_oil
niklas.both.solum@gmail.com,,BOTH-SOLUM SMIA,NO,VUKU,NORWAY_OIL,norway_campaign_oil
robert@relmo.no,,RELMO LOGISTIKK OG MONTASJE AS,NO,HEIMDAL,NORWAY_OIL,norway_campaign_oil
post@bakkens-verksted.no,,BAKKENS VERKSTED AS,NO,FINNSNES,NORWAY_OIL,norway_campaign_oil
jovano@c2i.net,,JOVAN'S MALEHÅNDVERK Jovan Iliev Ødegård,NO,MJØNDALEN,NORWAY_OIL,norway_campaign_oil
info@lrb.as,,LILLESTRØM RØRLEGGERBEDRIFT AS,NO,LILLESTRØM,NORWAY_OIL,norway_campaign_oil
stephencattanach@gmail.com,,CATTANACH CARPENTRY,NO,OSLO,NORWAY_OIL,norway_campaign_oil
dag@pipeclamp.no,,PIPE CLAMP AS,NO,STAVANGER,NORWAY_OIL,norway_campaign_oil
olekmeland@hotmail.no,,OLE-KRISTIAN MELAND AS,NO,AGDENES,NORWAY_OIL,norway_campaign_oil
claes@flottegulv.no,,HAKWOOD NORGE AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
leszek.pytka@op.pl,,SPEED BYGGE-SERVICE PYTKA,NO,TJØME,NORWAY_OIL,norway_campaign_oil
office@spilka.no,,A/S Spilka Industri,NO,ÅLESUND,NORWAY_OIL,norway_campaign_oil
christian@storbergenmurogflis.no,,STOR BERGEN MUR OG FLIS AS,NO,NESTTUN,NORWAY_OIL,norway_campaign_oil
kariana@online.no,,FIVE YACHTS KRISTIANSEN,NO,FETSUND,NORWAY_OIL,norway_campaign_oil
scherger@rime.no;mail@rime.no,,HÅNDVERKSGRUPPEN AS KONKURSBO,NO,LILLESTRØM,NORWAY_OIL,norway_campaign_oil
ove.helgesen@hydropower.no,,SUNPOWER AS,NO,MJØNDALEN,NORWAY_OIL,norway_campaign_oil
rudolfcaraman@yahoo.co.uk,,SMAILY DUMITRU,NO,GJERDRUM,NORWAY_OIL,norway_campaign_oil
assev@online.no,,GJETRANG HOLDING AS,NO,SVARSTAD,NORWAY_OIL,norway_campaign_oil
kjetil@fiks.no,,FIKS IT AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
evensen_m@yahoo.no,,BIE-EVENSEN TJENESTER,NO,RYKENE,NORWAY_OIL,norway_campaign_oil
post@alstom.com,,ALSTOM TECHNICAL SERVICES (SHANGHAI) CO LTD,NO,OSLO,NORWAY_OIL,norway_campaign_oil
frognerblikk@frognerblikk.no,,FROGNER BLIKKENSLAGERVERKSTED AS,NO,SKI,NORWAY_OIL,norway_campaign_oil
sel-in@online.no,,SVEUM EL INSTALLASJON,NO,GJØVIK,NORWAY_OIL,norway_campaign_oil
jan.frafjord@wiretech.no,,WIRE TECH AS,NO,STAVANGER,NORWAY_OIL,norway_campaign_oil
geigj@online.no,,MALERKJEMPEN. NO LTD NUF,NO,JAR,NORWAY_OIL,norway_campaign_oil
steinar.rasmussen@gmail.com,,STEINAR RASMUSSEN,NO,STOKKE,NORWAY_OIL,norway_campaign_oil
daniel-evju@outlook.com,,EVJU STØP & MUR,NO,SKIEN,NORWAY_OIL,norway_campaign_oil
kasstiss@yahoo.com,,NORLIT STATYBA U.A.B.,NO,,NORWAY_OIL,norway_campaign_oil
jorgen-rognlien@outlook.com,,J. ROGNLIEN ANLEGG & SERVICE,NO,SKREIA,NORWAY_OIL,norway_campaign_oil
brhau@online.no,,MAGNE ØVREBØ,NO,GEILO,NORWAY_OIL,norway_campaign_oil
renbyggserviceas@outlook.com,,REN BYGGSERVICE AS,NO,LIER,NORWAY_OIL,norway_campaign_oil
ainulvan@online.no,,ULVAN ELEKTRO,NO,KNARRLAGSUND,NORWAY_OIL,norway_campaign_oil
h.multi@hotmail.com,,HANSEN MULTISERVICE,NO,MYSEN,NORWAY_OIL,norway_campaign_oil
w.bbroas@online.no,,WB BRØNNBORING AS,NO,STATHELLE,NORWAY_OIL,norway_campaign_oil
jan@enreco.no,,WETTING HOLDING AS,NO,HEGRA,NORWAY_OIL,norway_campaign_oil
jankarefink@gmail.com,,"ÅKRESMIA, JAN KÅRE FINKENHAGEN",NO,HJARTDAL,NORWAY_OIL,norway_campaign_oil
clash-of-colour@hotmail.no,,FLATEN FOXLEAP CONSULTING,NO,OSLO,NORWAY_OIL,norway_campaign_oil
kristoffersenas@gmail.com,,KRISTOFFERSEN AS,NO,HOKKSUND,NORWAY_OIL,norway_campaign_oil
bs@nidabproduktion.se,,HELPMAN NORWAY AS,NO,ØLENSVÅG,NORWAY_OIL,norway_campaign_oil
jan@malerne.no,,MALERMESTERFIRMAET PEDERSEN & SIKKERBØL AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
e_storsveen@hotmail.com,,E.S SERVICE AS,NO,DOKKA,NORWAY_OIL,norway_campaign_oil
koberg@online.no,,AS KOBERG,NO,KONGSBERG,NORWAY_OIL,norway_campaign_oil
post@rgs.no,,RÅDE GRAVESERVICE EIENDOM AS,NO,RYGGE,NORWAY_OIL,norway_campaign_oil
mads@borgetrykkluft.no,,TITANGATA 8 AS,NO,GAMLE FREDRIKSTAD,NORWAY_OIL,norway_campaign_oil
post@gamlerogaland.no,,STIFTELSEN VETERANSKIBET ROGALAND,NO,,NORWAY_OIL,norway_campaign_oil
aasanesveis@portalen.no,,ÅSANE SVEIS AS,NO,NYBORG,NORWAY_OIL,norway_campaign_oil
margus@helfer.ee,,TORUTEHNIK OÜ,NO,,NORWAY_OIL,norway_campaign_oil
pedersen.maskin@gmail.com,,RUNE PEDERSEN,NO,SKONSENG,NORWAY_OIL,norway_campaign_oil
nilsolavn@hotmail.com,,NILSSEN ELEKTRO,NO,RØDBERG,NORWAY_OIL,norway_campaign_oil
pmrenovering@gmail.com,,P M RENOVERING MAITRE,NO,OSLO,NORWAY_OIL,norway_campaign_oil
s-lundeb@online.no,,LUNDEBERGS MALERSERVICE SVEIN EGON LUNDEBERG,NO,TRONDHEIM,NORWAY_OIL,norway_campaign_oil
post@vinjes.no,,VINJES TRANSPORT AS,NO,TILLER,NORWAY_OIL,norway_campaign_oil
post@aksnesbyggservice.no,,AKSNES BYGGSERVICE AS,NO,OTTERSØY,NORWAY_OIL,norway_campaign_oil
sotra.import@a4.no,,HORDALAND KRAN & SERTIFISERING AS,NO,FJELL,NORWAY_OIL,norway_campaign_oil
post@oppdal-maskinkompani.no,,OPPDAL MASKINKOMPANI AS,NO,OPPDAL,NORWAY_OIL,norway_campaign_oil
vidar.bockmann@pwc.com,,SIA BRIGG RESOURCES,NO,LV-1013 Riga,NORWAY_OIL,norway_campaign_oil
bas.strang@gmail.com,,STRANG CONSULTING,NO,HAMRESANDEN,NORWAY_OIL,norway_campaign_oil
latopis76@gmail.com,,RØRLEGGERMESTER MIREK DUBIEL,NO,SANDE I VESTFOLD,NORWAY_OIL,norway_campaign_oil
murerfirma@christianhetland.no,,MURMESTER CHRISTIAN HETLAND AS,NO,HAUGESUND,NORWAY_OIL,norway_campaign_oil
post@steinmiljo.no,,STEINMILJØ AS,NO,LARKOLLEN,NORWAY_OIL,norway_campaign_oil
firmapost@nordvest-elektro.no,,NORDVEST ELEKTRO AS,NO,KJØRSVIKBUGEN,NORWAY_OIL,norway_campaign_oil
renovation24mm@gmail.com,,GM INVEST AS,NO,ÅLESUND,NORWAY_OIL,norway_campaign_oil
post@norled.no,,NORLED AS,NO,STAVANGER,NORWAY_OIL,norway_campaign_oil
krselsvik@gmail.com,,SELSVIK BYGG & MASKINSERVICE,NO,HERAND,NORWAY_OIL,norway_campaign_oil
ola@regnebua.no,,PL HYRAULIK & MASKIN AB NUF,NO,SE-820 77 GNARP,NORWAY_OIL,norway_campaign_oil
rpindsle@gmail.com,,MALERMESTER ROAR PINDSLE,NO,SANDEFJORD,NORWAY_OIL,norway_campaign_oil
post@elteam.no,,EL-TEAM AS,NO,SORTLAND,NORWAY_OIL,norway_campaign_oil
firma@star-elektro.no,,STAR ELEKTRO AS,NO,BERGEN,NORWAY_OIL,norway_campaign_oil
post@t-berner.no,,T BERNER & CO AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
broblikk@online.no,,BRODIN AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
thorbjorn@lovasror.no,,LØVÅS RØR AS,NO,BÅTSTØ,NORWAY_OIL,norway_campaign_oil
marthe.grave@vialto.com,,NORDIC RAILWAY CONSTRUCTION UNDERHÅLL AB,NO,SE-171 41 SOLNA,NORWAY_OIL,norway_campaign_oil
sjkarlsen@sandmo-as.com,,SANDMO AS,NO,VADSØ,NORWAY_OIL,norway_campaign_oil
post@flagemaskin.no,,OLE PETTER FLAGE,NO,VOSS,NORWAY_OIL,norway_campaign_oil
jarle.vindenes@tele2.no,,JAVI AS,NO,ÅGOTNES,NORWAY_OIL,norway_campaign_oil
post@bergenmontering.no,,BERGEN MONTERING AS,NO,ARNATVEIT,NORWAY_OIL,norway_campaign_oil
aasen@cfias.no,,COLDFEET INVEST AS,NO,STEINKJER,NORWAY_OIL,norway_campaign_oil
tordsolvberg@gmail.com,,TORD SØLVBERG INNGÅR I DØDSBO,NO,BLAKSÆTER,NORWAY_OIL,norway_campaign_oil
skarvatunvvs@gmail.com,,SKARVATUN VVS AS,NO,TYSNES,NORWAY_OIL,norway_campaign_oil
eskil@aslinka.no,,LINKA AS,NO,INDERØY,NORWAY_OIL,norway_campaign_oil
endev@online.no,,EVENSEN SVEIS & VVS,NO,VOSS,NORWAY_OIL,norway_campaign_oil
kontakt@seko.no,,SEKO ELEKTRO AS,NO,SKEDSMOKORSET,NORWAY_OIL,norway_campaign_oil
havard@ystebakk.no,,YSTEBAKK SERVICETEKNIKK AS,NO,SYVDE,NORWAY_OIL,norway_campaign_oil
service@northerm.no,,NORTHERM SERVICE AS,NO,ASKER,NORWAY_OIL,norway_campaign_oil
hmanisch@online.no,,SZMIGIELBUD SZMIGIELSKI MICHAL NUF,NO,OSLO,NORWAY_OIL,norway_campaign_oil
jonasskretteberg00@hotmail.com,,J. SKRETTEBERG,NO,SOLUMSMOEN,NORWAY_OIL,norway_campaign_oil
schulz@solbakken.as,,SCHULZ SERVICE,NO,ISFJORDEN,NORWAY_OIL,norway_campaign_oil
post@rype-holding.no,,GCR HOLDING AS,NO,SPIKKESTAD,NORWAY_OIL,norway_campaign_oil
mmred@online.no,,MYKLEBUSTHAUG SHIPPING AS,NO,FONNES,NORWAY_OIL,norway_campaign_oil
simenpedersen84@gmail.com,,HÅNDVERKER PEDERSEN,NO,LYNGDAL,NORWAY_OIL,norway_campaign_oil
olavkjer@hotmail.com,,OLAV KJERLAND,NO,GRANVIN,NORWAY_OIL,norway_campaign_oil
torvirk@gmail.com,,TORSTEIN VIRKESDAL,NO,DALSØYRA,NORWAY_OIL,norway_campaign_oil
kasmaskin@outlook.com,,KAI ALEXANDER SØRAA,NO,SOLA,NORWAY_OIL,norway_campaign_oil
firmapost@ronnestad.no,,ARTHUR RØNNESTAD EFTF. AS,NO,ÅLESUND,NORWAY_OIL,norway_campaign_oil
mw@bjorkdalen.se,,WANGBERGS HÅNDVERKSTJENESTER,NO,OSLO,NORWAY_OIL,norway_campaign_oil
baltictrust.net@gmail.com,,BALTIC TRUST,NO,"EE-10614 TALLINN, HARJU MAAKOND",NORWAY_OIL,norway_campaign_oil
hfiskodd@online.no,,ECO INJEKSJON AS,NO,LUNDE,NORWAY_OIL,norway_campaign_oil
arnstein.lie@haugnett.no,,ARNSTEIN LIE,NO,HEBNES,NORWAY_OIL,norway_campaign_oil
sendstad.consult@gmail.com,,SENDSTAD CONSULTING,NO,OSLO,NORWAY_OIL,norway_campaign_oil
martin.pedersen@laponie.no,,HENRICIA AQUA AS,NO,VALDERØYA,NORWAY_OIL,norway_campaign_oil
dan@city.as,,CITY ROAD AS,NO,PARADIS,NORWAY_OIL,norway_campaign_oil
michaelhansen1962@gmail.com,,HANSEN SERVICE,NO,LILLESAND,NORWAY_OIL,norway_campaign_oil
jan.magne@skankestaal.no,,SKANKE STÅL &  SVEIS AS,NO,TILLER,NORWAY_OIL,norway_campaign_oil
hans@htdgeilo.no,,HTD AUDIO & VIDEO v/Hans Disen,NO,GEILO,NORWAY_OIL,norway_campaign_oil
post@elec.no,,ELEC Erik Gjermundsen,NO,DEGERNES,NORWAY_OIL,norway_campaign_oil
thevananthmahalingam@gmail.com,,VM MALER MAHALINGAM,NO,ÅLGÅRD,NORWAY_OIL,norway_campaign_oil
hj.berge@outlook.com,,HANS JAKOB BERGE,NO,EIKELANDSOSEN,NORWAY_OIL,norway_campaign_oil
gard.gogstad@gmail.com,,G. F. GOGSTAD,NO,OSLO,NORWAY_OIL,norway_campaign_oil
post@rorlegger.bergen.no,,RØRLEGGER BERGEN AS,NO,NYBORG,NORWAY_OIL,norway_campaign_oil
vibekehaere@hotmail.com,,HÆRE OVERFLATEBEHANDLING AS,NO,HOKKSUND,NORWAY_OIL,norway_campaign_oil
groms01@hotmail.com,,RT JOSEFSEN,NO,RÅHOLT,NORWAY_OIL,norway_campaign_oil
vemi@online.no,,AS VEMI VALDRES ELEKTROMEKANISKE INDUSTRI,NO,RØN,NORWAY_OIL,norway_campaign_oil
esit-badrkhan@hotmail.com,,ESIT BADRKHAN,NO,OSLO,NORWAY_OIL,norway_campaign_oil
hf@si.stord.as,,FIRMA USLUGOWA SEB,NO,SYLLING,NORWAY_OIL,norway_campaign_oil
post@bindalelektro.no,,BINDAL ELEKTRO AS,NO,TERRÅK,NORWAY_OIL,norway_campaign_oil
vidar.malersentralen@gmail.com,,MALERSENTRALEN AS,NO,HARSTAD,NORWAY_OIL,norway_campaign_oil
firmapost@ess-as.no,,ELVERUM SIKKERHET & SERVICE AS,NO,ELVERUM,NORWAY_OIL,norway_campaign_oil
post@stenberg-regnskap.no,,BRIGHTEC SECURITY AS,NO,HAMAR,NORWAY_OIL,norway_campaign_oil
post@klimanette.no,,KLIMANETTE NORGE AS,NO,BÅSTAD,NORWAY_OIL,norway_campaign_oil
