CUI,Denumire,Judet,Localitate,Contact,CAEN,CA_2023,CA_2022,Profit_2023,Pierdere_2023,Membri_2023,Salariati_2023
26830091,DEALUL VIEI SUHARĂU COOPERATIVA AGRICOLĂ,Botoşani,Suharău,Telefon: 0744/476429; ,4621,97851,159874,0,42758,9,0
36014619,COOPERATIVA AGRICOLĂ VALEA ASĂULUI,Bacău,Lunca Asău,Telefon mobil: 0741/055975; Adresa de e-mail: stanciu_theodor@yahoo.com; ,0150,97316,167870,0,50354,8,3
44939950,DE PRODUCȚIE VALEA LUNGĂ COOPERATIVĂ AGRICOLĂ,Alba,Valea Lungă,,0111,96309,0,0,4636,6,0
35939676,COOPERATIVA AGRICOLĂ CRESCATORII DE ANIMALE UNIREA VINTILEANCA,Buzău,Vintileanca,Telefon mobil: 0722971808; Adresa de e-mail: cno2002@yahoo.com; ,0162,94848,56453,0,11176,5,2
39848589,BLUM ȘERCAIA COOPERATIVA AGRICOLĂ,Braşov,Sercaia,,0111,94350,80522,629,0,6,1
48441648,RODUL BUCOVINEI COOPERATIVĂ AGRICOLĂ,Suceava,Hănţeşti,Telefon: 0744/396397; ,0125,94076,0,926,0,8,1
48524972,SATUL MEU NATAL COOPERATIVĂ AGRICOLĂ,Vaslui,Grumezoaia,Telefon mobil: 0765/350146; ,0111,93653,0,759,0,5,0
44196392,BĂLŢATA LUI FILIP COOPERATIVĂ AGRICOLĂ,Neamţ,Pipirig,Telefon mobil: 0726438676; ,0141,92699,33970,12945,0,5,0
48449366,AGROFARM SOLUTIONS COOPERATIVĂ AGRICOLĂ,Sibiu,Ocna Sibiului,Telefon: 0787866785; ,4621,92126,0,0,493,8,0
45015435,GORDON SZÖVETKEZET COOPERATIVĂ AGRICOLĂ,Harghita,Lupeni,Telefon mobil: 0745661221; ,0150,91569,0,19282,0,5,2
48440952,AGRICOOP STEFAN CEL MARE COOPERATIVĂ AGRICOLĂ,Argeş,Ştefan cel Mare,Telefon: 0745257464; Adresa de e-mail: dragosal@yahoo.com; ,4631,90807,0,8257,0,32,1
45003686,ACTIVE SUNSHINE COOPERATIVĂ AGRICOLĂ,Maramureş,Gârdani,,0125,90000,180500,1680,0,5,0
44206674,FOUR GENERATIONS COOPERATIVĂ AGRICOLĂ,Constanţa,Peştera,,4621,89222,28000,13430,0,10,0
45415180,POP ECO SEINI COOPERATIVĂ AGRICOLĂ,Maramureş,Seini,,4623,89001,0,0,542062,5,1
48704469,CRISHIR VIIȘOARA COOPERATIVĂ AGRICOLĂ,Bihor,Viişoara,Telefon: 0744208672; ,0111,87393,0,560,0,6,0
46996111,BIORRE VULTURU COOPERATIVĂ AGRICOLĂ,Constanţa,Vulturu,,4621,87018,0,988,0,5,0
42997483,VALAHIA COOP COOPERATIVĂ AGRICOLĂ,Mehedinţi,Bâlvăneştii de Jos,Telefon mobil: 0759547556; ,4690,86427,0,4991,0,6,0
45782446,PRECUPEANCA COOPERATIVĂ AGRICOLĂ,Mureş,Rîpa de Jos,Telefon: 0771169035; ,0141,85182,78761,0,3657,7,1
45303373,TRIVANTA COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Lunguleţu,,0113,84740,55135,0,48426,6,0
48506798,AGRO VOEMA COOPERATIVĂ AGRICOLĂ,Constanţa,Constanţa,Telefon: 0723290516; ,4621,84084,0,0,80,8,0
42215200,AGRIPROD SUD COOPERATIVĂ AGRICOLĂ,Călăraşi,Orăşti,,4631,83199,977205,74353,0,5,1
44437083,PEPENI SI LEGUME COOPERATIVĂ AGRICOLĂ,Dolj,Sărata,,4631,82467,201978,0,1334,9,0
34450999,COOPERATIVA AGRICOLĂ FERMIERUL GROŞENI,Arad,Groşeni,Telefon mobil: 0723074993; ,,78040,0,43510,0,38,4
39841750,LUNCA NEAJLOVULUI COOPERATIVA AGRICOLĂ,Giurgiu,Falaştoaca,Telefon: 0723655864; ,4631,76361,0,109606,0,5,0
31382091,OVIS LUGOJANA COOPERATIVA AGRICOLĂ,Timiş,Remetea-Luncă,Telefon mobil: 0761610148; ,4623,76319,55048,6923,0,10,2
46003986,AGROFERMA ALLIONUT COOPERATIVĂ AGRICOLĂ,Cluj,Dealu Negru,Telefon: 0754376235; Adresa de e-mail: costeadorinionut94@gmail.com; ,,76188,0,65580,0,7,0
36368004,BOVZIM COOPERATIVA AGRICOLĂ,Teleorman,Zimnicea,,0141,76083,158211,0,52173,5,1
45426520,AGROBIONUC COOPERATIVĂ AGRICOLĂ,Satu Mare,Cehaluţ,Telefon mobil: 0740266302; ,0125,75720,19583,195,0,6,0
34515460,APICOLA NECTARUL COOPERATIVA AGRICOLĂ,Constanţa,Seimeni,Telefon mobil: 0748130916; ,4690,74800,0,2845,0,7,0
44964121,AGROCOOP HIGH-TECH COOPERATIVĂ AGRICOLĂ,Tulcea,Izvoarele,Telefon mobil: 0721298765; ,4631,74200,0,5070,0,11,0
45286388,RURIS - AMATOR COOPERATIVĂ AGRICOLĂ,Covasna,Iarăş,,0150,73850,10000,43563,0,6,1
48196379,COLTUL MAGURI NEGRE COOPERATIVĂ AGRICOLĂ,Alba,Meteş,Telefon: 0745-038696; ,4611,73260,0,42925,0,10,0
39235835,AGRICOOP VALEA CĂLMĂŢUIULUI COOPERATIVĂ AGRICOLĂ,Teleorman,Călmăţuiu de Sus,,0111,69984,798781,13303,0,7,0
34631804,SZ-AJTA COOPERATIVA AGRICOLĂ,Covasna,Aita Seacă,Telefon mobil: 0724311234; ,0150,69916,0,50695,0,6,3
44737951,AGRIBIOCORN COOPERATIVĂ AGRICOLĂ,Teleorman,Brânceni,,4621,69906,110240,45,0,6,0
18285792,FANTANA VOIEVODULUI COOPERATIVA AGRICOLA,Mureş,Târgu Mureş,Telefon: 0752483724; ,0111,69250,48116,120816,0,7,1
43189796,BIO ROŞIORI COOPERATIVĂ AGRICOLĂ,Ialomiţa,Roşiori,Telefon mobil: 0755825367; ,4631,69244,86281,5730,0,5,0
44127287,AGRA IOV WELA COOPERATIVĂ AGRICOLĂ,Dolj,Vela,,0111,68472,276730,1134,0,5,0
48614242,FERMA POPA ROŞIA COOPERATIVĂ AGRICOLĂ,Sibiu,Nou,Telefon: 0763471811; Adresa de e-mail: popamivasileii@gmail.com; ,4781,66525,0,1077,0,5,0
45405071,COOPERATIVA AGRICOLĂ TĂRPEANCA NATURA AGRO,Bistriţa-Năsăud,Tărpiu,,4633,66423,55000,1376,0,6,1
33593052,DEALURILE HALMEULUI COOPERATIVA AGRICOLĂ,Satu Mare,Halmeu,,1102,65334,52198,912,0,6,1
18382353,CASA MIERII IALOMIŢA COOPERATIVĂ AGRICOLĂ,Ialomiţa,Ciulniţa,Telefon: 0724088388; Telefon: 0243215144; ,4690,64921,44624,0,14833,65,0
39154447,COOPERATIVA AGRICOLA HAIDUCII TIBLESULUI,Bistriţa-Năsăud,Suplai,Telefon mobil: 0741782725; ,4633,63900,3000,1100,0,21,0
43976080,COOPERATIVA AGRICOLĂ AGROCOOP STĂRUINȚA,Covasna,Zagon,,4631,63875,62900,505,0,21,2
47028920,COOPERATIVA AGRICOLĂ GOOD CROPS,Tulcea,Lunca,,4621,63261,0,896,0,5,1
36161881,MIORIŢA DE FENEŞASA COOPERATIVA AGRICOLĂ,Alba,Feneş,,0162,61395,126079,0,139962,18,0
44877815,QUALITY CODRENEASCA COOPERATIVĂ AGRICOLĂ,Maramureş,Baseşti,,0150,61305,0,5346,0,10,0
45090658,COOPERATIVA AGRICOLA AVRAMI,Bistriţa-Năsăud,Fânaţele Silivaşului,,,61215,0,28055,0,11,0
42793947,LACTASIN DPC COOPERATIVĂ AGRICOLĂ,Cluj,Câmpia Turzii,Telefon: 0747509404; Adresa de e-mail: danmiron76@yahoo.com; ,4633,61140,102490,0,2550,5,0
48442155,CASTELCARA COOPERATIVĂ AGRICOLĂ,Constanţa,Castelu,Telefon: 0722627554; ,0111,60192,0,0,21173,6,1
43680385,CARNE & LAPTE COOPERATIVĂ AGRICOLĂ,Braşov,Vistea de Jos,,1011,59996,77475,0,818,7,0
47117954,AGRODEAL COOPERATIVĂ AGRICOLĂ,Alba,Geogel,,0141,59975,13106,3289,0,20,0
45163903,BIOVIDA COOPERATIVĂ AGRICOLĂ,Arad,Cicir,,,59972,0,2545,0,9,0
25142990,COOPERATIVA AGRICOLA GOLD FRUCT UDESTI,Suceava,Vultureşti,Telefon mobil: 0756264444; ,1039,59906,558000,17007,0,5,0
39923567,COOPERATIVA AGRICOLĂ OVINEX ARCHIUD COOPERATIVĂ AGRICOLĂ COOPERATIVĂ AGRICOLĂ,Bistriţa-Năsăud,Archiud,,0145,59859,43879,14555,0,5,1
47926068,PERSUNARI DEAL COOPERATIVĂ AGRICOLĂ,Prahova,Perşunari,Telefon: 0722 783 656; ,1102,59361,0,962,0,10,0
40723619,PIRU NOU COOPERATIVA AGRICOLĂ,Satu Mare,Piru Nou,Telefon mobil: 0765236160; ,4621,59262,739583,986,0,5,0
43439701,RODBIO IZBICENI COOPERATIVĂ AGRICOLĂ,Olt,Izbiceni,,4631,59089,0,2994,0,6,0
31521718,JUNCA LACT COOPERATIVA AGRICOLĂ,Călăraşi,Dragalina,Telefon mobil: 0722532318; ,0145,58261,150336,0,30396,5,0
45311414,LEG COP UTI STAR COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Lunguleţu,,0113,57823,60061,0,53319,6,0
44921244,BIO-ERDŐVIDÉK COOPERATIVĂ AGRICOLĂ,Covasna,Baraolt,,4623,57516,40640,695,0,5,0
44917758,ROD HAIDUCESC COOPERATIVĂ AGRICOLĂ,Bistriţa-Năsăud,Beclean,,4631,57353,18124,1518,0,10,0
41664480,BELFRUCT CEHAL COOPERATIVĂ AGRICOLĂ,Satu Mare,Cehal,,4631,57326,152385,12663,0,6,0
47616962,FERMIERUL ROMAN COOPERATIVĂ AGRICOLĂ,Ilfov,Vidra,Adresa de e-mail: aldea_anca77@yahoo.com; Telefon mobil: 0740314461; ,4621,57175,0,0,292,5,0
29435658,BEE FRIENDS API COOPERATIVĂ AGRICOLĂ,Prahova,Ploieşti,Adresa de e-mail: rstoica75@yahoo.com; ,0149,57056,5120,0,30140,5,0
47663913,REGINA FLORILOR COOPERATIVĂ AGRICOLĂ,Tulcea,Tulcea,Telefon mobil: 0755587423; ,0149,56575,0,1993,0,5,0
48498571,VEGETAL ROMÂNIA INTEGRAT COOPERATIVĂ AGRICOLĂ,Brăila,Baldovineşti,Telefon mobil: 0745134999; Adresa de e-mail: avocatoprea@gmail.com; ,4611,56200,0,6763,0,28,1
45268233,HOMOROD COOPERATIVĂ AGRICOLĂ,Harghita,Capalnita,Telefon mobil: 0733975643; ,0146,55300,600,9266,0,6,1
45290028,AGROPROD TRIFEȘTI COOPERATIVĂ AGRICOLĂ,Iaşi,Trifeşti,Adresa de e-mail: mvd_srl@yahoo.com; ,0111,54932,97630,0,669,8,0
43301597,SIMBIO VITA COOPERATIVĂ AGRICOLĂ,Timiş,Deta,,4631,54480,17061,0,142773,7,1
44781000,VIITORUL DE MÂINE COOPERATIVĂ AGRICOLĂ,Tulcea,Topolog,Telefon mobil: 0723673041; Adresa de e-mail: adrianmonea60@yahoo.com; ,0111,54464,220290,0,25452,5,0
47393712,VERDE DE ROMANIA COOPERATIVĂ AGRICOLĂ,Arad,Arad,Telefon mobil: 0746244955; Adresa de e-mail: office@caabplaw.ro; ,0113,53057,0,25998,0,5,0
47086823,NUTS AND BERRIES COOPERATIVĂ AGRICOLĂ,Cluj,Cluj-Napoca,,4631,52712,6300,8057,0,5,0
36132800,ECOILUZIA COOPERATIVA AGRICOLĂ,Dolj,Ciutura,Telefon: 0785216618; ,0125,52075,25749,1816,0,5,0
40420224,BIO CASTAN URZICENI COOPERATIVĂ AGRICOLĂ,Satu Mare,Urziceni,Telefon mobil: 0740719146; ,0125,52049,18162,1560,0,5,1
17340384,DELFINUL COOPERATIVĂ AGRICOLĂ CA,Constanţa,Mangalia,Telefon: 0743334428; Telefon: 0741996290; ,0311,51893,39718,8376,0,5,0
47972951,ECO-AGRO-GEMENII COOPERATIVĂ AGRICOLĂ,Timiş,Târgovişte,Telefon mobil: 0769048265; Adresa de e-mail: danaconstantin2828@yahoo.com; ,0113,51750,0,0,6081,5,0
39019424,UNITIS MEZŐGAZDASÁGI SZÖVETKEZET COOPERATIVA AGRICOLĂ,Harghita,Satu Mare,Telefon mobil: 0732139255; ,0142,51537,0,0,437563,8,1
39990205,AGRI LAPT PLANT COOPERATIVA AGRICOLĂ,Sălaj,Cizer,Telefon mobil: 0751310486; ,1051,51112,0,0,176650,5,2
35643904,COOPERATIVA AGRICOLA DE GRADUL I ILVA MARE,Bistriţa-Năsăud,Ilva Mare,,0145,50503,0,41056,0,81,0
44857621,CEREALE HAȚEGANA COOPERATIVĂ AGRICOLĂ,Hunedoara,Streisângeorgiu,,4621,50146,101004,0,0,5,0
48036092,COOPERATIVA AGRICOLĂ HIDIȘANA COOPERATIVĂ AGRICOLĂ,Cluj,Sat Podeni | Comuna Moldoveneşti,,4631,46717,0,0,27062,5,2
44947104,BUNĂTĂȚI DIN BANATUL DE MUNTE COOPERATIVĂ AGRICOLĂ,Caraş-Severin,Delineşti,,0150,46683,0,0,1594,18,0
42857145,COOPERATIVA AGRICOLĂ CETĂŢUIA FORESTRA BROŞTENI,Vrancea,Pituluşa,,,45582,0,16142,0,5,0
29725830,PRODECOSANO COOPERATIVĂ AGRICOLĂ,Bihor,Remeţi,Telefon: 0745535025; ,1011,44487,36576,8024,0,11,0
34286099,COOPERATIVA AGRICOLĂ DE GRADUL I PLAIURILE HENIULUI,Bistriţa-Năsăud,Lunca Leşului,,0161,44043,19073,0,74041,5,5
32696130,WALACHIA PROD STAR COOPERATIVA AGRICOLĂ,Argeş,Dobreşti,,0141,43669,41601,9750,0,6,0
48209002,REGINA TIBLESULUI COOPERATIVĂ AGRICOLĂ,Bistriţa-Năsăud,Căianu Mic,Telefon: 0734359969; ,0149,43063,0,5048,0,20,0
44794191,VALEA FRĂŢII COOPERATIVĂ AGRICOLĂ,Cluj,Frata,Telefon: 0735850214; ,4633,41274,59393,279,0,7,0
38297040,FERMA OCNA ŞUGATAG COOPERATIVA AGRICOLĂ,Maramureş,Ocna Şugatag,,0150,41255,34671,3234,0,5,1
39415054,GRĂDINARI DIN BUCOVINA COOPERATIVĂ AGRICOLĂ,Suceava,Poieni-Solca,,0113,38498,36418,2662,0,5,0
45434492,DAMBOVITA AGRO COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Olteni,,4633,37875,80160,0,1132,6,0
40715993,COOPERATIVA AGRICOLĂ BIO CRIŞANA,Bihor,Avram Iancu,,4631,37579,389351,0,4284,5,0
44939721,FERMELE BANATULUI COOPERATIVĂ AGRICOLĂ,Caraş-Severin,Pogara de Sus,Telefon: 0743902357; ,4729,37340,18000,812,0,5,0
45056796,COOPERATIVA AGRICOLĂ CIOCANI,Timiş,Dudeştii Vechi,,0111,36904,69090,420,0,6,0
44948851,COOPERATIVA AGRICOLA DDM MĂGURA,Bihor,Hotar,Telefon: 0758574812; ,0150,36752,25573,1303,0,5,0
45170714,TRANSILVANIA VINART COOPERATIVĂ AGRICOLĂ,Alba,Sântimbru,,4634,36690,23594,1533,0,7,0
39616430,VALEA DORNEI COOPERATIVĂ AGRICOLĂ,Suceava,Poiana Stampei,,1051,36572,45600,0,46277,13,1
35690388,ADRIAN SEPTIMIU ŞI ASOCIAŢII PURCĂRENI COOPERATIVA AGRICOLĂ,Braşov,Purcăreni,,0145,36431,33590,0,1335,6,0
17546148,TOLDI COOPERATIVĂ AGRICOLĂ,Sălaj,Nuşfalău,Telefon: 0260/67005; Telefon: 670050; ,0111,36143,57116,12393,0,9,0
45165947,AGRO BIO SOLOMON COOPERATIVĂ AGRICOLĂ,Sălaj,Solomon,Telefon mobil: 0765889133; ,4621,35593,34326,0,57095,5,2
36872639,PLAIURI ÎNTORSURENE COOPERATIVA AGRICOLĂ,Covasna,Floroaia,Telefon mobil: 0753041053; ,0150,34175,46794,160407,0,19,1
44970883,API VITA SLĂNICUL COOPERATIVĂ AGRICOLĂ,Buzău,Vintilă Vodă,,4639,34096,0,0,2291,6,0
44504506,COOPERATIVA AGRICOLĂ DE PRODUCTIE A FERMIERILOR RADOVAN,Dolj,Podari,,0111,34052,1215063,127,0,5,1
44568690,TINERII APICULTORI BUZOIENI COOPERATIVĂ AGRICOLĂ,Buzău,Smeeni,,4639,34003,0,0,2468,5,0
49341663,LANCO HILLS COOPERATIVĂ AGRICOLĂ,Ilfov,Afumaţi,Adresa de e-mail: vivpartners2@gmail.com; Telefon mobil: 0757571558; ,4631,33930,0,4313,0,5,0
44231953,OLIMO AGRI COOPERATIVĂ AGRICOLĂ,Harghita,Capalnita,Telefon mobil: 0748501479; ,0142,33368,0,0,258968,5,1
44829656,PRODUS IN PRISACANI COOPERATIVĂ AGRICOLĂ,Iaşi,Prisacani,,4631,33198,0,3776,0,5,0
35770150,BULZU COOPERATIVA AGRICOLĂ,Alba,Baia de Arieş,,0162,32100,0,0,6489,8,1
43621664,FERMA DREPTATE COOPERATIVĂ AGRICOLĂ,Mureş,Sărmaşu,Telefon mobil: 0759547556; ,4621,31748,634498,0,29473,5,0
45705648,MARA COSAU CRAIASCA COOPERATIVĂ AGRICOLĂ,Maramureş,Ocna Şugatag,,,31200,0,0,4465,6,0
44820860,COOPERATIVA AGRICOLĂ PRO LEGUMA VERDE BĂLĂCEANU,Buzău,Râmnicu Sărat,Telefon: 0723649528; ,,31195,0,0,314,7,0
31953678,PRISACA BYO COOPERATIVA AGRICOLĂ,Buzău,Sălcioara,,0149,30588,0,1915,0,5,0
41039032,CSOMORTÁNI SZÖVETKEZET COOPERATIVA AGRICOLĂ,Harghita,Şoimeni,Telefon mobil: 0745153803; ,1011,30000,103016,0,14228,6,1
46797682,LEGUME FERICITE COOPERATIVĂ AGRICOLĂ,Bacău,Tamaşi,Telefon mobil: 0745928108; ,0113,29912,19100,583,0,6,0
44405120,LEGUMELE NOASTRE LOCALE COOPERATIVĂ AGRICOLĂ,Bucureşti,Bucureşti Sectorul 3,,0113,29662,47360,25887,0,5,0
47508979,ESTEFENY COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Băleni-Români,Telefon mobil: 0723715309; ,0113,29150,0,0,44549,5,2
30140812,VORNICENI PĂŞUNE COOPERATIVĂ AGRICOLĂ,Botoşani,Vorniceni,Telefon mobil: 0767/816768; ,0150,28944,54924,0,67111,9,0
48281504,PRODUSE ALESE DIN CLUJ COOPERATIVĂ AGRICOLĂ,Cluj,Suatu,,0113,28752,0,95,0,5,0
43903975,CIUCUL DE SUS-FELCSÍK MEZŐGAZDASÁGI SZÖVETKEZET COOPERATIVĂ AGRICOLĂ,Harghita,Ineu,,4623,27355,0,45000,0,119,0
45293156,CAP SELIMBAR-SIBIU COOPERATIVĂ AGRICOLĂ,Sibiu,Şelimbăr,,0150,27107,0,0,95384,5,0
42883179,POMICOLA GEMENEA COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Gemenea Brătuleşti,Telefon mobil: 0771074840; ,4631,26808,0,26808,0,5,0
45271824,COOPERATIVA AGRICOLĂ APUSENI CRIȘANA,Bihor,Oradea,Telefon: 0729797970; ,0149,26760,20800,30900,0,6,0
40584723,VINURI DE MINIS COOPERATIVA AGRICOLĂ,Arad,Miniş,,4634,26372,69728,7780,0,5,0
43894346,LEGUMICOLA STREJEȘTI COOPERATIVĂ AGRICOLĂ,Olt,Strejeşti,,0113,26166,2000,2616,0,5,0
44929817,LEGUME DE PITULICEA COOPERATIVĂ AGRICOLĂ,Buzău,Pitulicea,,,25930,0,2195,0,5,0
42275031,COOPERATIVA AGRICOLĂ APIBIOCOOP,Bihor,Oradea,Adresa de e-mail: csababalogh@ronoapic.ro; Telefon: 0745134594; ,0149,25784,37689,0,2094,21,0
44919260,COOPERATIVA AGRICOLĂ VALEA HOLODULUI,Bihor,Holod,,,24634,0,270,0,7,0
47382365,COOPERATIVA AGRICOLĂ GOSPODARUL CRIȘAN COOPERATIVĂ AGRICOLĂ,Bihor,Ciumeghiu,Telefon: 0744603729; ,4621,24500,0,765,0,21,0
26360496,POIENIŢA AGROTUR COOPERATIVA AGRICOLĂ,Botoşani,Suliţa,Telefon: 0756/667375; ,0124,23798,4942,0,64385,6,2
44990910,LIVEZILE BANAT COOPERATIVĂ AGRICOLĂ,Timiş,Livezile,,0113,23577,0,4877,0,9,0
28504679,ARCIDAVA CĂRĂŞANA COOPERATIVA AGRICOLĂ,Caraş-Severin,Vărădia,Telefon: 0767791282; Telefon: 0722354874; ,0149,23307,0,0,12120,5,1
44204991,LIGA STUPARILOR COOPERATIVĂ AGRICOLĂ,Teleorman,Videle,,4690,22500,908319,3966,0,5,0
42559912,MERELE DE AUR BIO GĂNEASA COOPERATIVĂ AGRICOLĂ,Olt,Balş,Telefon: 0765028217; ,,22000,0,4933,0,5,0
44866107,PRISACA RACOVIȚENI COOPERATIVĂ AGRICOLĂ,Buzău,Racoviţeni,,4639,21515,0,0,641,5,0
49270198,CERETUL COOPERATIVĂ AGRICOLĂ,Teleorman,Nenciuleşti,Telefon: 0767 324 600; ,4621,21402,0,208,0,6,0
39991154,COOPERATIVA AGRICOLĂ UNIREA SELEUŞ,Arad,Seleuş,Telefon: 0722961250; ,1039,21319,1770,152,0,7,0
43228062,MAXI FERMA COOPERATIVĂ AGRICOLĂ,Olt,Corabia,,4631,21032,0,0,858,5,0
40677741,BIOFRUCT DUMBRĂVENI COOPERATIVĂ AGRICOLĂ,Vrancea,Cîndeşti,Telefon mobil: 0748201060; ,4631,20719,4485,5764,0,5,0
44939020,AGRO MONTANA STREMT COOPERATIVĂ AGRICOLĂ,Alba,Geoagiu de Sus,,0111,20340,1200,1841,0,6,1
41424348,COOPERATIVA AGRICOLĂ COLINELE TUTOVEI,Bacău,Mâgla,Telefon mobil: 0759/167955; ,4791,20200,21870,0,453,17,0
44910881,BIO FARM FREV COOPERATIVĂ AGRICOLĂ,Hunedoara,Crişcior,,4633,19762,0,2776,0,6,0
34535858,ALFRULEG APR2015 COOPERATIVA AGRICOLĂ,Galaţi,Munteni,Telefon mobil: 0749303945; ,4631,19349,20404,6123,0,5,0
48739025,COOPERATIVA AGRICOLA REGIUNEA VEST,Timiş,Hezeris,Telefon mobil: 0733286771; Adresa de e-mail: damaris22002@yahoo.com; ,4631,19320,0,3220,0,21,0
24876017,COOPERATIVĂ AGRICOLĂ APIROMF,Constanţa,Băneasa,Telefon: 0764474643; Telefon: 0766/536237; ,0149,19071,13650,13087,0,30,0
42975094,PESCARII DIN CORONINI COOPERATIVĂ AGRICOLĂ,Caraş-Severin,Coronini,Telefon: 0759547556; ,,18646,0,3699,0,5,0
48839520,THE COOP NETWORK COOPERATIVĂ AGRICOLĂ,Sibiu,Mândra,Telefon: 0740055900; Adresa de e-mail: adrian@mmlegal.ro; ,4621,18142,0,24766,0,9,0
37953731,COOPERATIVA AGRICOLĂ EBENDORF ,Timiş,Ştiuca,Telefon mobil: 0730258012; ,0111,17935,0,15122,0,6,0
39693620,PÂINE NOUĂ ITO COOPERATIVĂ AGRICOLĂ,Dolj,Piscu Nou,,0111,17880,24390,190,0,5,0
48699176,CODRU MOMA COOPERATIVA AGRICOLA,Bihor,Vaşcău,Adresa de e-mail: ioanacrișan28@yahoo.com; Telefon: 0770186846; ,4631,17316,0,13700,0,5,0
43971520,NEW CONCEPT OLTENIA COOPERATIVĂ AGRICOLĂ,Dolj,Apele Vii,,0111,17196,0,6353,0,22,0
44829729,APIPROF ECONOMIC COOPERATIVĂ AGRICOLĂ,Buzău,Buzău,Telefon: 0762422607; ,4638,16780,39054,0,1668,21,0
44053244,FERMA BUDESTI FANATE COOPERATIVĂ AGRICOLĂ,Cluj,Cluj-Napoca,Telefon: 0759547556; ,4621,16500,62577,953,0,6,0
34070256,CORBEANCA CORBU COOPERATIVA AGRICOLĂ,Harghita,Corbu,Telefon mobil: 0736716195; ,0150,16375,80943,15545,0,5,0
39362588,BORZONTORZ COOPERATIVA AGRICOLĂ,Harghita,Loc. Gheorgheni | Municipiul Gheorgheni,Telefon mobil: 0726391364; ,0149,16252,0,0,6893,6,1
45495392,FAJOVA COOPERATIVĂ AGRICOLĂ,Covasna,Bodoş,,4621,16223,22030,132,0,5,0
41408342,PRODUCĂTORII DE AFINE COOPERATIVĂ AGRICOLĂ,Alba,Alba Iulia,,0125,16107,27074,455,0,8,0
48065420,DÂMBOVIŢA SUD COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Fierbinţi,Telefon: 0784760785; ,0111,16039,0,884,0,5,0
44766493,AGRY MODERNA LIȘCOV COOPERATIVĂ AGRICOLĂ,Vaslui,Blăgeşti,,,15487,0,85,0,5,0
45897039,ZIMBRUL GHINDĂOANI COOPERATIVĂ AGRICOLĂ,Neamţ,Ghindăoani,Telefon mobil: 0758879104; Adresa de e-mail: lili.leonte@yahoo.com; ,0113,15093,0,580,0,5,0
47495879,HORTUS AGRARIUS COOPERATIVĂ AGRICOLĂ,Covasna,Poian,Telefon mobil: 0721728207; Adresa de e-mail: pappattila1970@gmail.com; ,0113,15020,0,20209,0,5,0
26042972,ROCESA COOPERATIVA AGRICOLĂ,Bihor,Sânnicolau Român,Telefon: 0722358671; Telefon: 0744844254; ,1091,15000,371006,4192,0,5,0
45360611,CEREAL AGRO VIŞINA COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Vişina,,0113,14824,55842,0,313,5,0
44838840,APIS MELIFERA DEALUL ZORILOR COOPERATIVĂ AGRICOLĂ,Buzău,Costeşti,,4639,14680,14875,0,851,5,0
44958634,COOPERATIVA AGRICOLĂ BUNATATI BIHORENE,Bihor,Oraş Săcueni,,1039,14495,53479,0,45446,6,0
49219500,TERAFUSION COOPERATIVĂ AGRICOLĂ,Bacău,Sat Cleja | Comuna Cleja,,0111,13600,0,2024,0,7,0
44734351,LUERDA CERESSTART COOPERATIVĂ AGRICOLĂ,Tulcea,Iulia,Telefon mobil: 0744968222; ,0111,13313,0,0,3754,5,0
31216625,LA CÂMPIE  COOPERATIVA AGRICOLĂ,Teleorman,Nanov,,4611,13175,5150,524,0,12,1
38895159,COOPERATIVA AGRICOLĂ GOLD AGRO,Timiş,Petroman,,0111,13000,0,7115,0,21,0
44434192,AGRO DOMAŞNEA COOPERATIVĂ AGRICOLĂ,Caraş-Severin,Domaşnea,Telefon: 0759547556; ,4531,12680,0,12489,0,5,0
48960092,JUGURENI COOPERATIVĂ AGRICOLĂ,Prahova,Jugureni,Telefon: 0785159229; Adresa de e-mail: mariagabriela.nedelcu@yahoo; ,0145,12460,0,1314,0,5,0
44736700,APILĂPUŞ COOPERATIVĂ AGRICOLĂ,Maramureş,Trestia,,0149,12015,15016,1206,0,6,0
42146304,COOPERATIVA AGRICOLĂ ȚINUTUL REGHINULUI,Mureş,Reghin,Adresa de e-mail: nuti.ilisiu2@yahoo.com; ,0145,12000,6000,0,234,5,0
35710108,DOGEANCA COOPERATIVA AGRICOLĂ,Teleorman,Dobroteşti,,4611,11750,200,0,41952,5,1
41549899,COOPERATIVA AGRICOLĂ BANAT CRIŞANA,Arad,Oraş Pecica,,4631,11500,10800,0,15324,5,1
45277720,VIAȚA ÎNCEPE LA SAT COOPERATIVĂ AGRICOLĂ,Arad,Olari,,,11500,0,6602,0,5,0
35997138,FERMA MOŢULUI COOPERATIVA AGRICOLĂ,Alba,Sohodol,,0162,11107,13462,0,43553,7,1
41103941,ZOOTEHNISTII VIITORULUI COOPERATIVA AGRICOLĂ,Botoşani,Călineşti,,0145,10978,12777,9485,0,5,0
