CUI,DENUMIRE,CAEN,JUDET,TELEFON,STARE
44526342,ARGY AGRO UTILAJE S.R.L.,4661,"JUD. SĂLAJ, SAT CHIEŞD COM. CHIEŞD, CHIEŞD, NR.308A",0741363950,INREGISTRAT din data 01.07.2021
32892919,ARICAT HOLDING INVEST S.R.L.,4661,"JUD. IAŞI, SAT VALEA ADÂNCĂ COM. MIROSLAVA, STR. DEBARCADERULUI, NR.18, CAMERA 2",,INREGISTRAT din data 07.03.2014
27321134,ARTERIUS BUSINESS SRL,4661,"JUD. BACĂU, MUN. BACĂU, CAL. REPUBLICII, NR.15, SC.B, AP.11",0757348950,INREGISTRAT din data 26.08.2010
23650509,ARZIZ YADAK EXPORT&IMPORT S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, SOS. COLENTINA, NR.12, BL.58, SC.B, ET.1, AP.42",0788365700,INREGISTRAT din data 03.04.2008
24795966,ASARA TRADE IMPORT-EXPORT SRL,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, BLD. TOMIS, NR.117",0722398459,INREGISTRAT din data 26.11.2008
47492309,ASD CONCEPT S.R.L.,4661,"JUD. ARGEŞ, MUN. PITEŞTI, STR. NICOLAE FILIMON, NR.1B",0725252447,INREGISTRAT din data 20.01.2023
43813414,ASSIOUTY GRUOP S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 4, STR. PODUL ÎNALT, NR.6, CORP C1, BIROU 2, ET.1",0726386666,TRANSFER(SOSIRE) din data 07.11.2022
40757476,ASTROVEX DAS S.R.L.,4661,"JUD. GALAŢI, MUN. TECUCI, STR. GHEORGHE PETRAŞCU, NR.29, CAMERA 2, BL.R1A, SC.3, ET.3, AP.51",,INREGISTRAT din data 08.03.2019
40078149,ATV KAS UTIL S.R.L.,4661,"JUD. MUREŞ, SAT SUSENI COM. SUSENI, SUSENI, NR.573",,INREGISTRAT din data 30.10.2018
13521272,AUGMENT SRL,4661,"JUD. ILFOV, ORŞ. VOLUNTARI, STR DRUMUL NEGRU, NR.5",0213191888,TRANSFER(SOSIRE) din data 19.02.2010
51865570,AURORALIS S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR C. A. ROSETTI, NR.17, BIROU 216 CAMPUS 11, BL.-, SC.-, ET.2",,INREGISTRAT din data 27.05.2025
33120046,AUTO AGRO UTILAJE SRL,4661,"JUD. TELEORMAN, MUN. ALEXANDRIA, STR. AGRICULTORI, NR.111",,INREGISTRAT din data 05.05.2014
32899682,AUTO AGRO UTILSERV SRL,4661,"JUD. ARGEŞ, MUN. PITEŞTI, STR. EXERCIŢIU, NR.83, BL.P8, SC.A, AP.4",,INREGISTRAT din data 10.03.2014
39821834,AUTO MIHLIV S.R.L.,4661,"JUD. VASLUI, SAT PERIENI COM. PERIENI, PERIENI, NR.1328",,INREGISTRAT din data 03.09.2018
42891570,AUTOMOTIVE CONCEPT CONSTRUCT S.R.L.,2830,"JUD. GIURGIU, SAT RĂSUCENI COM. RĂSUCENI, STR. MUNCII, NR.4",0729082198,INREGISTRAT din data 07.08.2020
40434998,AUTOSPEED MUNTEAN S.R.L.,4661,"JUD. ALBA, SAT DRAŞOV COM. ŞPRING, NR.78",,INREGISTRAT din data 16.01.2019
41383965,AVENUE CARANSEBES S.R.L.,4661,"JUD. CARAŞ-SEVERIN, SAT PĂLTINIŞ COM. PĂLTINIŞ, PĂLTINIŞ, NR.204",0749146297,TRANSFER(SOSIRE) din data 23.08.2022
46250463,AVI NEGOI METHOD S.R.L.,4661,"JUD. DÂMBOVIŢA, MUN. TÂRGOVIŞTE, STR. AVRAM IANCU, NR.8, BL.35, AP.50",0739479102,INREGISTRAT din data 06.06.2022
5673962,AVI SUINTEH S.R.L.,4661,"JUD. SATU MARE, MUN. CAREI, STR. ŞOIMULUI, NR.1",0261861741,INREGISTRAT din data 05.05.1994
46022350,AXO DINAMIC S.R.L.,4661,"JUD. IAŞI, SAT VALEA ADÂNCĂ COM. MIROSLAVA, STR. PEPINIERII, NR.5A, BL.C1, ET.2, AP.18",0037369114383,INREGISTRAT din data 28.04.2022
14668272,B&B INTERNATIONAL SRL,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 4, SOS. OLTENITEI, NR.248, BL.123, SC.1, ET.1, AP.9",,TRANSFER(SOSIRE) din data 15.03.2004
20568340,B.T.A. IMPEX S.R.L.,4661,"JUD. SATU MARE, MUN. SATU MARE, BLD. VASILE LUCACIU, NR.17",0237210348,TRANSFER(SOSIRE) din data 19.09.2019
37243432,BACIU NORBERT PERSOANĂ FIZICĂ AUTORIZATĂ,4661,"JUD. BIHOR, MUN. ORADEA, STR. RENAŞTERII, NR.1D",0741464533,INREGISTRAT din data 21.03.2017
42548018,BACU BOBO S.R.L.,4661,"JUD. ARGEŞ, ORŞ. COSTEŞTI, STR. PROGRESULUI, NR.47, CAMERA NR.2, ET.1",,INREGISTRAT din data 27.05.2020
36197222,BAF LANDMACHINEN SRL,4661,"JUD. TIMIŞ, SAT PARŢA COM. PARŢA, NR.706A, BIROUL NR. 6",0741927562,INREGISTRAT din data 13.06.2016
18277099,BALLA-SOL SRL,4661,"JUD. SĂLAJ, SAT CRASNA COM. CRASNA, CRASNA, NR.580",0745193689,INREGISTRAT din data 12.01.2006
30681605,BANAT DAIRY EQUIPMENT SRL,2830,"JUD. TIMIŞ, SAT SĂCĂLAZ COM. SĂCĂLAZ, STR. COMPLEXULUI, NR.4",0733958705,INREGISTRAT din data 19.09.2012
1816792,BANAT TRACTOR SERVICE SRL,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, P-TA. VASILE ADAMACHI, NR.6, AP.1",0256293424,INREGISTRAT din data 30.11.1992
10276519,BARBONE COMPROD S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 1, B-DUL ION MIHALACHE, NR.166, BL.2, SC.B, ET.3, AP.45",0723196389,INREGISTRAT din data 24.02.1998
45861477,BASADORO AGROTEH S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR. JUDEŢULUI, NR.1, LOTUL NR. 31, ET.5, AP.504",,INREGISTRAT din data 25.03.2022
6667950,BAZA 26 S.A.,4661,"JUD. MUREŞ, MUN. TÂRGU MUREŞ, STR. DEPOZITELOR, NR.27-29",0265164798,INREGISTRAT din data 29.12.1994
11858884,BB GLOBAL NORD VEST SRL,4661,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. 22 DECEMBRIE, NR.28, BIROU 1",,RELUARE ACTIVITATE din data 01.01.2001
31877473,BEANTO PRODUCTION SRL,4661,"JUD. BACĂU, ORŞ. TÂRGU OCNA, STR. COSTACHE NEGRI, BL.G7, SC.B, AP.3",,INREGISTRAT din data 19.06.2013
40800720,BEE PRY S.R.L.,4661,"JUD. ALBA, MUN. ALBA IULIA, STR. VIILOR, NR.25",,INREGISTRAT din data 18.03.2019
14650593,BEEXPERT FEED S.R.L.,4661,"JUD. CLUJ, SAT LUNA DE SUS COM. FLOREŞTI, LUNA DE SUS, NR.439",741181395,RELUARE ACTIVITATE din data 25.02.2016
36662475,BEKAEXPRESS TRANSPORT SRL,4661,"JUD. MARAMUREŞ, SAT RĂZOARE ORŞ. TÂRGU LĂPUŞ, RĂZOARE, NR.169",0742860837,INREGISTRAT din data 21.10.2016
32097000,BEL FLECH SRL,4661,"JUD. TULCEA, MUN. TULCEA, ALEEA MERIŞOR, NR.4, CAMERA 8, BL.A3, SC.C, ET.1, AP.8",,INREGISTRAT din data 02.08.2013
18831207,BENJORA S.R.L.,4661,"JUD. GALAŢI, MUN. GALAŢI, STR. DR. NICOLAE ALEXANDRESCU, NR.2, BL.B4, SC.3, AP.55",0742064635,SUSPENDARE ACTIVITATE din data 22.07.2010
9604680,BEST MARINE S.R.L.,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. PESCARILOR, NR.26, BL.MZ11, SC.A, ET.5, AP.22",0241613808,INREGISTRAT din data 10.07.1997
43552300,BEST TRAKTORS S.R.L.,4661,"JUD. VÂLCEA, SAT STREMINOASA COM. CREŢENI, STR. PRINCIPALĂ, NR.112",,INREGISTRAT din data 13.01.2021
7095679,BEYNE AGROROM SRL,4661,"JUD. ARAD, MUN. ARAD, STR. AGRONOMULUI, NR.2",0257276879,INREGISTRAT din data 20.03.1995
45041604,BI-AGRO TOP FARM S.R.L.,4661,"JUD. OLT, MUN. SLATINA, STR. ECATERINA TEODOROIU, NR.30, BL.30, SC.A, ET.1, AP.4",,INREGISTRAT din data 12.10.2021
14422030,BIG CONSULTING SRL,4661,"JUD. SIBIU, MUN. SIBIU, STR. CĂLŢUN, NR.19",0269212324,INREGISTRAT din data 01.02.2002
37720280,BIGBOG SRL,4661,"JUD. BRAŞOV, MUN. BRAŞOV, STR. COŞTILA, NR.12, CAMERA 1",0740951435,INREGISTRAT din data 08.06.2017
39072797,BIO SELECTOR TECHNOLOGY S.R.L.,4661,"JUD. ARAD, MUN. ARAD, STR. AUREL CRIŞAN, NR.7A, CENTRUL DE AFACERI MARIŞ",,INREGISTRAT din data 22.03.2018
50491508,BIOLAND PUI S.R.L.,4661,"JUD. IALOMIŢA, SAT MOVILIŢA COM. MOVILIŢA, STR. CALEA BUCURESTI, NR.100, SUPRAFAȚĂ 140 MP ȘI TERASĂ 100 MP",0769688802,INREGISTRAT din data 30.08.2024
48911596,BIOTECH AVENUE ROMANIA S.R.L.,2830,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. DOROBANŢILOR, NR.22",0721925152,TRANSFER(SOSIRE) din data 21.08.2025
35123499,BKL AGRO PROFESIONAL SRL,4661,"JUD. BUZĂU, SAT MĂGURA COM. MĂGURA, STR. CÂNEPIŞTE, NR.27",,INREGISTRAT din data 14.10.2015
13698895,BODTRANS SRL,4661,"JUD. SUCEAVA, SAT DĂRMĂNEŞTI COM. DĂRMĂNEŞTI,  , NR.605",0745660888,INREGISTRAT din data 13.02.2001
47775224,BOGDANGELO S.R.L.,4661,"JUD. GALAŢI, SAT MALU ALB COM. DRĂGĂNEŞTI, STR. REGINA MARIA, NR.62",0742638625,INREGISTRAT din data 08.03.2023
46353515,BOGYOR C. ATTILA PERSOANĂ FIZICĂ AUTORIZATĂ,4661,"JUD. COVASNA, MUN. SFÂNTU GHEORGHE, STR. NUFERILOR, NR.2, BL.11, SC.D, ET.3, AP.8",0748503011,INREGISTRAT din data 23.06.2022
30780889,BOPOHEAT SRL,2830,"JUD. ARAD, SAT SÂNLEANI COM. LIVADA, SÎNLEANI, NR.363",,INREGISTRAT din data 12.10.2012
41519880,BORONA AGRO MACHINE S.R.L.,4661,"JUD. MUREŞ, SAT SÂNTANA DE MUREŞ COM. SÂNTANA DE MUREŞ, STR. VIILOR, NR.458",0748958996,INREGISTRAT din data 13.08.2019
42710313,BPVIND S.R.L.,2830,"JUD. COVASNA, SAT SÂNZIENI COM. SÂNZIENI, G SÂNZIENI, NR.2, STR. DRUMARILOR",0728034718,INREGISTRAT din data 01.07.2020
6541943,BRONTO COMPROD SRL,4661,"JUD. CLUJ, MUN. CLUJ-NAPOCA, STR. CORNELIU COPOSU, NR.35-37",0264406790,INREGISTRAT din data 15.12.1994
17332411,BUMARJAN COMEXIM S.R.L.,4661,"JUD. DOLJ, MUN. CRAIOVA, STR. DR. VICTOR GOMOIU, NR.12A, BL.I18, SC.2, AP.16",0745367640,INREGISTRAT din data 09.03.2005
26500735,BURCIU CORNELIU - PERSOANĂ FIZICĂ AUTORIZATĂ,4661,"JUD. SUCEAVA, MUN. RĂDĂUŢI, STR. GEORGE ENESCU, NR.1 A",0230564649,INREGISTRAT din data 09.02.2010
31366304,BUT AGROSERVICELAND S.R.L.,4661,"JUD. SĂLAJ, SAT PECEIU COM. BĂNIŞOR, PECEIU, NR.192",0740798804,RELUARE ACTIVITATE din data 13.10.2017
25369748,BUTTNER AGRAR SRL,4661,"JUD. SIBIU, COM. CÂRŢA, CÎRŢA, NR.209",0740059896,INREGISTRAT din data 27.03.2009
40246048,BUY BACK S.R.L.,4661,"JUD. DÂMBOVIŢA, SAT MOVILA COM. NICULEŞTI,  , TARLA 17 PARCELELE 9. 10. 11 ȘI TARLA 19 PARCELA 92/2/3 (NR. CADASTRAL 77493). CONSTRUCȚIE C1 - ANEXĂ GO",,SUSPENDARE ACTIVITATE din data 08.01.2026
27100192,C.C.C. IDEAL DINAMIC S.R.L.,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, BLD. TOMIS, NR.217, CAMERA NR.1, BL.TS10, AP.27",0726573100,INREGISTRAT din data 23.06.2010
49341566,CAGLAR PROD IMPORT-EXPORT S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR POIANA CU ALUNI, NR.6, CAMERA NR.1, BL.17, SC.3, ET.4, AP.89",0799066664,TRANSFER(SOSIRE) din data 27.09.2025
5284728,CALLY B.D. S.R.L.,4661,"JUD. VÂLCEA, MUN. RÂMNICU VÂLCEA, STR. MATACHE TEMELIE, NR.1, BL.74, SC.A, ET.P, AP.1",0748036730,INREGISTRAT din data 03.03.1994
2242310,CAMARO CROP SRL,4661,"JUD. BRĂILA, SAT CAZASU COM. CAZASU, STR. AFINULUI, NR.15",0239615804,RELUARE ACTIVITATE din data 01.12.2011
32186239,CAMY FRANCE SRL,4661,"JUD. CLUJ, MUN. CLUJ-NAPOCA, STR. LUNCII, NR.50",,SUSPENDARE ACTIVITATE din data 04.09.2025
18611864,CARADA CONSTRUCT LOGISTIC SRL,4661,"JUD. BRAŞOV, SAT UCEA DE JOS COM. UCEA, UCEA DE JOS, NR.1A, BL.CORP D, AP.1",,TRANSFER(SOSIRE) din data 20.08.2012
32627637,CARLOS TRACTORS SRL,4661,"JUD. BRAŞOV, SAT SATU NOU COM. HĂLCHIU, SATU NOU, NR.14, CAM.3",0744591345,INREGISTRAT din data 07.01.2014
7967379,CARPATI PROD S.R.L.,4661,"JUD. ALBA, MUN. SEBEŞ, STR.  ALUNULUI, NR.3",025873164,INREGISTRAT din data 19.12.1995
26473274,CARTUR AGRO CODLEA SRL,4661,"JUD. BRAŞOV, MUN. CODLEA, STR. FLORILOR, NR.24",0268250272,INREGISTRAT din data 02.02.2010
44226167,CASA BOLCHIŞ-PINTE S.R.L.,4661,"JUD. MARAMUREŞ, SAT ASUAJU DE JOS COM. ASUAJU DE SUS, ASUAJU DE JOS, NR.191",,INREGISTRAT din data 05.05.2021
28992944,CASA COMERCIALĂ BELARUS SRL,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 1, CALEA GRIVIŢEI, NR.212, BL.J, SC.H, ET.2, AP.9",0755106843,TRANSFER(SOSIRE) din data 13.08.2018
37769888,CAVALERIA TRADE SRL,4661,"JUD. ARGEŞ, SAT VLĂDUŢA COM. BUZOEŞTI, NR.24, CAMERA 1",,INREGISTRAT din data 15.06.2017
41001445,CESIVO AGRICULTURA S.R.L.,4661,"JUD. DOLJ, SAT COŞOVENI COM. COŞOVENI, STR. PRINCIPALĂ, NR.45",756015022,INREGISTRAT din data 17.04.2019
29183640,CEZAR CHALLENGE AGRO SERVICE SRL,4661,"JUD. TIMIŞ, SAT CARANI COM. SÂNANDREI, STR. TINERETULUI, NR.64",0723602533,INREGISTRAT din data 04.10.2011
16459680,CHIR-MAN-DI SRL,4661,"JUD. SIBIU, SAT CHIRPĂR COM. CHIRPĂR, CHIRPĂR, NR.445",,INREGISTRAT din data 25.05.2004
37702780,CIA TRAC SRL,4661,"JUD. NEAMŢ, SAT REDIU COM. BÂRA, STR. IMAŞULUI, NR.6",0761082763,INREGISTRAT din data 06.06.2017
39215528,CINCANA ANG S.R.L.,4661,"JUD. BRAŞOV, SAT CINCU COM. CINCU, CINCU, NR.ADM. 559",,INREGISTRAT din data 19.04.2018
30247372,CLAAS REGIONAL CENTER SOUTH EAST EUROPE SRL,4661,"JUD. ILFOV, COM. AFUMAŢI, ŞOS BUCUREȘTI URZICENI, NR.68C",,INREGISTRAT din data 28.05.2012
41900140,CLASS NICO REAL S.R.L.,4661,"JUD. BUZĂU, SAT POŞTA CÂLNĂU COM. POŞTA CÂLNĂU, POŞTA CÎLNĂU, NR.690",,SUSPENDARE ACTIVITATE din data 08.03.2023
38061331,CLOCITOAREA IDEALĂ S.R.L.,2830,"JUD. DÂMBOVIŢA, SAT GHIRDOVENI COM. I. L. CARAGIALE, STR. PRINCIPALĂ, NR.1090",0749167482,INREGISTRAT din data 03.08.2017
18321720,CO-RENTAL S.R.L.,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. LUMINIŢA BOTOC, BL.A21, SC.B, ET.1, AP.3, CAM.B",0724083127,RELUARE ACTIVITATE din data 01.10.2009
12256240,COM NICO MOTORS SRL,4661,"JUD. ARAD, MUN. ARAD, STR. POETULUI, NR.101/A",,INREGISTRAT din data 14.10.1999
42623918,COMPLET POWER ACTIV S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR. GRIGORE IONESCU, NR.63, CAMERA 1, BL.T73, SC.2, ET.4, AP.42",,INREGISTRAT din data 15.06.2020
51933438,COMPLETE AGRI S.R.L.,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. GENEVA, NR.35",0737014158,INREGISTRAT din data 10.06.2025
6936820,COMPLEX SOMI PREST SRL,4661,"JUD. IAŞI, SAT BOHOTIN COM. RĂDUCĂNENI, NR.-",0232292559,INREGISTRAT din data 31.01.1995
38179583,COMPONENTE AGRICOLE INDUSTRIALE SRL,4661,"JUD. ILFOV, SAT PASĂREA COM. BRĂNEŞTI, STR. NICOLAE BĂLCESCU, NR.78B, PARTER",,INREGISTRAT din data 05.09.2017
31524315,COMPONENTE MAŞINI AGRICOLE SRL,4661,"JUD. ARGEŞ, MUN. CURTEA DE ARGEŞ, STR. 1 MAI, NR.7, CAMERA 7",0733354780,INREGISTRAT din data 17.04.2013
21236153,COMSTORE SRL,4661,"JUD. ILFOV, COM. 1 DECEMBRIE, STR. ARTIŞTILOR, NR.72",0213691042,SUSPENDARE ACTIVITATE din data 29.01.2024
25376230,CONDOR BUSINESS COMPANY S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 3, STR. LT. NICOLAE PASCU, NR.10, BL.5, SC.1, ET.1, AP.6",,INREGISTRAT din data 31.03.2009
44899430,CONSORZIO ALFAPRIM S.R.L.,4661,"JUD. GALAŢI, MUN. TECUCI, FDT. MIHAIL KOGĂLNICEANU, NR.2",,INREGISTRAT din data 14.09.2021
32696220,CONSTRU HEVELI SRL,4661,"JUD. SATU MARE, MUN. CAREI, STR. CĂPLENILOR, NR.19, AP.2",,INREGISTRAT din data 23.01.2014
3966117,CONVEX SRL,4661,"JUD. CĂLĂRAŞI, MUN. CĂLĂRAŞI, STR. CORNIŞEI, BL.P6, AP.5",0242331809,INREGISTRAT din data 22.11.1993
45402857,CORMANA MACHINERY S.R.L.,4661,"JUD. BRAŞOV, MUN. FĂGĂRAŞ, ŞOS. COMBINATULUI, NR.2, BIROU 5",0031621808318,INREGISTRAT din data 24.12.2021
16979798,COS MARI-DAN SRL,4661,"JUD. SĂLAJ, SAT MAL COM. SÂG, COM. SAG, NR.215",,INREGISTRAT din data 25.11.2004
47395306,COSMA AGRO TRAC S.R.L.,4661,"JUD. ARGEŞ, SAT ARGEŞELU COM. MĂRĂCINENI, STR. ARGEŞELU, NR.180",0740907585,INREGISTRAT din data 03.01.2023
34072770,COSTAGROTEH SRL,4661,"JUD. NEAMŢ, MUN. ROMAN, STR. DOBROGEANU GHEREA, BL.5, SC.A, ET.3, AP.11",,INREGISTRAT din data 06.02.2015
45988200,COSTIN MARCEL-VASILE ÎNTREPRINDERE INDIVIDUALĂ,4661,"JUD. MARAMUREŞ, ORŞ. ULMENI, STR. CÂMPULUI, NR.9",,INREGISTRAT din data 19.04.2022
42994266,COZIA TRUCKS S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 5, STR. SERGENT DELIU CONSTANTIN, NR.11, BIROUL NR. 2, ET.2, AP.11",,SUSPENDARE ACTIVITATE din data 26.05.2021
47012508,CRAMAVOL S.R.L.,4661,"JUD. ILFOV, ORŞ. VOLUNTARI, ŞOS. AFUMATI, NR.93-95, IMOBIL CU NR. CADASTRAL 979/2 C1-U30, CAMERA 1, SC.2, ET.3, AP.27",,INREGISTRAT din data 13.10.2022
8398905,CRISMONI GENERAL COM SRL,4661,"JUD. ILFOV, SAT ŞTEFĂNEŞTII DE JOS COM. ŞTEFĂNEŞTII DE JOS, ŞOS. ŞTEFĂNEŞTI, NR.11",3501427,INREGISTRAT din data 21.01.2005
27113729,CRISONIX SRL,4661,"JUD. TELEORMAN, SAT SILIŞTEA COM. VITĂNEŞTI, VITĂNEŞTI, NR. CADAS. 20142",,INREGISTRAT din data 28.06.2010
15177222,CRISTIN TRANS SRL,4661,"JUD. GIURGIU, SAT DOBRENI COM. VĂRĂŞTI, ŞOS. VASILE MILITARU, NR.9, CAMERA 1",0246242179,INREGISTRAT din data 03.02.2003
28290273,CRISUTIL PROINTERNAŢIONAL SRL,4661,"JUD. BUZĂU, MUN. RÂMNICU SĂRAT, STR. FOCŞANI, NR.25",0747134159,INREGISTRAT din data 01.04.2011
39411842,CRIŞAN IONEL-VASILE ÎNTREPRINDERE INDIVIDUALĂ,4661,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. VICTORIEI, NR.153",,INREGISTRAT din data 25.05.2018
49466322,CRYSREM S.R.L.,4661,"JUD. OLT, SAT OBOGA COM. OBOGA, STR. PARCULUI, NR.37",0784502753,INREGISTRAT din data 25.01.2024
44686785,CSD AGRI SIB S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 6, STR FABRICII, NR.26B, COMPLEX REZIDENTIAL QUADRA 2. TRONSONUL N, ET.7, AP.73",,TRANSFER(SOSIRE) din data 14.07.2025
48535033,CSNTRADE S.R.L.,4661,"JUD. IAŞI, MUN. IAŞI, STR. GAVRIL MUSICESCU, NR.5, MEZANIN, CAMERA 2, BL.7A",0232227777,INREGISTRAT din data 25.07.2023
48959993,CTV APC S.R.L.,4661,"JUD. MEHEDINŢI, SAT CRĂGUEŞTI COM. ŞIŞEŞTI, STR. COCOROVEI, NR.22",0753523002,INREGISTRAT din data 17.10.2023
36500872,CUMANI AGROSERV SRL,4661,"JUD. TELEORMAN, SAT VĂCENI COM. DRĂGĂNEŞTI-VLAŞCA, ŞOS ALEXANDRIEI, NR.12",,INREGISTRAT din data 07.09.2016
20137879,CYBER TRADE SRL,4661,"JUD. BRAŞOV, MUN. BRAŞOV, STR. 13 DECEMBRIE, NR.94, AP.PARTER",0368449049,INREGISTRAT din data 20.12.2006
42140379,CYPCA BEOAGRO S.R.L.,4661,"JUD. ALBA, SAT VINŢU DE JOS COM. VINŢU DE JOS, STR. ŞTEFAN CEL MARE, NR.14",,INREGISTRAT din data 22.01.2020
34262235,CĂTĂ GAD SRL,4661,"JUD. TIMIŞ, SAT GAD COM. GHILAD, NR.159, CAMERA 1",0742122895,RELUARE ACTIVITATE din data 07.06.2019
44200094,DA YE COMERCIAL S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR LIREI, NR.2, ET.2, AP.7",,INREGISTRAT din data 28.04.2021
13779434,DA YIE IMPEX SRL,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, ŞOS. MIHAI BRAVU, NR.64-88, BL.P7, SC.4, ET.2, AP.143",0732429532,INREGISTRAT din data 11.03.2011
29549385,DAIRY FARM TECHNOLOGIES S.R.L. - D.,4661,"JUD. MUREŞ, ORŞ. SOVATA, CAR. PETŐFI SÁNDOR, BL.H, SC.1, ET.1, AP.1",,INREGISTRAT din data 17.01.2012
31145354,DAIRY MAX INTERNATIONAL SRL,4661,"JUD. MARAMUREŞ, SAT SĂSAR COM. RECEA, STR. EROILOR, NR.17",,INREGISTRAT din data 28.01.2013
30394128,DAIRY MAX ROBOTICS S.R.L.,4661,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. PRIVIGHETORII, NR.27, AP.1",0745223601,TRANSFER(SOSIRE) din data 31.01.2018
28382598,DAKARD POWER SRL,4661,"JUD. ILFOV, SAT AFUMAŢI COM. AFUMAŢI, ŞOS. BUCUREŞTI-URZICENI, NR.63 H",,TRANSFER(SOSIRE) din data 15.04.2013
37849138,DAMEVE AGROMACHINERY SRL,4661,"JUD. CONSTANŢA, SAT VALU LUI TRAIAN COM. VALU LUI TRAIAN, STR. HASANCEA, NR.1A, CAM.1",0729489357,INREGISTRAT din data 27.06.2017
21074043,DANCORA CONSTRUCT SRL,4661,"JUD. IALOMIŢA, SAT BUCU COM. BUCU",0724665678,INREGISTRAT din data 13.02.2007
43791790,DANI TECNOAGRO S.R.L.,4661,"JUD. ARAD, SAT ŞIMAND COM. ŞIMAND, ŞIMAND, NR.292",0745325737,INREGISTRAT din data 23.02.2021
48989323,DANICOR TRADE S.R.L.,4661,"JUD. SIBIU, SAT PRESACA COM. PĂUCA, NR.114",,INREGISTRAT din data 23.10.2023
35428868,DANIEL TANK SRL,4661,"JUD. CLUJ, MUN. CLUJ-NAPOCA, STR. BUJORULUI, NR.16, AP.2",,INREGISTRAT din data 18.01.2016
36023196,DANMIR POL S.R.L.,4661,"JUD. SUCEAVA, SAT GEMENEA COM. STULPICANI,  , NR.59A, PARTER, CAMERA 10",0748950046,INREGISTRAT din data 28.04.2016
9931495,DARA  IRRIGATION S.A.,4661,"JUD. BUZĂU, MUN. BUZĂU, STR. DOROBANŢI, NR.262, ET.P,C1,C2",0731200106,INREGISTRAT din data 13.11.1997
48693912,DARIUS AUTO UTILAJE S.R.L.,4661,"JUD. VÂLCEA, SAT CIOCĂNARI COM. MĂCIUCA, CIOCĂNARI, NR.36",0733842251,INREGISTRAT din data 28.08.2023
20064467,DAV-LOR S.R.L.,4661,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. BOGDAN VODĂ, NR.9, AP.13",0741551776,SUSPENDARE ACTIVITATE din data 01.05.2009
24233976,DEALER ITALIA SRL,4661,"JUD. MUREŞ, SAT VÂNĂTORI COM. VÂNĂTORI, VÎNĂTORI, NR.121/B, DN 13, KM 102+400",0266242621,INREGISTRAT din data 21.08.2013
27396200,DEDEXANA TRANS SRL,4661,"JUD. SĂLAJ, SAT CRIŞTELEC COM. MĂERIŞTE,  , NR.1/A",0746256832,INREGISTRAT din data 17.09.2010
25597487,DEERPOWER S.R.L.,4661,"JUD. BRAŞOV, MUN. FĂGĂRAŞ, ŞOS. COMBINATULUI, NR.2, BIROU 5",,TRANSFER(SOSIRE) din data 15.12.2021
14667013,DEFEND AGROSERVICE SRL,4661,"JUD. BIHOR, SAT BIHARIA COM. BIHARIA, STR. TRANDAFIRILOR, NR.1/U",0722634555,INREGISTRAT din data 30.05.2002
23649776,DELROM COM SERV SRL,4661,"JUD. OLT, ORŞ. BALŞ, STR. NICOLAE BĂLCESCU, NR.211",0249453026,RELUARE ACTIVITATE din data 19.01.2011
4466411,DEM COMPLEX S.R.L.,4661,"JUD. HARGHITA, MUN. ODORHEIU SECUIESC, STR. ROZEI, NR.2",0744139358,INREGISTRAT din data 10.08.1993
39246257,DENART BLASTING S.R.L.,4661,"JUD. CLUJ, SAT VIIŞOARA COM. VIIŞOARA, VIIŞOARA, NR.462",,INREGISTRAT din data 25.04.2018
47075930,DERISZOF S.R.L.,4661,"JUD. BIHOR, MUN. SALONTA, STR. ARADULUI, NR.43",0749298380,INREGISTRAT din data 26.10.2022
34548335,DEVAX MOTORS SRL,4661,"JUD. ILFOV, SAT CORNETU COM. CORNETU, ŞOS. ALEXANDRIEI, NR.262",,INREGISTRAT din data 22.05.2015
