cui,denumire,caen,nr_reg_com,forma_juridica,sediu_judet,sediu_localitate,sediu_strada,sediu_nr,sediu_cod_postal,adresa,telefon_anaf,fax,cod_postal,data_inregistrare,stare,status_tva,email,email2,website,cifra_afaceri_ron,cifra_afaceri_eur,angajati,an_infiintare
32696220,CONSTRU HEVELI SRL,4661,J30/63/2014,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SATU MARE,Mun. Carei,Str. Căplenilor,19,445100,"JUD. SATU MARE, MUN. CAREI, STR. CĂPLENILOR, NR.19, AP.2",,,445100,2014-01-23,INREGISTRAT din data 23.01.2014,False,,,,,,,
3966117,CONVEX SRL,4661,J51/345/1993,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CĂLĂRAŞI,Mun. Călăraşi,Str. Cornişei,,,"JUD. CĂLĂRAŞI, MUN. CĂLĂRAŞI, STR. CORNIŞEI, BL.P6, AP.5",0242331809,0242331809,910137,1993-05-20,INREGISTRAT din data 22.11.1993,True,,,https://convex.ro,,,,
45402857,CORMANA MACHINERY S.R.L.,4661,J08/3670/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Mun. Făgăraş,Şos. Combinatului,2,505200,"JUD. BRAŞOV, MUN. FĂGĂRAŞ, ŞOS. COMBINATULUI, NR.2, BIROU 5",0031621808318,,505200,2021-12-24,INREGISTRAT din data 24.12.2021,True,,,,,,,
16979798,COS MARI-DAN SRL,4661,J2004000794314,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SĂLAJ,Sat Mal Com. Sâg,Com. SAG,215,457302,"JUD. SĂLAJ, SAT MAL COM. SÂG, COM. SAG, NR.215",,,457302,2004-11-25,INREGISTRAT din data 25.11.2004,True,,,,,,,
47395306,COSMA AGRO TRAC S.R.L.,4661,J03/3/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ARGEŞ,Sat Argeşelu Com. Mărăcineni,Str. ARGEŞELU,180,,"JUD. ARGEŞ, SAT ARGEŞELU COM. MĂRĂCINENI, STR. ARGEŞELU, NR.180",0740907585,,,2023-01-03,INREGISTRAT din data 03.01.2023,True,,,,,,,
34072770,COSTAGROTEH SRL,4661,J27/80/2015,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,NEAMŢ,Mun. Roman,Str. Dobrogeanu Gherea,,,"JUD. NEAMŢ, MUN. ROMAN, STR. DOBROGEANU GHEREA, BL.5, SC.A, ET.3, AP.11",,,,2015-02-06,INREGISTRAT din data 06.02.2015,True,,,,,,,
45988200,COSTIN MARCEL-VASILE ÎNTREPRINDERE INDIVIDUALĂ,4661,F24/247/2022,,MARAMUREŞ,Orş. Ulmeni,Str. Câmpului,9,437355,"JUD. MARAMUREŞ, ORŞ. ULMENI, STR. CÂMPULUI, NR.9",,,437355,2022-04-19,INREGISTRAT din data 19.04.2022,True,,,,,,,
42994266,COZIA TRUCKS S.R.L.,4661,J40/10892/2020,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 5 Mun. Bucureşti,Str. SERGENT DELIU CONSTANTIN,11,,"MUNICIPIUL BUCUREŞTI, SECTOR 5, STR. SERGENT DELIU CONSTANTIN, NR.11, BIROUL NR. 2, ET.2, AP.11",,,,2020-09-02,SUSPENDARE ACTIVITATE din data 26.05.2021,False,,,,,,,
47012508,CRAMAVOL S.R.L.,4661,J23/7106/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Orş. Voluntari,Şos. Afumati,93-95,77190,"JUD. ILFOV, ORŞ. VOLUNTARI, ŞOS. AFUMATI, NR.93-95, IMOBIL CU NR. CADASTRAL 979/2 C1-U30, CAMERA 1, SC.2, ET.3, AP.27",,,77190,2022-10-13,INREGISTRAT din data 13.10.2022,True,,,,,,,
8398905,CRISMONI GENERAL COM SRL,4661,J23/147/2005,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Sat Ştefăneştii de Jos Com. Ştefăneştii de Jos,Şos. Ştefăneşti,11,77175,"JUD. ILFOV, SAT ŞTEFĂNEŞTII DE JOS COM. ŞTEFĂNEŞTII DE JOS, ŞOS. ŞTEFĂNEŞTI, NR.11",3501427,3501428,77175,1996-05-07,INREGISTRAT din data 21.01.2005,True,,,,,,,
27113729,CRISONIX SRL,4661,J34/304/2010,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TELEORMAN,Sat Siliştea Com. Vităneşti,SILIŞTEA,,147443,"JUD. TELEORMAN, SAT SILIŞTEA COM. VITĂNEŞTI, VITĂNEŞTI, NR. CADAS. 20142",,,,2010-06-28,INREGISTRAT din data 28.06.2010,True,,,,,,,
15177222,CRISTIN TRANS SRL,4661,J2003000029527,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,GIURGIU,Sat Dobreni Com. Vărăşti,Şos. Vasile Militaru,9,,"JUD. GIURGIU, SAT DOBRENI COM. VĂRĂŞTI, ŞOS. VASILE MILITARU, NR.9, CAMERA 1",0246242179,,,2003-02-04,INREGISTRAT din data 03.02.2003,True,,,,,,,
28290273,CRISUTIL PROINTERNAŢIONAL SRL,4661,J10/322/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BUZĂU,Mun. Râmnicu Sărat,Str. Focşani,25,125300,"JUD. BUZĂU, MUN. RÂMNICU SĂRAT, STR. FOCŞANI, NR.25",0747134159,,125300,2011-04-04,INREGISTRAT din data 01.04.2011,True,,,,,,,
39411842,CRIŞAN IONEL-VASILE ÎNTREPRINDERE INDIVIDUALĂ,4661,F24/642/2018,,MARAMUREŞ,Mun. Baia Mare,Str. Victoriei,153,430062,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. VICTORIEI, NR.153",,,430062,2018-05-29,INREGISTRAT din data 25.05.2018,True,,,,,,,
49466322,CRYSREM S.R.L.,4661,J28/72/2024,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,OLT,Sat Oboga Com. Oboga,Str. Parcului,37,237290,"JUD. OLT, SAT OBOGA COM. OBOGA, STR. PARCULUI, NR.37",0784502753,,237290,2024-01-25,INREGISTRAT din data 25.01.2024,False,,,,,,,
44686785,CSD AGRI SIB S.R.L.,4661,J2021001514325,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 6 Mun. Bucureşti,Str. Fabricii,26B,,"MUNICIPIUL BUCUREŞTI, SECTOR 6, STR FABRICII, NR.26B, COMPLEX REZIDENTIAL QUADRA 2. TRONSONUL N, ET.7, AP.73",,,,2021-08-04,TRANSFER(SOSIRE) din data 14.07.2025,True,,,,,,,
48535033,CSNTRADE S.R.L.,4661,J22/2314/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IAŞI,Mun. Iaşi,Str. Gavril Musicescu,5,700127,"JUD. IAŞI, MUN. IAŞI, STR. GAVRIL MUSICESCU, NR.5, MEZANIN, CAMERA 2, BL.7A",0232227777,,700127,2023-07-25,INREGISTRAT din data 25.07.2023,True,,,,,,,
48959993,CTV APC S.R.L.,4661,J25/512/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MEHEDINŢI,Sat Crăgueşti Com. Şişeşti,Str. COCOROVEI,22,227459,"JUD. MEHEDINŢI, SAT CRĂGUEŞTI COM. ŞIŞEŞTI, STR. COCOROVEI, NR.22",0753523002,,227459,2023-10-17,INREGISTRAT din data 17.10.2023,True,,,,,,,
36500872,CUMANI AGROSERV SRL,4661,J2016000436343,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TELEORMAN,Sat Văceni Com. Drăgăneşti-Vlaşca,Şos ALEXANDRIEI,12,147137,"JUD. TELEORMAN, SAT VĂCENI COM. DRĂGĂNEŞTI-VLAŞCA, ŞOS ALEXANDRIEI, NR.12",,,147137,2016-09-07,INREGISTRAT din data 07.09.2016,True,,,,,,,
20137879,CYBER TRADE SRL,4661,J2006003107081,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Mun. Braşov,Str. 13 Decembrie,94,500164,"JUD. BRAŞOV, MUN. BRAŞOV, STR. 13 DECEMBRIE, NR.94, AP.PARTER",0368449049,0368449049,500164,2006-12-21,INREGISTRAT din data 20.12.2006,True,,,,,,,
42140379,CYPCA BEOAGRO S.R.L.,4661,J2020000066011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ALBA,Sat Vinţu de Jos Com. Vinţu de Jos,Str. Ştefan cel Mare,14,517875,"JUD. ALBA, SAT VINŢU DE JOS COM. VINŢU DE JOS, STR. ŞTEFAN CEL MARE, NR.14",,,517875,2020-01-22,INREGISTRAT din data 22.01.2020,True,,,,,,,
34262235,CĂTĂ GAD SRL,4661,J35/667/2015,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Sat Gad Com. Ghilad,,159,307112,"JUD. TIMIŞ, SAT GAD COM. GHILAD, NR.159, CAMERA 1",0742122895,,307112,2015-03-20,RELUARE ACTIVITATE din data 07.06.2019,True,,,,,,,
44200094,DA YE COMERCIAL S.R.L.,4661,J2021007770404,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 2 Mun. Bucureşti,Str. Lirei,2,21422,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR LIREI, NR.2, ET.2, AP.7",,,21422,2021-04-28,INREGISTRAT din data 28.04.2021,True,,,,,,,
13779434,DA YIE IMPEX SRL,4661,J40/2965/2001,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 2 Mun. Bucureşti,Şos. Mihai Bravu,64-88,,"MUNICIPIUL BUCUREŞTI, SECTOR 2, ŞOS. MIHAI BRAVU, NR.64-88, BL.P7, SC.4, ET.2, AP.143",0732429532,,,2001-03-20,INREGISTRAT din data 11.03.2011,False,,,,,,,
29549385,DAIRY FARM TECHNOLOGIES S.R.L. - D.,4661,J26/39/2012,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUREŞ,Orş. Sovata,Car. Petőfi Sándor,,545500,"JUD. MUREŞ, ORŞ. SOVATA, CAR. PETŐFI SÁNDOR, BL.H, SC.1, ET.1, AP.1",,,545500,2012-01-17,INREGISTRAT din data 17.01.2012,False,,,,,,,
31145354,DAIRY MAX INTERNATIONAL SRL,4661,J2013000089243,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MARAMUREŞ,Sat Săsar Com. Recea,Str. Eroilor,17,437229,"JUD. MARAMUREŞ, SAT SĂSAR COM. RECEA, STR. EROILOR, NR.17",,,437229,2013-01-28,INREGISTRAT din data 28.01.2013,True,info@dairymax.ro,,https://dairymax.ro,,,,
30394128,DAIRY MAX ROBOTICS S.R.L.,4661,J24/141/2018,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MARAMUREŞ,Mun. Baia Mare,Str. Privighetorii,27,430324,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. PRIVIGHETORII, NR.27, AP.1",0745223601,,430324,2012-07-04,TRANSFER(SOSIRE) din data 31.01.2018,False,,,,,,,
28382598,DAKARD POWER SRL,4661,J23/1171/2013,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Sat Afumaţi Com. Afumaţi,Şos. Bucureşti-Urziceni,63 H,77010,"JUD. ILFOV, SAT AFUMAŢI COM. AFUMAŢI, ŞOS. BUCUREŞTI-URZICENI, NR.63 H",,,77010,2011-04-21,TRANSFER(SOSIRE) din data 15.04.2013,True,,,,,,,
37849138,DAMEVE AGROMACHINERY SRL,4661,J13/2228/2017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CONSTANŢA,Sat Valu lui Traian Com. Valu lui Traian,Str. Hasancea,1A,,"JUD. CONSTANŢA, SAT VALU LUI TRAIAN COM. VALU LUI TRAIAN, STR. HASANCEA, NR.1A, CAM.1",0729489357,,,2017-06-28,INREGISTRAT din data 27.06.2017,False,,,,,,,
21074043,DANCORA CONSTRUCT SRL,4661,J21/93/2007,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IALOMIŢA,Sat Bucu Com. Bucu,Aleea Gării,2,927060,"JUD. IALOMIŢA, SAT BUCU COM. BUCU",0724665678,,927060,2007-02-14,INREGISTRAT din data 13.02.2007,True,,,,,,,
43791790,DANI TECNOAGRO S.R.L.,4661,J02/374/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ARAD,Sat Şimand Com. Şimand,ŞIMAND,292,317335,"JUD. ARAD, SAT ŞIMAND COM. ŞIMAND, ŞIMAND, NR.292",0745325737,,317335,2021-02-23,INREGISTRAT din data 23.02.2021,True,,,,,,,
48989323,DANICOR TRADE S.R.L.,4661,J32/1973/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SIBIU,Sat Presaca Com. Păuca,,114,557178,"JUD. SIBIU, SAT PRESACA COM. PĂUCA, NR.114",,,557178,2023-10-23,INREGISTRAT din data 23.10.2023,True,,,,,,,
35428868,DANIEL TANK SRL,4661,J12/151/2016,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Mun. Cluj-Napoca,Str. Bujorului,16,400271,"JUD. CLUJ, MUN. CLUJ-NAPOCA, STR. BUJORULUI, NR.16, AP.2",,,400271,2016-01-18,INREGISTRAT din data 18.01.2016,True,,,,,,,
36023196,DANMIR POL S.R.L.,4661,J33/641/2016,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SUCEAVA,Sat Gemenea Com. Stulpicani,,59A,727506,"JUD. SUCEAVA, SAT GEMENEA COM. STULPICANI,  , NR.59A, PARTER, CAMERA 10",0748950046,,727506,2016-04-28,INREGISTRAT din data 28.04.2016,True,,,,,,,
9931495,DARA  IRRIGATION S.A.,4661,J1997000618106,SOCIETATE COMERCIALĂ PE ACŢIUNI,BUZĂU,Mun. Buzău,Str. Dorobanţi,262,,"JUD. BUZĂU, MUN. BUZĂU, STR. DOROBANŢI, NR.262, ET.P,C1,C2",0731200106,,,1997-11-13,INREGISTRAT din data 13.11.1997,True,,,https://darairrigation.ro,,,,
48693912,DARIUS AUTO UTILAJE S.R.L.,4661,J38/752/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,VÂLCEA,Sat Ciocănari Com. Măciuca,CIOCĂNARI,36,247348,"JUD. VÂLCEA, SAT CIOCĂNARI COM. MĂCIUCA, CIOCĂNARI, NR.36",0733842251,,247348,2023-08-28,INREGISTRAT din data 28.08.2023,True,,,,,,,
20064467,DAV-LOR S.R.L.,4661,J24/2036/2006,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MARAMUREŞ,Mun. Baia Mare,Str. Bogdan Vodă,9,430193,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. BOGDAN VODĂ, NR.9, AP.13",0741551776,,430193,2006-12-19,SUSPENDARE ACTIVITATE din data 01.05.2009,False,,,,,,,
24233976,DEALER ITALIA SRL,4661,J26/878/2013,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUREŞ,Sat Vânători Com. Vânători,VÎNĂTORI,121/B,547635,"JUD. MUREŞ, SAT VÂNĂTORI COM. VÂNĂTORI, VÎNĂTORI, NR.121/B, DN 13, KM 102+400",0266242621,,547635,2008-07-24,INREGISTRAT din data 21.08.2013,True,,,,,,,
27396200,DEDEXANA TRANS SRL,4661,J2010000299311,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SĂLAJ,Sat Criştelec Com. Măerişte,,1/A,,"JUD. SĂLAJ, SAT CRIŞTELEC COM. MĂERIŞTE,  , NR.1/A",0746256832,,,2010-09-17,INREGISTRAT din data 17.09.2010,True,,,,,,,
25597487,DEERPOWER S.R.L.,4661,J08/3607/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Mun. Făgăraş,Şos. Combinatului,2,505200,"JUD. BRAŞOV, MUN. FĂGĂRAŞ, ŞOS. COMBINATULUI, NR.2, BIROU 5",,,505200,2009-05-26,TRANSFER(SOSIRE) din data 15.12.2021,False,,,,,,,
14667013,DEFEND AGROSERVICE SRL,4661,J2002000536057,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Biharia Com. Biharia,Str. Trandafirilor,1/U,417050,"JUD. BIHOR, SAT BIHARIA COM. BIHARIA, STR. TRANDAFIRILOR, NR.1/U",0722634555,,417050,2002-05-31,INREGISTRAT din data 30.05.2002,True,,,,,,,
23649776,DELROM COM SERV SRL,4661,J28/398/2008,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,OLT,Orş. Balş,Str. Nicolae Bălcescu,211,235100,"JUD. OLT, ORŞ. BALŞ, STR. NICOLAE BĂLCESCU, NR.211",0249453026,,235100,2008-04-03,RELUARE ACTIVITATE din data 19.01.2011,True,,,,,,,
4466411,DEM COMPLEX S.R.L.,4661,J19/739/1993,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,HARGHITA,Mun. Odorheiu Secuiesc,Str. Rozei,2,535600,"JUD. HARGHITA, MUN. ODORHEIU SECUIESC, STR. ROZEI, NR.2",0744139358,,535600,1993-08-10,INREGISTRAT din data 10.08.1993,False,,,,,,,
39246257,DENART BLASTING S.R.L.,4661,J12/1620/2018,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Sat Viişoara Com. Viişoara,VIIŞOARA,462,407590,"JUD. CLUJ, SAT VIIŞOARA COM. VIIŞOARA, VIIŞOARA, NR.462",,,407590,2018-04-25,INREGISTRAT din data 25.04.2018,True,,,,,,,
47075930,DERISZOF S.R.L.,4661,J05/3262/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Salonta,Str. Aradului,43,415500,"JUD. BIHOR, MUN. SALONTA, STR. ARADULUI, NR.43",0749298380,,415500,2022-10-26,INREGISTRAT din data 26.10.2022,True,,,,,,,
34548335,DEVAX MOTORS SRL,4661,J2015001691234,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Sat Cornetu Com. Cornetu,Şos. Alexandriei,262,,"JUD. ILFOV, SAT CORNETU COM. CORNETU, ŞOS. ALEXANDRIEI, NR.262",,,,2015-05-22,INREGISTRAT din data 22.05.2015,True,,,,,,,
32179460,DIAGAR SRL,4661,J2013000548096,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRĂILA,Mun. Brăila,Şos DE CENTURA,4,,"JUD. BRĂILA, MUN. BRĂILA, ŞOS DE CENTURA, NR.4, LOT 2.CONSTRUCTIA C8",0724261657,,,2013-08-28,INREGISTRAT din data 28.08.2013,True,office@diagar.ro,,https://diagar.ro,,,,
14537285,DIANA TRANS SRL,4661,J2002000228268,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUREŞ,Sat Cheţani Com. Cheţani,Com. CHETANI,71/A,547150,"JUD. MUREŞ, SAT CHEŢANI COM. CHEŢANI, COM. CHETANI, NR.71/A",,,547150,2002-03-26,INREGISTRAT din data 25.03.2002,True,info@dianatrans.ro,,https://dianatrans.ro,,,,
33521200,DICOR AGRO SOLUTIONS S.R.L.,4661,J2014000941173,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,GALAŢI,Sat Şerbeştii Vechi Com. Şendreni,Str. D.N. 25,19,807292,"JUD. GALAŢI, SAT ŞERBEŞTII VECHI COM. ŞENDRENI, STR. D.N. 25, NR.19, CLĂDIREA C2- CONSTRUCȚIE INDUSTRIALĂ EDILITARĂ. SALA ȘEDINȚE, ET.1",,,807292,2014-08-27,INREGISTRAT din data 27.08.2014,True,,,,,,,
28881164,DICOR LAND SRL,4661,J2011000944173,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,GALAŢI,Sat Şerbeştii Vechi Com. Şendreni,Str DN25,19,,"JUD. GALAŢI, SAT ŞERBEŞTII VECHI COM. ŞENDRENI, STR DN25, NR.19",0746627505,,,2011-07-18,INREGISTRAT din data 18.07.2011,True,marketing@dicorland.ro,,https://dicorland.ro,,,,
36623875,DIDA H IMPORT-EXPORT SRL,4661,J13/2455/2016,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CONSTANŢA,Mun. Constanţa,Str. Amurgului,47,900005,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. AMURGULUI, NR.47",0732977412,,900005,2016-10-12,INREGISTRAT din data 12.10.2016,False,,,,,,,
1111040,DIEM SRL,2830,J08/460/1991,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Sat Cristian Com. Cristian,Str. Râului,30,507055,"JUD. BRAŞOV, SAT CRISTIAN COM. CRISTIAN, STR. RÂULUI, NR.30, ET.PARTER",0268 / 475544,0268 / 475526,507055,1992-11-26,SUSPENDARE ACTIVITATE din data 09.10.2023,False,,,,,,,
44347282,DIGITAL RAST S.R.L.,4661,J2021001505088,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Orş. Zărneşti,Str. Mitropolit Ion Metianu,86,505800,"JUD. BRAŞOV, ORŞ. ZĂRNEŞTI, STR. MITROPOLIT ION METIANU, NR.86",,,505800,2021-05-27,INREGISTRAT din data 27.05.2021,False,,,,,,,
51621010,DILEXIS AGRIVITA S.R.L.,4661,J2025026517004,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,VRANCEA,Mun. Focşani,Str. Dogăriei,31,620111,"JUD. VRANCEA, MUN. FOCŞANI, STR. DOGĂRIEI, NR.31, CAMERA 1",+37368200045,,620111,2025-04-11,INREGISTRAT din data 10.04.2025,True,,,,,,,
44164684,DINAMIC FARM JOLŢA S.R.L.,4661,J05/1122/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Viişoara Com. Viişoara,VIIŞOARA,300,417625,"JUD. BIHOR, SAT VIIŞOARA COM. VIIŞOARA, VIIŞOARA, NR.300",0749418351,,417625,2021-04-22,INREGISTRAT din data 22.04.2021,False,,,,,,,
25736054,DINU LIDIA INTREPRINDERE INDIVIDUALA,4661,F24/1007/2009,,MARAMUREŞ,Mun. Baia Mare,Str. Păşunii,1,430352,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. PĂŞUNII, NR.1, BL.1, SC.1, AP.40",0722579092,,430352,2009-07-02,INREGISTRAT din data 02.07.2009,False,,,,,,,
17351499,DIRECO TECH & INSTALATII SRL,4661,J40/4830/2005,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 1 Mun. Bucureşti,Str. Aviator Fuică Vasile,71,,"MUNICIPIUL BUCUREŞTI, SECTOR 1, STR. AVIATOR FUICA VASILE, NR.71",,,12084,2005-03-14,INREGISTRAT din data 14.03.2005,False,,,,,,,
36955858,DONCIU METAL SRL,4661,J20/60/2017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,HUNEDOARA,Sat Sălişte Com. Băiţa,Sat Sălişte | Comuna Băiţa,120,337056,"JUD. HUNEDOARA, SAT SĂLIŞTE COM. BĂIŢA, SAT SĂLIŞTE | COMUNA BĂIŢA, NR.120",,,337056,2017-01-27,INREGISTRAT din data 27.01.2017,False,,,,,,,
16600117,DONOANGI S.R.L.,4661,J08/1662/2004,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Mun. Codlea,Str. GRADINARILOR,27,505100,"JUD. BRAŞOV, MUN. CODLEA, ALEEA GRĂDINARILOR, NR.27",,,505100,2004-07-15,INREGISTRAT din data 14.07.2004,True,,,https://donoangi.ro,,,,
49127601,DORCA FLORIN-MARIAN ÎNTREPRINDERE INDIVIDUALĂ,4661,F24/1195/2023,,MARAMUREŞ,Orş. Ulmeni,Str. Avram Iancu,44,437355,"JUD. MARAMUREŞ, ORŞ. ULMENI, STR. AVRAM IANCU, NR.44",,,437355,2023-11-15,INREGISTRAT din data 15.11.2023,False,,,,,,,
44915048,DORIS PC S.R.L.,4661,J14/82/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,COVASNA,Mun. Sfântu Gheorghe,Str. Vânătorilor,58,520052,"JUD. COVASNA, MUN. SFÂNTU GHEORGHE, STR. VÂNĂTORILOR, NR.58",0740836420,,520052,2021-09-16,TRANSFER(SOSIRE) din data 02.03.2023,False,,,,,,,
40872327,DP MACHINESINDUSTRIELLES S.R.L.,4661,J40/4209/2019,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 6 Mun. Bucureşti,Spl. Independenţei,273,60042,"MUNICIPIUL BUCUREŞTI, SECTOR 6, SPL. INDEPENDENŢEI, NR.273, CORP 3, ET.3",,,60042,2019-03-29,TRANSFER(SOSIRE) din data 08.07.2019,False,,,,,,,
46818130,DRONE BOX S.R.L.,4661,J08/2906/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Sat Drăguş Com. Drăguş,Str. Husari,146,507251,"JUD. BRAŞOV, SAT DRĂGUŞ COM. DRĂGUŞ, STR. HUSARI, NR.146",,,507251,2022-09-12,INREGISTRAT din data 12.09.2022,True,contact@dronebox.ro,,https://dronebox.ro,,,,
43617248,DUMAGRO MACHINERY IMPORT S.R.L.,4661,J15/108/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DÂMBOVIŢA,Sat Raciu Com. Raciu,Str. Principală,266,137267,"JUD. DÂMBOVIŢA, SAT RACIU COM. RACIU, STR. PRINCIPALĂ, NR.266",,,137267,2021-01-26,INREGISTRAT din data 26.01.2021,True,,,,,,,
16767701,DUOTRAC S.R.L.,4661,J08/2151/2004,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Mun. Braşov,Str. Castelului,18,500014,"JUD. BRAŞOV, MUN. BRAŞOV, STR. CASTELULUI, NR.18, AP.1",0268273623,,500014,2004-09-17,INREGISTRAT din data 16.09.2004,True,vanzari@duotrac.ro,,https://duotrac.ro,,,,
34790524,DYA STAR COMPANY SRL,4661,J24/687/2015,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MARAMUREŞ,Mun. Sighetu Marmaţiei,Str. Doboies,54 C,435500,"JUD. MARAMUREŞ, MUN. SIGHETU MARMAŢIEI, STR. DOBOIES, NR.54 C",,,435500,2015-07-17,INREGISTRAT din data 17.07.2015,False,,,,,,,
35697602,E - AGRI MANAGEMENT SRL,4661,J51/108/2016,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CĂLĂRAŞI,Sat Drajna Nouă Com. Dragalina,Str. Soarelui,30,917083,"JUD. CĂLĂRAŞI, SAT DRAJNA NOUĂ COM. DRAGALINA, STR. SOARELUI, NR.30",0737936906,,917083,2016-02-23,INREGISTRAT din data 23.02.2016,False,,,,,,,
